UnitID,Institution Name,Tuition and fees (F0809_F3_RV),Imputation/Status Flag For Tuition and fees (F0809_F3_RV),Federal appropriations  grants and contracts (F0809_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F0809_F3_RV),State and local appropriations  grants and contracts (F0809_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F0809_F3_RV),Private grants and contracts (F0809_F3_RV),Imputation/Status Flag For Private grants and contracts (F0809_F3_RV),Investment income and investment gains (losses) included in net income (F0809_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0809_F3_RV),Sales and services of educational activities (F0809_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F0809_F3_RV),Sales and services of auxiliary enterprises (F0809_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0809_F3_RV),Other revenue (F0809_F3_RV),Imputation/Status Flag For Other revenue (F0809_F3_RV),Total revenues and investment return (F0809_F3_RV),Imputation/Status Flag For Total revenues and investment return (F0809_F3_RV)
182883,Continental Academie of Hair Design-Manchester,227578,R,40105,R,500,R,0,R,4192,R,48822,R,,A,35273,R,356470,R
190309,Continental School of Beauty Culture-Batavia,1046178,R,0,R,0,R,0,R,0,R,110085,R,,A,119308,R,1275571,R
190293,Continental School of Beauty Culture-Buffalo,773237,R,0,R,0,R,0,R,0,R,168388,R,,A,4087,R,945712,R
190318,Continental School of Beauty Culture-Rochester,2230172,R,0,R,0,R,0,R,0,R,483061,R,,A,0,R,2713233,R
194435,Continental School of Beauty Culture-West Seneca,773236,R,0,R,0,R,0,R,0,R,168380,R,,A,4096,R,945712,R
387235,Coral Ridge Nurses Assistant Training School Inc,48200,R,116266,R,239989,R,0,R,2895,R,0,R,,A,0,R,407350,R
451343,Corinth Academy of Cosmetology,41255,R,0,R,11477,R,23964,R,40990,R,45523,R,,A,22783,R,185992,R
128896,Cortiva Institute,1775698,R,138013,R,33810,R,0,R,33843,R,43250,R,,A,0,R,2024614,R
134574,Cortiva Institute,1144864,R,0,R,0,R,0,R,0,R,84693,R,,A,121613,R,1351170,R
215044,Cortiva Institute,1144688,R,0,Z,0,Z,0,Z,0,Z,256008,R,,A,0,R,1400696,R
387925,Cortiva Institute,9374828,R,2184493,R,66153,R,2000,R,132022,R,400346,R,40625,R,0,R,12200467,R
434308,Cortiva Institute,4364112,R,1030055,R,20726,R,0,R,15900,R,233760,R,,A,4131,R,5668684,R
166975,Cortiva Institute-Boston,1821076,R,0,R,0,R,0,R,0,R,440949,R,,A,184340,R,2446365,R
244561,Cortiva Institute-Chicago,4386645,R,0,R,0,R,0,R,0,R,429684,R,,A,0,R,4816329,R
443483,Cortiva Institute-Groton,936203,R,55205,R,13523,R,0,R,0,R,21950,R,,A,0,R,1026881,R
380474,Cortiva Institute-Salt Lake,23239189,R,4318668,R,78445,R,0,R,93211,R,2284825,R,,A,5062,R,30019400,R
105482,Cortiva Institute-Scottsdale,1105039,R,0,R,0,R,0,R,0,R,290959,R,,A,0,R,1395998,R
419411,Cortiva Institute-Seattle,2467450,R,1004,R,0,Z,0,Z,0,Z,476525,R,,A,0,R,2944979,R
441566,Cortiva Institute-Somerset School of Massage Therapy,1553790,R,0,R,0,R,0,R,0,R,352527,R,,A,0,R,1906317,R
104504,Cortiva Institute-Tucson,1295055,R,0,R,0,R,0,R,0,R,241245,R,,A,0,R,1536300,R
430254,Cortiva Institute-Virginia,1108409,R,189963,R,0,R,0,R,5643,R,71133,R,,A,55979,R,1431127,R
407054,Cortiva Institute-Westport,1113923,R,82808,R,20286,R,0,R,0,R,25865,R,,A,0,R,1242882,R
439604,Coryell Cosmetology College,95000,R,0,R,0,Z,0,Z,0,Z,12558,R,,A,0,R,107558,R
144795,Cosmetology & Spa Academy,1880404,R,0,R,0,R,0,R,0,R,128699,R,,A,0,R,2009103,R
434502,Cosmetology Career Institute,516663,R,0,R,0,R,0,R,0,R,102823,R,,A,0,R,619486,R
173470,Cosmetology Careers Unlimited College of Hair Skin and Nails,413450,R,0,R,0,R,0,R,1445,R,95348,R,,A,9724,R,519967,R
173726,Cosmetology Careers Unlimited College of Hair Skin and Nails,165428,R,0,R,0,R,0,R,964,R,35824,R,,A,121975,R,324191,R
147642,Cosmetology Concepts Niles,236070,R,135800,R,0,R,0,R,0,R,0,R,,A,0,R,371870,R
445780,Cosmetology School of Arts & Sciences,190345,R,0,R,0,R,0,R,652,R,83500,R,,A,0,R,274497,R
407142,Cosmetology Training Center,610099,R,0,R,0,R,0,R,0,R,94157,R,,A,0,R,704256,R
224183,Court Reporting Institute of Dallas,9305830,R,0,R,0,R,0,R,0,R,16842,R,0,R,0,R,9322672,R
144485,Coyne College,9497767,R,934043,R,0,R,0,R,0,R,0,R,0,R,0,R,10431810,R
454874,Cozmo Beauty School,264992,R,39136,R,0,Z,0,Z,0,Z,89966,R,,A,297242,R,691336,R
417503,Crave Beauty Academy,2333478,R,0,R,0,R,0,R,0,R,610752,R,,A,0,R,2944230,R
175591,Creations College of Cosmetology,94449,R,0,R,0,R,0,R,5100,R,0,Z,,A,0,R,99549,R
434830,Creative Images Institute of Cosmetology-North Dayton,219073,R,1989877,R,0,R,0,R,3436,R,345993,R,,A,17457,R,2575836,R
446190,Credence Institute of Beauty,188310,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,188310,R
158617,Crescent City Bartending School,2287428,R,1313339,R,214700,R,0,Z,-20260,R,0,Z,,A,0,R,3795207,R
371830,CRU Institute of Cosmetology and Barbering,199249,R,0,R,0,R,0,R,0,R,45277,R,,A,0,R,244526,R
437529,Culinary Academy of Long Island,3779457,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,3779457,R
444565,Culinary Institute Inc,2555822,R,0,R,0,R,0,R,11715,R,115164,R,136254,R,0,R,2818955,R
206419,Cut Beauty School,170562,R,0,R,0,R,12100,R,0,R,42446,R,,A,0,R,225108,R
455293,Cutter's Edge School of Cosmetology,46903,R,0,Z,0,Z,0,Z,0,Z,21095,R,,A,4,R,68002,R
447838,Cuttin' Up Beauty Academy,188994,R,0,R,0,Z,0,Z,0,Z,36953,R,,A,115308,R,341255,R
154819,Cutting Edge Hairstyling Academy,1111174,R,0,R,0,R,0,R,208847,R,327,R,,A,0,R,1320348,R
158644,D'Jay's Institute of Cosmetology and Esthiology,444235,R,0,R,0,R,0,R,63705,R,43052,R,,A,0,R,550992,R
418773,D'Mart Institute,7593235,R,0,R,0,Z,0,Z,0,Z,0,R,,A,0,R,7593235,R
444574,Dade Medical College-Miami,5279972,R,0,R,0,R,0,R,0,R,24779,R,0,R,0,R,5304751,R
369020,Dahls College of Beauty,8400,R,0,R,0,R,0,R,0,R,109874,R,,A,0,R,118274,R
443021,Dallas Barber & Stylist College,751742,R,0,R,0,R,0,R,314,R,162306,R,,A,0,R,914362,R
182661,Daniel Webster College,10401000,R,154024,R,0,R,331064,R,615004,R,0,R,4333251,R,5557155,R,21391498,R
455178,Daoist Traditions College of Chinese Medical Arts,383827,R,0,R,0,Z,0,Z,2468,R,39702,R,,A,0,R,425997,R
434326,David Demuth Institute of Cosmetology,300277,R,0,R,67723,R,0,R,18,R,75250,R,,A,1656,R,444924,R
169503,David Pressley School of Cosmetology,1611339,R,0,R,0,R,0,R,644,R,296378,R,,A,0,R,1908361,R
442204,David's Academy of Beauty,124560,R,258926,R,0,Z,0,Z,0,Z,0,Z,,A,0,R,383486,R
452692,David-Curtis School of Floral Design,17550,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,17550,R
202435,Davis College,3387075,R,1066135,R,280845,R,0,R,0,R,41685,R,0,R,0,R,4775740,R
130873,Dawn Career Institute LLC,2529474,R,1135842,R,257746,R,0,R,7654,R,156225,R,,A,0,R,4086941,R
446215,Day Spa Career College,319697,R,0,R,0,R,0,Z,0,Z,4009,R,,A,0,R,323706,R
455637,Daymar College Albany,349980,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,37933,R,387913,R
447476,Daymar College-Bellevue,1433380,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1433380,R
205568,Daymar College-Chillicothe,2557794,R,0,Z,7133,R,0,Z,0,Z,0,Z,0,Z,555526,R,3120453,R
406219,Daymar College-Louisville,4688781,R,0,R,367,R,0,R,0,R,0,R,0,R,713831,R,5402979,R
449302,Daymar College-Madisonville,2363381,R,0,R,105932,R,0,R,0,R,0,R,0,R,0,R,2469313,R
157465,Daymar College-Owensboro,3410715,R,0,R,31797,R,0,Z,0,Z,0,Z,0,Z,408546,R,3851058,R
156903,Daymar College-Paducah Main,1477135,R,0,R,60550,R,0,R,0,R,0,R,0,R,69005,R,1606690,R
455646,Daymar College-Scottsville,592385,R,0,R,18461,R,0,R,0,R,0,Z,0,Z,0,R,610846,R
202453,Dayton Barber College,372063,R,477,R,0,R,0,R,307,R,88938,R,,A,0,R,461785,R
449700,Dayton School of Medical Massage,5612529,R,0,R,0,R,0,R,0,R,0,R,,A,1137471,R,6750000,R
447014,Daytona College,668164,R,0,R,0,Z,0,Z,0,Z,40727,R,0,Z,0,R,708891,R
406413,DCI Career Institute,1866202,R,0,R,0,R,0,R,0,R,20973,R,,A,0,R,1887175,R
106838,De Luxe Beauty School,75657,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,75657,R
187602,De Wolff College Hair Styling and Cosmetology,691321,R,0,R,0,R,0,R,0,R,52903,R,,A,0,R,744224,R
211909,Dean Institute of Technology,1122731,R,0,R,0,R,0,R,12672,R,0,R,0,R,38100,R,1173503,R
449472,Delaware Learning Institute of Cosmetology,650934,R,97688,R,29665,R,0,R,3525,R,127531,R,,A,0,R,909343,R
211954,Delaware Valley Academy of Medical and Dental Assistants,1712566,R,462497,R,0,R,0,R,0,R,0,R,,A,0,R,2175063,R
162335,Delmarva Beauty Academy,609057,R,0,R,0,R,0,R,1135,R,167386,R,,A,0,R,777578,R
175607,Delta Beauty College,140380,R,0,R,0,R,0,R,0,R,58264,R,,A,0,R,198644,R
402563,Delta College Inc,2568092,R,0,R,0,R,0,R,0,R,42180,R,,A,9311,R,2619583,R
366270,Delta College of Arts & Technology,4482612,R,0,R,0,R,0,R,0,R,0,R,0,R,416825,R,4899437,R
158723,Delta School of Business and Technology,2990078,R,0,R,0,R,0,R,8,R,97181,R,45451,R,257741,R,3390459,R
447023,Delta Technical College-Mississippi,2303552,R,1022089,R,195976,R,500,R,0,Z,10608,R,,A,0,R,3532725,R
158787,Denham Springs Beauty School,278727,R,192041,R,0,Z,0,Z,0,Z,0,Z,,A,0,R,470768,R
449603,Denmark College,557329,R,0,R,0,R,0,R,343,R,0,R,,A,266193,R,823865,R
452771,Dental Assistant Pro LLC-Columbus,113820,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,113820,R
452780,Dental Assistant Pro-Lebanon,109768,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,109768,R
454856,Denver College of Nursing,6196155,R,0,R,0,R,0,R,0,R,0,R,0,R,1482,R,6197637,R
113582,Design Institute of San Diego,5154452,R,0,R,0,R,0,R,0,R,0,R,0,R,23038,R,5177490,R
441256,Design's School of Cosmetology,570374,R,534142,R,0,R,0,R,0,R,104775,R,,A,0,R,1209291,R
455266,Designer's Beauty Academy,79815,R,0,R,0,R,0,R,15720,R,5000,R,,A,0,R,100535,R
169576,Detroit Business Institute-Downriver,1761361,R,0,R,0,R,0,R,1673,R,29122,R,,A,0,R,1792156,R
432199,DeVry College of New York,24224862,R,0,R,0,R,0,R,0,R,0,R,662828,R,0,R,24887690,R
144777,DeVry University-Administrative Office,32640,R,0,R,0,R,0,R,5479000,R,0,R,593901,R,0,R,6105541,R
104531,DeVry University-Arizona,24902777,R,0,R,0,R,0,R,0,R,0,R,1029948,R,0,R,25932725,R
113607,DeVry University-California,103181779,R,0,R,0,R,0,R,0,R,0,R,6343404,R,0,R,109525183,R
440590,DeVry University-Colorado,14188493,R,0,R,0,R,0,R,0,R,0,R,618219,R,0,R,14806712,R
439163,DeVry University-Florida,43886890,R,0,R,0,R,0,R,0,R,0,Z,1668633,R,0,R,45555523,R
139533,DeVry University-Georgia,58821426,R,0,R,0,R,0,R,0,R,0,R,2276449,R,0,R,61097875,R
144759,DeVry University-Illinois,442767972,R,0,R,0,R,0,R,0,R,0,R,21118384,R,0,R,463886356,R
432214,DeVry University-Indiana,6632292,R,0,R,0,R,0,R,0,R,0,R,229718,R,0,R,6862010,R
454209,DeVry University-Kentucky,662796,R,0,R,0,R,0,R,0,R,0,R,29513,R,0,R,692309,R
439330,DeVry University-Maryland,1285963,R,0,R,0,R,0,R,0,R,0,R,33111,R,0,R,1319074,R
450508,DeVry University-Michigan,603010,R,0,R,0,R,0,R,0,R,0,R,22217,R,0,R,625227,R
445407,DeVry University-Minnesota,2631352,R,0,R,0,R,0,R,0,R,0,R,98591,R,0,R,2729943,R
177162,DeVry University-Missouri,20223570,R,0,R,0,R,0,R,0,R,0,R,963196,R,0,R,21186766,R
443997,DeVry University-Nevada,3449516,R,0,R,0,R,0,R,0,R,0,R,121927,R,0,R,3571443,R
184269,DeVry University-New Jersey,24232229,R,0,R,0,R,0,R,0,R,0,R,1343538,R,0,R,25575767,R
442365,DeVry University-North Carolina,7280877,R,0,R,0,R,0,R,0,R,0,R,238018,R,0,R,7518895,R
202541,DeVry University-Ohio,45883745,R,0,R,0,R,0,R,0,R,0,R,1994795,R,0,R,47878540,R
447485,DeVry University-Oklahoma,990103,R,0,R,0,R,0,R,0,R,0,R,41461,R,0,R,1031564,R
444033,DeVry University-Oregon,1921792,R,0,R,0,R,0,R,0,R,0,R,70396,R,0,R,1992188,R
442824,DeVry University-Pennsylvania,29004503,R,0,R,0,R,0,R,0,R,0,R,2336915,R,0,R,31341418,R
450517,DeVry University-Tennessee,2065003,R,0,R,0,R,0,R,0,R,0,R,75410,R,0,R,2140413,R
224402,DeVry University-Texas,63333022,R,0,R,0,R,0,R,0,R,0,R,3079062,R,0,R,66412084,R
448877,DeVry University-Utah,881674,R,0,R,0,R,0,R,0,R,0,R,37432,R,0,R,919106,R
440536,DeVry University-Virginia,12481851,R,0,R,0,R,0,R,0,R,0,R,542954,R,0,R,13024805,R
440545,DeVry University-Washington,13660957,R,0,R,0,R,0,R,0,R,0,R,523957,R,0,R,14184914,R
238935,DeVry University-Wisconsin,2995477,R,0,R,0,R,0,R,0,R,0,R,105107,R,0,R,3100584,R
452823,Diagnostic Imaging Tech Educ Center,300000,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,300000,R
373526,Diesel Driving Academy-Baton Rouge,2784423,R,1074579,R,0,R,0,R,0,R,0,R,,A,0,R,3859002,R
260664,Diesel Driving Academy-Shreveport,2358278,R,829573,R,0,R,0,R,0,R,0,R,,A,13838,R,3201689,R
443410,DigiPen Institute of Technology,14321918,R,0,R,0,R,0,R,19270,R,524553,R,47942,R,45801,R,14959484,R
451060,Digital Media Arts College,7387170,R,0,R,0,Z,0,Z,33731,R,0,Z,0,Z,0,R,7420901,R
451255,DiGrigoli School of Cosmetology,172262,R,207326,R,0,Z,0,Z,0,Z,126962,R,,A,0,R,506550,R
184278,Divers Academy International,3342233,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,3342233,R
235088,Divers Institute of Technology,4500111,R,0,R,0,R,0,R,0,R,22013,R,,A,37068,R,4559192,R
395690,Diversified Vocational College,428366,R,3110850,R,0,R,0,R,0,R,0,R,,A,1,R,3539217,R
451617,Dominion School of Hair Design,241693,R,0,R,0,R,0,R,0,R,147642,R,,A,0,R,389335,R
150437,Don Roberts Beauty School,336711,R,0,R,0,R,0,R,0,R,34162,R,,A,0,R,370873,R
150428,Don Roberts School of Hair Design,460888,R,0,R,0,R,0,R,0,R,77507,R,,A,0,R,538395,R
169761,Dorsey College,7870303,R,4995633,R,10250,R,49339,R,11490,R,0,R,,A,0,R,12937015,R
212045,Douglas Education Center,4149982,R,1009306,R,424612,R,0,Z,26940,R,148392,R,0,Z,0,R,5759232,R
261436,Douglas J Aveda Institute,6677164,R,0,R,0,R,0,R,0,R,8911508,R,,A,37194,R,15625866,R
184135,Dover Business College,8844340,R,0,R,0,R,0,R,13471,R,0,R,,A,646893,R,9504704,R
375948,DPT Business School,2588176,R,3183324,R,215131,R,0,R,20710,R,0,Z,,A,0,R,6007341,R
449481,Dragon Rises College of Oriental Medicine,400874,R,0,R,0,R,0,R,2298,R,92369,R,0,R,1982,R,497523,R
184320,Drake College of Business-Elizabeth,300946,R,1589311,R,221993,R,0,R,0,R,0,R,,A,1,R,2112251,R
212072,Du Bois Business College-Du Bois,3007347,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3007347,R
131566,Dudley Beauty College,790003,R,0,R,0,R,0,R,0,R,11893,R,,A,7000,R,808896,R
173489,Duluth Business University,2557609,R,847300,R,220745,R,0,R,15959,R,0,R,0,R,0,R,3641613,R
417804,Durham Beauty Academy,772831,R,0,R,0,R,0,R,0,R,54107,R,,A,0,R,826938,R
154466,E Q School of Hair Design,523905,R,0,R,0,R,0,R,0,R,205439,R,,A,0,R,729344,R
447421,Eagle Gate College-Layton,4172568,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4172568,R
230366,Eagle Gate College-Murray,3738181,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3738181,R
447625,Eagle Gate College-Salt Lake City,1280410,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1280410,R
451006,Eagle Rock College,766779,R,0,R,0,Z,0,Z,0,R,0,Z,,A,0,R,766779,R
204884,East Ohio College,1880535,R,0,R,0,R,0,R,3834,R,7633,R,0,R,0,R,1892002,R
439394,East West College of Natural Medicine,1398297,R,0,R,0,R,0,R,5426,R,473533,R,0,R,0,R,1877256,R
208637,East West College of the Healing Arts,2779385,R,0,R,0,R,0,R,0,R,70403,R,,A,0,R,2849788,R
106892,Eastern College of Health Vocations-Little Rock,2268188,R,0,R,0,R,0,R,0,R,0,R,,A,1726500,R,3994688,R
202639,Eastern Hills Academy of Hair Design,345866,R,110432,R,0,Z,0,Z,5823,R,121817,R,,A,0,R,583938,R
448354,Eastern International College-Belleville,5113139,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5113139,R
446224,Eastern School of Acupuncture and Traditional Medicine,937144,R,28808,R,0,R,0,R,2815,R,14604,R,,A,0,R,983371,R
441858,Eastern Virginia Career College,2763410,R,0,R,0,R,0,R,0,R,0,R,0,R,284102,R,3047512,R
183488,Eastwick College-Hackensack,8007242,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,8007242,R
185721,Eastwick College-Nutley,4584527,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,4584527,R
184959,Eastwick College-Ramsey,8744112,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8744112,R
446534,eClips School of Cosmetology and Barbering,276201,P,0,P,0,P,0,P,0,P,0,P,0,P,21143,P,297344,P
248934,ECPI University,102582925,R,26009046,R,311540,R,4958558,R,136606,R,0,Z,352657,R,1040349,R,135391681,R
376321,EDIC College,6907153,R,0,R,12934311,R,0,R,0,R,0,R,0,R,0,R,19841464,R
243832,EDP University of Puerto Rico Inc-San Juan,9436538,R,0,R,0,Z,0,Z,339814,R,0,Z,0,Z,0,R,9776352,R
240985,Educational Technical College-Recinto de Bayamon,2209749,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,2209749,R
448707,Educational Technical College-Recinto de Coamo,1918992,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,1918992,R
448716,Educational Technical College-Recinto de san Sebastian,1686387,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,1686387,R
146454,Educators of Beauty College of Cosmetology-Peru,124323,R,0,R,0,Z,0,Z,0,R,31914,R,,A,14587,R,170824,R
260965,Educators of Beauty College of Cosmetology-Rockford,248965,R,0,R,0,R,0,R,0,R,63828,R,,A,28856,R,341649,R
149204,Educators of Beauty College of Cosmetology-Sterling,124323,R,0,R,0,Z,0,Z,0,R,31914,R,,A,14587,R,170824,R
410964,EINE Inc,224350,R,0,R,0,R,0,R,0,R,50575,R,,A,0,R,274925,R
177287,Elaine Steven Beauty College,1621908,R,0,R,0,R,0,R,0,R,313313,R,,A,0,R,1935221,R
114044,Elegance International,1319388,R,0,R,0,R,0,R,0,R,75710,R,,A,0,R,1395098,R
451282,Elevate Salon Institute,1058415,R,0,R,0,R,0,R,0,R,177283,R,,A,0,R,1235698,R
448053,Elite Academy of Beauty Arts,73125,R,841208,R,0,R,0,R,0,R,73125,R,,A,109754,R,1097212,R
434371,Elite Beauty College,325575,R,205350,R,0,R,0,R,0,R,25000,R,,A,124642,R,680567,R
451529,Elite College of Cosmetology,448389,R,0,R,0,R,0,R,0,R,14351,R,,A,14451,R,477191,R
362782,Elizabeth Grady School of Esthetics and Massage Therapy,1109651,R,0,R,0,Z,0,Z,0,Z,133596,R,,A,0,R,1243247,R
190974,Elmira Business Institute,3697359,R,0,R,0,R,0,R,-865581,R,452603,R,0,R,0,R,3284381,R
404684,Emma's Beauty Academy-Juana Diaz,2516319,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,2516319,R
241906,Emma's Beauty Academy-Mayaguez,1889271,R,0,R,0,R,0,R,0,R,0,R,,A,4139,R,1893410,R
114114,Emperor's College of Traditional Oriental Medicine,2712723,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,2712723,R
212328,Empire Beauty  School-Lehigh Valley,1735591,R,0,R,0,Z,0,Z,0,Z,158175,R,,A,228178,R,2121944,R
407726,Empire Beauty School-Appleton,750837,R,0,R,0,Z,0,Z,0,Z,104904,R,,A,138811,R,994552,R
450623,Empire Beauty School-Arlington Heights,2067500,R,0,R,0,Z,0,Z,0,Z,89147,R,,A,192716,R,2349363,R
381750,Empire Beauty School-Arvada,895321,R,0,R,0,Z,0,Z,0,Z,64969,R,,A,130805,R,1091095,R
447175,Empire Beauty School-Aurora,1036379,R,0,R,0,Z,0,Z,0,Z,46688,R,,A,167330,R,1250397,R
447148,Empire Beauty School-Avondale,2114226,R,0,R,0,Z,0,Z,0,Z,122852,R,,A,353149,R,2590227,R
368230,Empire Beauty School-Bloomfield,1526510,R,0,R,0,Z,0,Z,0,Z,40193,R,,A,276957,R,1843660,R
174978,Empire Beauty School-Bloomington,1672214,R,0,R,0,Z,0,Z,0,Z,269423,R,,A,213661,R,2155298,R
430218,Empire Beauty School-Bordentown,2329292,R,0,R,0,Z,0,Z,0,Z,1190,R,,A,404105,R,2734587,R
164845,Empire Beauty School-Boston,2387882,R,0,R,0,Z,0,Z,0,Z,182354,R,,A,363335,R,2933571,R
383765,Empire Beauty School-Brooklyn,2104603,R,0,R,0,Z,0,Z,0,Z,70130,R,,A,259469,R,2434202,R
375984,Empire Beauty School-Center City Philadelphia,4993616,R,0,R,0,Z,0,Z,0,Z,193858,R,,A,690126,R,5877600,R
104443,Empire Beauty School-Chandler,1428960,R,0,R,0,Z,0,Z,0,Z,105696,R,,A,232666,R,1767322,R
157614,Empire Beauty School-Chenoweth,1005468,R,0,R,0,Z,0,Z,0,Z,210704,R,,A,183435,R,1399607,R
184816,Empire Beauty School-Cherry Hill,2332802,R,0,R,0,Z,0,Z,0,Z,78401,R,,A,311248,R,2722451,R
407470,Empire Beauty School-Cincinnati,721990,R,0,R,0,R,0,R,7343,R,355676,R,,A,0,R,1085009,R
450614,Empire Beauty School-Concord,2026038,R,0,R,0,Z,0,Z,0,Z,112759,R,,A,211412,R,2350209,R
157669,Empire Beauty School-Dixie,744189,R,0,R,0,Z,0,Z,0,Z,81530,R,,A,180512,R,1006231,R
417381,Empire Beauty School-Dunwoody,1832000,R,0,R,0,Z,0,Z,0,Z,115964,R,,A,236176,R,2184140,R
453570,Empire Beauty School-Eden Prairie,715834,R,0,R,0,Z,0,Z,0,Z,83335,R,,A,58692,R,857861,R
157650,Empire Beauty School-Elizabethtown,1294512,R,0,R,0,Z,0,Z,0,Z,109640,R,,A,274361,R,1678513,R
212683,Empire Beauty School-Exton,1475703,R,0,R,0,Z,0,Z,0,Z,157575,R,,A,165925,R,1799203,R
104434,Empire Beauty School-Flagstaff,602038,R,0,R,0,Z,0,Z,0,Z,78328,R,,A,101830,R,782196,R
157678,Empire Beauty School-Florence,976586,R,0,R,0,Z,0,Z,0,Z,141663,R,,A,192571,R,1310820,R
443678,Empire Beauty School-Framingham,890454,R,0,R,0,Z,0,Z,0,Z,125240,R,,A,118258,R,1133952,R
407735,Empire Beauty School-Green Bay,1232562,R,0,R,0,Z,0,Z,0,Z,174963,R,,A,195230,R,1602755,R
212337,Empire Beauty School-Gwinnett,1823260,R,0,R,0,Z,0,Z,0,Z,157033,R,,A,199538,R,2179831,R
415039,Empire Beauty School-Hanover,947328,R,0,R,0,Z,0,Z,0,Z,101224,R,,A,119898,R,1168450,R
143543,Empire Beauty School-Hanover Park,1298613,R,0,R,0,Z,0,Z,0,Z,142469,R,,A,66873,R,1507955,R
212382,Empire Beauty School-Harrisburg,1964273,R,0,R,0,Z,0,Z,0,Z,171815,R,,A,270973,R,2407061,R
262660,Empire Beauty School-Highland,749602,R,0,R,0,Z,0,Z,0,Z,76744,R,,A,176986,R,1003332,R
248305,Empire Beauty School-Hurstborne,1748204,R,0,R,0,Z,0,Z,0,Z,250901,R,,A,324705,R,2323810,R
381635,Empire Beauty School-Hyannis,924355,R,0,R,0,Z,0,Z,0,Z,106781,R,,A,132776,R,1163912,R
151652,Empire Beauty School-Indianapolis,1750806,R,0,R,0,Z,0,Z,0,Z,180494,R,,A,302573,R,2233873,R
185730,Empire Beauty School-Jersey City,837491,R,0,R,0,Z,0,Z,0,Z,20619,R,,A,119185,R,977295,R
440101,Empire Beauty School-Kennesaw,1715683,R,0,R,0,Z,0,Z,0,Z,149592,R,,A,185716,R,2050991,R
182704,Empire Beauty School-Laconia,2237513,R,0,R,0,Z,0,Z,0,Z,325769,R,,A,27618,R,2590900,R
126854,Empire Beauty School-Lakewood,1070682,R,0,R,0,Z,0,Z,0,Z,59254,R,,A,169635,R,1299571,R
212276,Empire Beauty School-Lancaster,1102271,R,0,R,0,Z,0,Z,0,Z,134254,R,,A,141112,R,1377637,R
456126,Empire Beauty School-Lauderhill,256034,R,0,R,0,Z,0,Z,0,Z,7523,R,,A,88924,R,352481,R
212708,Empire Beauty School-Laurel Springs,1041749,R,0,R,0,Z,0,Z,0,Z,63385,R,,A,132562,R,1237696,R
212230,Empire Beauty School-Lebanon,541272,R,0,R,0,Z,0,Z,0,Z,78732,R,,A,57972,R,677976,R
450580,Empire Beauty School-Lisle,1010888,R,0,R,0,Z,0,Z,0,Z,60959,R,,A,123166,R,1195013,R
447166,Empire Beauty School-Littleton,768124,R,0,R,0,Z,0,Z,0,Z,71936,R,,A,104928,R,944988,R
367130,Empire Beauty School-Lowell,1463065,R,0,R,0,Z,0,Z,0,Z,89155,R,,A,196149,R,1748369,R
239132,Empire Beauty School-Madison,1361104,R,0,R,0,Z,0,Z,0,Z,178349,R,,A,215797,R,1755250,R
161493,Empire Beauty School-Maine,2965295,R,0,R,0,Z,0,Z,0,Z,244592,R,,A,402841,R,3612728,R
407179,Empire Beauty School-Malden,1790584,R,0,R,0,Z,0,Z,0,Z,144242,R,,A,244633,R,2179459,R
195067,Empire Beauty School-Manhattan,6143017,R,0,R,0,Z,0,Z,0,Z,195636,R,,A,981272,R,7319925,R
246594,Empire Beauty School-Manitowoc,628635,R,0,R,0,Z,0,Z,0,Z,78996,R,,A,102867,R,810498,R
199713,Empire Beauty School-Matthews,1706201,R,0,R,0,Z,0,Z,0,Z,153725,R,,A,177555,R,2037481,R
169284,Empire Beauty School-Michigan,3246701,R,0,R,0,Z,0,Z,0,Z,362579,R,,A,586282,R,4195562,R
