UnitID,Institution Name,Tuition and fees (F0102_F3),Imputation/Status Flag For Tuition and fees (F0102_F3),Federal appropriations  grants and contracts (F0102_F3),Imputation/Status Flag For Federal appropriations  grants and contracts (F0102_F3),State and local appropriations  grants and contracts (F0102_F3),Imputation/Status Flag For State and local appropriations  grants and contracts (F0102_F3),Private grants and contracts (F0102_F3),Imputation/Status Flag For Private grants and contracts (F0102_F3),Investment income and investment gains (losses) included in net income (F0102_F3),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0102_F3),Sales and services of educational activities (F0102_F3),Imputation/Status Flag For Sales and services of educational activities (F0102_F3),Sales and services of auxiliary enterprises (F0102_F3),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0102_F3),Other revenue (F0102_F3),Imputation/Status Flag For Other revenue (F0102_F3),Total revenues and investment return (F0102_F3),Imputation/Status Flag For Total revenues and investment return (F0102_F3)
423120,Compu-Med Vocational Careers Corp,0,R,1873352,R,336383,R,0,R,21200,R,219469,R,0,R,0,R,2450404,R
126687,Concorde Career College-Aurora,2814000,R,1230000,R,386000,R,0,R,0,Z,8000,R,0,R,0,R,4438000,R
123679,Concorde Career College-Garden Grove,4828000,R,1503000,R,127000,R,0,R,0,Z,12000,R,0,R,0,R,6470000,R
155283,Concorde Career College-Kansas City,2821000,R,1459000,R,131000,R,0,R,0,Z,39000,R,0,R,0,R,4450000,R
219903,Concorde Career College-Memphis,5406000,R,3463000,R,502000,R,0,R,0,Z,67000,R,0,R,0,R,9438000,R
124937,Concorde Career College-North Hollywood,5134000,R,1613000,R,50000,R,0,R,0,Z,10000,R,0,R,0,R,6807000,R
208479,Concorde Career College-Portland,3823000,R,1314000,R,53000,R,0,R,0,Z,12000,R,0,R,0,R,5202000,R
124706,Concorde Career College-San Bernardino,4024000,R,2175000,R,58000,R,0,R,0,Z,32000,R,0,R,0,R,6289000,R
120661,Concorde Career College-San Diego,1966000,R,797000,R,235000,R,0,R,0,Z,75000,R,0,R,0,R,3073000,R
133845,Concorde Career Institute-Jacksonville,2961000,R,1389000,R,102000,R,0,R,0,Z,25000,R,0,R,0,R,4477000,R
133854,Concorde Career Institute-Miramar,3318000,R,2130000,R,195000,R,0,R,0,Z,1000,R,0,R,0,R,5644000,R
133863,Concorde Career Institute-Tampa,2805000,R,1591000,R,21000,R,0,R,0,Z,25000,R,0,R,0,R,4442000,R
365569,Connecticut Institute of Hair Design,136330,R,0,Z,0,R,0,R,0,R,5930,R,0,R,0,R,142260,R
262341,Conservatory of Recording Arts and Sciences,4441596,R,221243,R,0,Z,0,Z,36992,R,0,Z,0,Z,0,R,4699831,R
260354,Consolidated School of Business-Lancaster,1767929,R,0,Z,0,Z,0,Z,6910,R,0,Z,0,Z,0,R,1774839,R
211820,Consolidated School of Business-York,1748970,R,0,Z,0,Z,0,Z,10137,R,0,Z,0,Z,0,R,1759107,R
182652,Continental Academie of Hair Design-Hudson,665920,R,0,Z,0,Z,0,Z,4805,R,188721,R,0,Z,100861,R,960307,R
182883,Continental Academie of Hair Design-Manchester,271661,R,0,Z,0,Z,0,Z,261,R,88286,R,0,Z,0,R,360208,R
190309,Continental School of Beauty Culture-Batavia,1883987,R,0,R,0,R,0,R,0,R,168451,R,0,R,306468,R,2358906,R
190318,Continental School of Beauty Culture-Rochester,1381343,R,0,Z,0,Z,0,Z,-48000,R,87330,R,0,Z,284728,R,1705401,R
372505,COOPER CAREER INSTITUTE,1149891,P,596470,P,0,P,0,P,0,P,0,P,0,P,894360,P,2640721,P
432436,COOPER CAREER INSTITUTE,1049591,R,815241,R,0,R,0,R,0,R,0,R,0,R,0,R,1864832,R
387235,Coral Ridge Nurses Assistant Training School Inc,77807,R,0,R,0,R,0,R,1741,R,0,R,0,R,0,R,79548,R
128896,Cortiva Institute,1950011,R,61623,R,48118,R,0,R,63518,R,69431,R,728387,R,8064,R,2929152,R
134574,Cortiva Institute,1118217,R,0,R,0,R,0,R,312,R,121461,R,211051,R,0,R,1451041,R
387925,Cortiva Institute,7429465,R,0,R,0,R,0,R,0,R,132964,R,789331,R,1636435,R,9988195,R
434308,Cortiva Institute,3526449,R,0,Z,0,Z,0,Z,0,Z,250828,R,554247,R,379186,R,4710710,R
166975,Cortiva Institute-Boston,1899821,R,67269,R,0,R,0,R,0,R,202373,R,0,R,0,R,2169463,R
244561,Cortiva Institute-Chicago,2221940,R,0,R,0,R,0,R,1281,R,301941,R,841288,R,49732,R,3416182,R
436270,Cortiva Institute-Orem,487729,R,0,R,0,R,0,R,2314,R,220481,R,0,R,1663696,R,2374220,R
380474,Cortiva Institute-Salt Lake,1273479,R,0,R,0,R,0,R,15634,R,645781,R,0,R,5430209,R,7365103,R
105482,Cortiva Institute-Scottsdale,2780958,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2780958,R
419411,Cortiva Institute-Seattle,1463698,R,0,R,0,R,0,R,-42324,R,378118,R,0,R,46161,R,1845653,R
441566,Cortiva Institute-Somerset School of Massage Therapy,1614458,R,0,Z,0,Z,0,Z,0,Z,247993,R,269800,R,0,R,2132251,R
104504,Cortiva Institute-Tucson,1212390,R,159854,R,43955,R,0,R,2306,R,66120,R,393525,R,-203809,R,1674341,R
430254,Cortiva Institute-Virginia,845516,R,0,R,0,R,0,R,0,Z,69060,R,137941,R,163424,R,1215941,R
407054,Cortiva Institute-Westport,1112138,R,20540,R,14372,R,0,R,0,R,28853,R,0,R,2123,R,1178026,R
439604,Coryell Cosmetology College,121333,R,0,Z,0,Z,0,Z,0,Z,6428,R,0,Z,-6428,R,121333,R
144795,Cosmetology & Spa Academy,268474,R,0,Z,0,Z,0,Z,0,Z,127854,R,0,Z,48207,R,444535,R
434502,Cosmetology Career Institute,179046,R,0,R,0,R,0,R,0,R,102603,R,0,R,38560,R,320209,R
173470,Cosmetology Careers Unlimited College of Hair Skin and Nails,167729,R,0,R,0,R,0,R,3227,R,0,R,79038,R,0,R,249994,R
173726,Cosmetology Careers Unlimited College of Hair Skin and Nails,175209,R,0,R,0,R,0,R,1780,R,0,R,41722,R,0,R,218711,R
147642,Cosmetology Concepts Niles,436245,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,-19711,R,416534,R
407142,Cosmetology Training Center,398955,R,0,Z,0,Z,0,Z,1522,R,75673,R,0,Z,0,R,476150,R
224183,Court Reporting Institute of Dallas,4012649,R,0,R,0,R,0,R,43073,R,0,R,357380,R,0,R,4413102,R
144485,Coyne College,2910446,R,2352475,R,128971,R,102472,R,12160,R,0,Z,0,Z,0,R,5506524,R
417503,Crave Beauty Academy,84975,R,0,R,0,R,0,R,4208,R,426158,R,276295,R,774084,R,1565720,R
175591,Creations College of Cosmetology,23872,R,0,Z,0,Z,0,Z,0,Z,63933,R,0,Z,224550,R,312355,R
434830,Creative Images Institute of Cosmetology-North Dayton,414640,R,120505,R,0,R,0,R,1360,R,146097,R,0,R,115553,R,798155,R
158617,Crescent City Bartending School,1848871,R,0,R,299614,R,0,R,11380,R,0,R,25000,R,0,R,2184865,R
382975,CRI Career Training,867947,R,846936,R,354209,R,35170,R,35632,R,0,R,0,R,1558658,R,3698552,R
377519,Crown College,2246020,R,0,R,0,R,0,R,9972,R,0,R,0,R,0,R,2255992,R
371830,CRU Institute of Cosmetology and Barbering,272011,R,0,Z,0,Z,0,Z,0,Z,39745,R,0,R,-21301,R,290455,R
437529,Culinary Academy of Long Island,547683,R,607866,R,233600,R,0,Z,716,R,0,Z,0,Z,0,R,1389865,R
436571,Culinary Institute of New Orleans LLC,700607,R,296573,R,0,R,0,R,-70704,R,0,R,0,R,0,R,926476,R
206419,Cut Beauty School,104085,R,0,R,0,R,0,R,213,R,0,R,157779,R,501950,R,764027,R
154819,Cutting Edge Hairstyling Academy,447644,R,0,R,0,R,0,R,1765,R,107732,R,0,R,-1765,R,555376,R
158644,D'Jay's Institute of Cosmetology and Esthiology,281347,R,0,Z,0,Z,0,Z,0,Z,40138,R,0,Z,49863,R,371348,R
418773,D'Mart Institute,1989498,R,0,R,0,R,0,R,0,R,225499,R,0,R,0,R,2214997,R
426271,DAHAN INSTITUTE OF MASSAGE STUDIES,4186635,R,0,Z,0,Z,0,Z,52371,R,991704,R,0,Z,0,R,5230710,R
369020,Dahls College of Beauty,104276,R,0,R,0,R,0,R,0,R,0,R,119515,R,0,R,223791,R
379074,Davenport Barber Styling College,140093,R,0,R,0,R,0,R,46774,R,15000,R,0,R,45854,R,247721,R
202426,David Curtis School of Floral Design,56992,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,56992,R
434326,David Demuth Institute of Cosmetology,115574,R,0,R,60560,R,0,R,26960,R,48488,R,0,R,-53920,R,197662,R
169503,David Pressley School of Cosmetology,1015529,R,0,R,0,R,0,R,35014,R,119582,R,0,R,0,R,1170125,R
442204,David's Academy of Beauty,303133,R,0,R,0,R,0,R,79626,R,0,R,0,R,0,R,382759,R
202435,Davis College,2143124,R,752577,R,231868,R,0,R,1084,R,25213,R,0,R,0,R,3153866,R
130873,Dawn Career Institute LLC,739171,R,317624,R,221644,R,0,R,669,R,18260,R,0,R,0,R,1297368,R
205568,Daymar College-Chillicothe,671667,R,842560,R,601301,R,0,R,871,R,223382,R,0,R,23065,R,2362846,R
157465,Daymar College-Owensboro,2172190,R,0,R,0,R,0,R,0,R,0,R,0,R,642773,R,2814963,R
156903,Daymar College-Paducah Main,1019402,R,0,R,0,R,0,R,0,R,6756,R,0,R,0,R,1026158,R
202453,Dayton Barber College,171018,R,0,Z,0,Z,0,Z,0,Z,0,Z,127399,R,0,R,298417,R
154484,Dayton School of Hair Design,54881,R,0,R,0,R,0,R,0,R,27174,R,0,R,0,R,82055,R
153038,Daytons School of Hair Design,103852,R,0,R,0,R,0,R,0,R,36198,R,0,R,0,R,140050,R
406413,DCI Career Institute,578727,R,0,R,0,R,0,R,0,R,0,R,77857,R,0,R,656584,R
106838,De Luxe Beauty School,107036,R,90822,R,5920,R,0,R,10294,R,0,R,35982,R,-124626,R,125428,R
187602,De Wolff College Hair Styling and Cosmetology,433865,R,0,R,0,R,0,R,0,R,0,R,73642,R,0,R,507507,R
211909,Dean Institute of Technology,952457,R,165078,R,55848,R,0,R,14680,R,0,R,0,R,0,R,1188063,R
365639,Decker College Inc,829925,R,0,R,0,R,0,R,936,R,0,R,0,R,1191,R,832052,R
211954,Delaware Valley Academy of Medical and Dental Assistants,1740000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1740000,R
162335,Delmarva Beauty Academy,419558,R,0,R,0,R,0,R,3923,R,137530,R,1960,R,0,R,562971,R
175607,Delta Beauty College,406003,R,0,R,0,R,0,R,0,R,73917,R,0,R,0,R,479920,R
402563,Delta College Inc,670390,R,0,R,0,R,0,R,0,R,26098,R,0,R,0,R,696488,R
366270,Delta College of Arts & Technology,1005724,R,0,R,0,R,0,R,54411,R,12467,R,0,R,0,R,1072602,R
158723,Delta School of Business and Technology,3401227,R,0,Z,0,Z,0,Z,0,Z,67645,R,0,Z,85002,R,3553874,R
422118,DEMARGE COLLEGE SOUTH,2572639,R,0,R,0,R,0,R,265067,R,503024,R,0,R,-278770,R,3061960,R
158787,Denham Springs Beauty School,240170,R,0,R,0,R,0,R,7331,R,0,R,0,R,0,R,247501,R
431035,DESERT CAREER COLLEGE,3968736,P,0,P,0,P,0,P,0,P,0,P,0,P,-2989607,P,979129,P
113582,Design Institute of San Diego,3379571,R,0,R,0,R,0,R,19663,R,0,R,0,R,572795,R,3972029,R
441256,Design's School of Cosmetology,180807,R,0,Z,108290,R,0,R,0,Z,63635,R,0,Z,0,R,352732,R
169576,Detroit Business Institute-Downriver,1744221,R,0,R,0,R,0,R,-928,R,29826,R,0,R,928,R,1774047,R
104522,DeVoe College of Beauty,133755,R,0,Z,0,Z,0,Z,3538,R,79822,R,0,R,3289,R,220404,R
432199,DeVry College of New York,24792194,R,0,R,0,R,0,R,231762,R,0,R,440842,R,0,R,25464798,R
104531,DeVry University-Arizona,36765360,R,0,R,0,R,0,R,321547,R,0,R,3231213,R,0,R,40318120,R
113607,DeVry University-California,124946871,R,0,R,0,R,0,R,1122934,R,0,R,7391745,R,0,R,133461550,R
440590,DeVry University-Colorado,8517557,R,0,R,0,R,0,R,75186,R,559581,R,41125,R,0,R,9193449,R
439163,DeVry University-Florida,11437533,R,0,R,0,R,0,R,93802,R,0,R,678504,R,0,R,12209839,R
139533,DeVry University-Georgia,59591889,R,0,R,0,R,0,R,484660,R,0,R,2607196,R,0,R,62683745,R
144759,DeVry University-Illinois,126501997,R,0,R,0,R,0,R,967394,R,0,R,6185653,R,0,R,133655044,R
432214,DeVry University-Indiana,757132,R,0,R,0,R,0,R,1440,R,0,R,56085,R,300,R,814957,R
439330,DeVry University-Maryland,519362,R,0,R,0,R,0,R,994,R,0,R,42206,R,0,R,562562,R
177162,DeVry University-Missouri,30605458,R,0,R,0,R,0,R,264768,R,0,R,3346364,R,0,R,34216590,R
184269,DeVry University-New Jersey,40787222,R,0,R,0,R,0,R,378887,R,0,R,1382234,R,0,R,42548343,R
442365,DeVry University-North Carolina,93940,R,0,R,0,R,0,R,180,R,0,R,124315,R,0,R,218435,R
202541,DeVry University-Ohio,42122317,R,0,R,0,R,0,R,382101,R,0,R,4903883,R,0,R,47408301,R
224402,DeVry University-Texas,38498583,R,0,R,0,R,0,R,350036,R,1693739,R,69339,R,0,R,40611697,R
440536,DeVry University-Virginia,3754961,R,0,R,0,R,0,R,23167,R,0,R,179917,R,0,R,3958045,R
440545,DeVry University-Washington,6673428,R,0,R,0,R,0,R,61034,R,0,R,160608,R,0,R,6895070,R
238935,DeVry University-Wisconsin,2206660,R,0,R,0,R,0,R,4184,R,0,R,163500,R,0,R,2374344,R
184278,Divers Academy International,1325761,R,100377,R,0,R,0,R,8433,R,0,R,0,R,-108810,R,1325761,R
235088,Divers Institute of Technology,2829818,R,0,R,0,R,0,R,0,R,0,R,0,R,22440,R,2852258,R
373535,Domestic Health Care Institute,355171,R,0,R,0,R,0,R,1044,R,3000,R,0,R,0,R,359215,R
150437,Don Roberts Beauty School,262843,R,0,R,0,R,0,R,4508,R,52405,R,3319,R,0,R,323075,R
150428,Don Roberts School of Hair Design,218520,R,65951,R,0,R,0,R,1661,R,96403,R,0,R,2635,R,385170,R
169761,Dorsey College,2984092,R,2207715,R,63820,R,45367,R,53310,R,0,R,29867,R,0,R,5384171,R
212045,Douglas Education Center,1570538,R,373179,R,288212,R,0,R,8248,R,162043,R,0,R,0,R,2402220,R
261436,Douglas J Aveda Institute,1063822,R,0,R,0,R,0,R,1246,R,1098335,R,509361,R,0,R,2672764,R
184135,Dover Business College,2675339,R,0,R,792620,R,0,R,0,R,165241,R,0,R,0,R,3633200,R
375948,DPT Business School,3342558,R,5871940,R,606141,R,0,R,41430,R,0,R,0,R,0,R,9862069,R
188322,DRAKE BUSINESS SCHOOL,526731,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,526731,R
184320,Drake College of Business-Elizabeth,372716,R,1707234,R,50400,R,8400,R,0,R,0,R,0,R,0,R,2138750,R
437644,DSU TRAINING INSTITUTE,700,R,260212,R,0,Z,0,Z,-140975,R,0,Z,0,Z,346829,R,466766,R
212072,Du Bois Business College-Du Bois,2299408,R,933305,R,676410,R,0,R,0,R,0,R,0,R,0,R,3909123,R
144856,Du Quoin Beauty College,136330,N,0,N,0,N,0,N,0,N,5930,N,0,N,0,N,142260,N
131566,Dudley Beauty College,688778,R,0,Z,0,Z,0,Z,0,Z,674011,R,0,Z,-688778,R,674011,R
173489,Duluth Business University,1731174,R,480115,R,411646,R,0,Z,45981,R,0,Z,0,Z,0,R,2668916,R
395733,DVS College,191155,R,0,R,0,R,0,R,0,R,0,R,0,R,619276,R,810431,R
154466,E Q School of Hair Design,257392,R,0,R,0,R,0,R,0,R,159579,R,0,R,0,R,416971,R
230366,Eagle Gate College-Murray,1933025,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1933025,R
204884,East Ohio College,1031001,R,0,Z,0,Z,0,Z,8607,R,0,Z,2383,R,0,R,1041991,R
439394,East West College of Natural Medicine,541897,R,0,R,0,R,0,R,3601,R,163773,R,0,Z,0,R,709271,R
106892,Eastern College of Health Vocations-Little Rock,1184833,R,606461,R,32539,R,0,Z,0,Z,0,Z,0,Z,-639800,R,1184033,R
364751,Eastern College of Health Vocations-New Orleans,1184032,R,660910,R,369,R,0,Z,0,Z,0,Z,0,Z,-661279,R,1184032,R
202639,Eastern Hills Academy of Hair Design,563216,R,0,R,0,R,0,R,6228,R,14623,R,0,R,-20851,R,563216,R
421878,Eastern International College-Jersey City,1480748,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1480748,R
441858,Eastern Virginia Career College,33263,R,0,R,0,R,0,R,0,R,0,R,0,R,391862,R,425125,R
183488,Eastwick College-Hackensack,2080290,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2080290,R
185721,Eastwick College-Nutley,2919528,R,0,R,0,R,0,R,16219,R,0,R,0,R,-16219,R,2919528,R
184959,Eastwick College-Ramsey,2884264,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,2884264,R
248934,ECPI University,32544276,R,4176127,R,0,Z,201900,R,1903293,R,0,Z,70200,R,0,R,38895796,R
187675,Eddy County Beauty College,89362,R,86005,R,0,R,0,R,3000,R,35609,R,0,R,-158132,R,55844,R
376321,EDIC College,2264007,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2264007,R
243832,EDP University of Puerto Rico Inc-San Juan,391659,R,2463525,R,156293,R,0,R,0,R,57862,R,0,R,0,R,3069339,R
240985,Educational Technical College-Recinto de Bayamon,1476252,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1476252,R
149204,Educators of Beauty College of Cosmetology-Sterling,898924,R,408427,R,0,R,86575,R,2685,R,425193,R,0,R,0,R,1821804,R
177287,Elaine Steven Beauty College,99862,R,0,R,0,R,0,R,0,R,149723,R,0,R,308170,R,557755,R
114044,Elegance International,201751,R,108937,R,0,R,0,R,0,R,9967,R,0,R,0,R,320655,R
434371,Elite Beauty College,224900,R,0,Z,0,Z,0,Z,0,Z,112738,R,0,Z,232628,R,570266,R
362782,Elizabeth Grady School of Esthetics and Massage Therapy,768579,R,2978,R,0,R,0,R,27960,R,0,R,0,R,-2978,R,796539,R
156611,Elizabethtown Beauty School,68225,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,111808,R,180033,R
190974,Elmira Business Institute,1904333,R,0,Z,0,Z,0,Z,20991,R,154153,R,0,Z,12230,R,2091707,R
404684,Emma's Beauty Academy-Juana Diaz,1575123,R,0,Z,0,Z,0,Z,0,Z,221835,R,0,Z,0,R,1796958,R
241906,Emma's Beauty Academy-Mayaguez,1493766,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1493766,R
114114,Emperor's College of Traditional Oriental Medicine,1713818,R,0,R,0,R,0,R,2110,R,1322435,R,0,R,17024,R,3055387,R
407726,Empire Beauty School-Appleton,763257,R,0,Z,0,Z,0,Z,0,Z,175906,R,0,Z,0,R,939163,R
368230,Empire Beauty School-Bloomfield,492636,R,0,R,0,R,0,R,0,R,14544,R,0,R,506615,R,1013795,R
174978,Empire Beauty School-Bloomington,1379174,R,0,R,0,R,0,R,0,Z,594714,R,0,Z,0,R,1973888,R
164845,Empire Beauty School-Boston,1615833,R,0,Z,0,Z,0,Z,0,Z,309731,R,0,Z,5,R,1925569,R
419101,Empire Beauty School-Boston,1094297,R,0,R,0,R,0,R,936,R,86557,R,0,R,0,R,1181790,R
383765,Empire Beauty School-Brooklyn,1734967,R,0,R,0,R,0,R,41713,R,227780,R,0,R,10,R,2004470,R
157614,Empire Beauty School-Chenoweth,223485,R,0,R,0,R,0,R,0,R,78049,R,0,R,684,R,302218,R
407470,Empire Beauty School-Cincinnati,328261,R,54901,R,0,R,0,R,2765,R,189374,R,35778,R,0,R,611079,R
157669,Empire Beauty School-Dixie,105072,R,0,R,0,R,0,R,0,R,84387,R,0,R,37775,R,227234,R
157650,Empire Beauty School-Elizabethtown,257021,R,0,R,0,R,0,R,0,R,126543,R,0,R,32045,R,415609,R
157678,Empire Beauty School-Florence,148761,R,0,R,0,R,0,R,0,R,120787,R,0,R,256,R,269804,R
407735,Empire Beauty School-Green Bay,736371,R,0,Z,0,Z,0,Z,0,Z,387932,R,0,Z,0,R,1124303,R
143543,Empire Beauty School-Hanover Park,617454,R,40846,R,0,R,0,R,8797,R,74775,R,0,R,0,R,741872,R
248305,Empire Beauty School-Hurstborne,407644,R,0,R,0,R,0,R,0,R,253091,R,0,R,239921,R,900656,R
151652,Empire Beauty School-Indianapolis,698914,R,355138,R,0,R,35000,R,0,R,303421,R,0,R,-91004,R,1301469,R
185730,Empire Beauty School-Jersey City,616190,R,0,R,0,R,0,R,0,R,24469,R,0,R,210,R,640869,R
182704,Empire Beauty School-Laconia,237014,R,237014,R,14887,R,0,R,2600,R,146148,R,0,R,389890,R,1027553,R
126854,Empire Beauty School-Lakewood,1665557,R,631578,R,0,R,0,R,-31205,R,222200,R,0,R,-600373,R,1887757,R
239132,Empire Beauty School-Madison,1098979,R,0,Z,0,Z,0,Z,0,Z,470622,R,0,Z,0,R,1569601,R
161493,Empire Beauty School-Maine,1631468,R,0,R,0,R,0,R,939,R,317883,R,0,R,6614,R,1956904,R
368993,Empire Beauty School-Malden,622714,R,0,R,0,R,0,R,31693,R,80599,R,0,R,0,R,735006,R
407179,Empire Beauty School-Malden,1840295,R,0,Z,0,Z,0,Z,0,Z,419093,R,0,Z,0,R,2259388,R
195067,Empire Beauty School-Manhattan,3017832,R,0,R,0,R,0,R,123429,R,328510,R,0,R,0,R,3469771,R
246594,Empire Beauty School-Manitowoc,423620,R,0,Z,0,Z,0,Z,0,Z,207151,R,0,Z,0,R,630771,R
169284,Empire Beauty School-Michigan,877081,R,532798,R,62100,R,14603,R,0,R,244472,R,0,R,452913,R,2183967,R
184144,Empire Beauty School-Ocean,109905,R,0,R,0,R,0,R,4,R,23748,R,0,R,281596,R,415253,R
103732,Empire Beauty School-Paradise Valley,4306902,R,852252,R,0,R,0,R,-42269,R,576356,R,0,R,5088,R,5698329,R
193991,Empire Beauty School-Peekskill,258651,R,0,R,0,R,0,R,0,R,0,R,39096,R,0,R,297747,R
217095,Empire Beauty School-Providence,898029,R,17380,R,0,Z,0,Z,0,Z,27727,R,0,Z,36385,R,979521,R
190239,Empire Beauty School-Queens,1971771,R,0,R,0,R,0,R,703,R,154668,R,0,R,0,R,2127142,R
182722,Empire Beauty School-Somersworth,237014,R,0,R,26504,R,0,R,2600,R,132467,R,0,R,903433,R,1302018,R
184506,Empire Beauty School-Union,585010,R,0,R,0,R,0,R,0,R,61791,R,0,R,0,R,646801,R
217581,Empire Beauty School-Warwick,356944,R,179241,R,19035,R,0,R,-9706,R,0,R,0,R,24073,R,569587,R
212355,Empire Beauty School-Wyoming Valley,17249287,R,0,R,0,R,0,R,47237,R,1922548,R,1892195,R,0,R,21111267,R
114123,Empire College,5314151,R,0,Z,0,Z,0,Z,0,Z,228927,R,0,Z,0,R,5543078,R
207087,Enid Beauty College,218823,R,0,R,0,R,0,R,0,R,60487,R,0,R,0,R,279310,R
212425,Erie Business Center-Erie,3601183,R,0,R,0,R,0,R,63272,R,0,R,582098,R,0,R,4246553,R
212434,Erie Institute of Technology Inc,199413,R,57319,R,66754,R,0,R,0,R,0,R,24157,R,0,R,347643,R
420255,Escuela de Peritos Electricistas de Isabela Inc,468643,R,0,R,0,R,0,R,9645,R,0,R,0,R,33255,R,511543,R
431123,Escuela Tecnica de Electricidad,1706659,R,0,R,0,R,0,R,0,R,0,R,0,R,436710,R,2143369,R
396000,Escuelas Leicester,333851,R,224000,R,0,R,0,R,0,R,0,R,0,R,0,R,557851,R
437149,ESI Technology Training Center,1841818,R,699773,R,91901,R,4806,R,378,R,157536,R,0,R,0,R,2796212,R
417062,Estes Institute of Cosmetology Arts and Science,66758,P,107104,P,145949,P,0,P,0,P,90845,P,0,P,0,P,410656,P
407382,Esthetics Institute at Concord Academy,206270,R,6879,R,5726,R,0,R,0,R,69761,R,0,R,0,R,288636,R
244613,ETI School of Skilled Trades,3947104,R,937625,R,147152,R,0,R,3239,R,257528,R,0,R,0,R,5292648,R
200590,ETI Technical College,1900296,R,0,Z,0,Z,482006,R,30000,R,0,Z,0,Z,-54764,R,2357538,R
230199,Evans Hairstyling College-Cedar City,6000,R,4000,R,2625,R,2000,R,0,R,0,R,0,R,308893,R,323518,R
230205,Evans Hairstyling College-St George,66808,R,0,Z,0,Z,0,Z,0,Z,104678,R,0,Z,114379,R,285865,R
150525,Evansville Tri-State Beauty College,359421,R,0,Z,0,Z,0,Z,7508,R,179765,R,0,Z,0,R,546694,R
119465,Everest College-Alhambra,6575784,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6575784,R
371982,Everest College-Anaheim,4713203,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4713203,R
442310,Everest College-Arlington,531324,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,531324,R
366544,Everest College-Aurora,4615923,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4615923,R
234739,Everest College-Bremerton,6389937,R,1685911,R,301019,R,30019,R,0,Z,0,Z,0,Z,0,R,8406886,R
372037,Everest College-City of Industry,5635871,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5635871,R
119456,Everest College-Gardena,6276358,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6276358,R
109332,Everest College-Hayward,2634827,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2634827,R
119368,Everest College-LA Wilshire,4177022,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4177022,R
430175,Everest College-Merrillville,2219319,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2219319,R
232502,Everest College-Newport News,3600266,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3600266,R
371265,Everest College-Ontario,5209679,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5209679,R
440299,Everest College-Ontario Metro,4441482,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4441482,R
103644,Everest College-Phoenix,2798030,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2798030,R
210359,Everest College-Portland,6495260,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6495260,R
234784,Everest College-Renton,5939382,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5939382,R
119359,Everest College-Reseda,6166071,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6166071,R
230472,Everest College-Salt Lake City,5860524,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5860524,R
119508,Everest College-San Bernardino,6040492,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6040492,R
119340,Everest College-San Francisco,6187037,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6187037,R
119438,Everest College-San Jose,7067897,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7067897,R
236531,Everest College-Seattle,8484598,R,1330251,R,391053,R,28999,R,91598,R,344250,R,956697,R,0,R,11627446,R
171313,Everest College-Skokie,1999134,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1999134,R
179070,Everest College-Springfield,4913885,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4913885,R
430980,Everest College-Torrance,976307,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,976307,R
