UnitID,Institution Name,Tuition and fees (F1112_F3_RV),Imputation/Status Flag For Tuition and fees (F1112_F3_RV),Federal appropriations  grants and contracts (F1112_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F1112_F3_RV),State and local appropriations  grants and contracts (F1112_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F1112_F3_RV),Private grants and contracts (F1112_F3_RV),Imputation/Status Flag For Private grants and contracts (F1112_F3_RV),Investment income and investment gains (losses) included in net income (F1112_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F1112_F3_RV),Sales and services of educational activities (F1112_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F1112_F3_RV),Sales and services of auxiliary enterprises (F1112_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F1112_F3_RV),Other revenue (F1112_F3_RV),Imputation/Status Flag For Other revenue (F1112_F3_RV),Total revenues and investment return (F1112_F3_RV),Imputation/Status Flag For Total revenues and investment return (F1112_F3_RV)
443535,ITT Technical Institute-Hilliard,10362690,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10362690,R
366696,ITT Technical Institute-Houston North,18233209,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,18233209,R
225858,ITT Technical Institute-Houston West,13709420,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13709420,R
456418,ITT Technical Institute-Huntington,7129638,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7129638,R
151519,ITT Technical Institute-Indianapolis,97234934,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,97234934,R
407063,ITT Technical Institute-Jacksonville,13466333,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13466333,R
459648,ITT Technical Institute-Johnson City,3453263,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3453263,R
446899,ITT Technical Institute-Kansas City,13144142,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13144142,R
446905,ITT Technical Institute-Kennesaw,9520050,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9520050,R
366650,ITT Technical Institute-Knoxville,15928509,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15928509,R
372578,ITT Technical Institute-Lake Mary,11240668,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11240668,R
459718,ITT Technical Institute-Las Vegas,9458848,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9458848,R
437219,ITT Technical Institute-Lathrop,12984634,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12984634,R
440642,ITT Technical Institute-Levittown,14094566,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14094566,R
448488,ITT Technical Institute-Lexington,7995931,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7995931,R
413839,ITT Technical Institute-Little Rock,9410101,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9410101,R
434575,ITT Technical Institute-Liverpool,7102043,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7102043,R
413857,ITT Technical Institute-Louisville,16312011,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16312011,R
451945,ITT Technical Institute-Madison,8287965,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8287965,R
451981,ITT Technical Institute-Madison,7050882,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7050882,R
456393,ITT Technical Institute-Madison,3871732,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3871732,R
448497,ITT Technical Institute-Maumee,10508836,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10508836,R
459587,ITT Technical Institute-Merrillville,6011201,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6011201,R
450252,ITT Technical Institute-Mobile,9392243,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9392243,R
230384,ITT Technical Institute-Murray,14948932,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14948932,R
470904,ITT Technical Institute-Myrtle Beach,843205,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,843205,R
151494,ITT Technical Institute-Nashville,16173375,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16173375,R
116466,ITT Technical Institute-National City,30959106,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,30959106,R
251251,ITT Technical Institute-Newburgh,9759486,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9759486,R
368601,ITT Technical Institute-Norfolk,23475378,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,23475378,R
459666,ITT Technical Institute-North Charleston,3578871,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3578871,R
366580,ITT Technical Institute-Norwood,10946331,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10946331,R
430379,ITT Technical Institute-Norwood,11589480,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11589480,R
434557,ITT Technical Institute-Oak Brook,8767837,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8767837,R
467058,ITT Technical Institute-Oakland,1232913,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1232913,R
448503,ITT Technical Institute-Oklahoma City,8692699,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8692699,R
407319,ITT Technical Institute-Omaha,13798829,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13798829,R
116484,ITT Technical Institute-Orange,18859331,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,18859331,R
414586,ITT Technical Institute-Orland Park,10746609,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10746609,R
470889,ITT Technical Institute-Orlando,2515834,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2515834,R
446914,ITT Technical Institute-Owings Mills,24332399,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24332399,R
413848,ITT Technical Institute-Oxnard,8781906,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8781906,R
479549,ITT Technical Institute-Philadelphia,344932,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,344932,R
451972,ITT Technical Institute-Phoenix,9624629,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9624629,R
470861,ITT Technical Institute-Phoenix West,2634891,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2634891,R
414841,ITT Technical Institute-Pittsburgh,6532739,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6532739,R
442347,ITT Technical Institute-Plymouth Meeting,9859495,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9859495,R
208965,ITT Technical Institute-Portland,16756088,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16756088,R
108250,ITT Technical Institute-Rancho Cordova,12903460,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12903460,R
434052,ITT Technical Institute-Richardson,14121065,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14121065,R
437051,ITT Technical Institute-Richmond,14449428,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14449428,R
437042,ITT Technical Institute-Saint Rose,13645108,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13645108,R
459602,ITT Technical Institute-Salem,3862390,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3862390,R
377069,ITT Technical Institute-San Antonio,16122966,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16122966,R
381909,ITT Technical Institute-San Bernardino,25703896,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,25703896,R
116475,ITT Technical Institute-San Dimas,13106822,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13106822,R
235510,ITT Technical Institute-Seattle,14044317,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14044317,R
450270,ITT Technical Institute-South Bend,9006422,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9006422,R
235529,ITT Technical Institute-Spokane Valley,8894208,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8894208,R
441955,ITT Technical Institute-Springfield,18262327,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,18262327,R
456409,ITT Technical Institute-Springfield,5734045,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5734045,R
450207,ITT Technical Institute-St Petersburg,5200259,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5200259,R
430388,ITT Technical Institute-Strongsville,9151492,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9151492,R
448479,ITT Technical Institute-Swartz Creek,15820285,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15820285,R
244011,ITT Technical Institute-Sylmar,18026231,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,18026231,R
459596,ITT Technical Institute-Tallahassee,6392165,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6392165,R
134909,ITT Technical Institute-Tampa,15775710,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15775710,R
430360,ITT Technical Institute-Tarentum,5945020,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5945020,R
105172,ITT Technical Institute-Tempe,14908274,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14908274,R
378406,ITT Technical Institute-Torrance,15623181,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15623181,R
261472,ITT Technical Institute-Troy,24243954,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24243954,R
105163,ITT Technical Institute-Tucson,10122116,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10122116,R
448512,ITT Technical Institute-Tulsa,11234796,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11234796,R
470898,ITT Technical Institute-Waco,2514417,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2514417,R
446923,ITT Technical Institute-Warrensville Heights,9277970,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9277970,R
427663,ITT Technical Institute-Webster,9760787,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9760787,R
459684,ITT Technical Institute-West Covina,7755799,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7755799,R
244154,ITT Technical Institute-Westminster,9380677,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9380677,R
450234,ITT Technical Institute-Wichita,8016530,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8016530,R
439136,ITT Technical Institute-Wilmington,9721131,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9721131,R
170417,ITT Technical Institute-Wyoming,14675631,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14675631,R
206631,ITT Technical Institute-Youngstown,12639843,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12639843,R
438984,IVAEM College,70281,R,743834,R,22901,R,0,R,21250,R,0,R,,A,0,R,858266,R
364593,Iverson Business School,1160761,R,693928,R,0,R,0,R,0,R,0,R,,A,496923,R,2351612,R
150765,J Michael Harrold Beauty Academy,541955,R,314841,R,0,R,0,Z,199,R,73060,R,,A,1348,R,931403,R
462309,J Renee College,777696,R,74466,R,197996,R,0,R,47953,R,39005,R,,A,0,R,1137116,R
441405,Jacksonville Beauty Institute,1382770,R,0,R,0,R,0,R,0,R,285117,R,,A,0,R,1667887,R
192004,Jamestown Business College,3889782,R,0,R,0,R,0,R,0,R,0,R,247914,R,16586,R,4154282,R
443146,Jay's Technical Institute,772832,R,0,R,0,R,0,R,15,R,99646,R,,A,1,R,872494,R
414540,Jean Madeline Aveda Institute,3972372,R,993838,R,0,R,0,R,131,R,1157449,R,,A,0,R,6123790,R
207704,Jenks Beauty College,906914,R,0,R,0,R,0,R,5058,R,138937,R,,A,0,R,1050909,R
156949,Jenny Lea Academy of Cosmetology,157205,R,0,R,0,R,0,R,7,R,38146,R,,A,1,R,195359,R
451918,Jenny Lea Academy of Cosmetology,1528372,R,0,R,0,R,0,R,1375,R,435129,R,,A,0,R,1964876,R
455196,Jersey College,19750140,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19750140,R
419341,Jna Institute of Culinary Arts,907645,R,0,R,0,R,0,R,0,R,158435,R,0,R,0,R,1066080,R
116660,Joe Blasco Makeup Artist Training Center,623250,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,623250,R
185174,Joe Kubert School of Cartoon and Graphic Art,988550,R,143312,R,0,R,5785,R,177,R,92957,R,,A,163583,R,1394364,R
188696,Joffrey Ballet School,900391,R,135577,R,0,R,0,R,0,R,0,R,,A,521047,R,1557015,R
159319,John Jay Beauty College,229793,R,122963,R,0,R,0,R,0,R,0,R,,A,92244,R,445000,R
159328,John Jay Beauty College,350000,R,277134,R,0,Z,0,Z,0,Z,0,Z,,A,0,R,627134,R
455239,John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,651450,R,0,R,6456,R,0,R,0,R,60064,R,,A,98363,R,816333,R
459471,John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,371018,R,0,R,14954,R,0,R,0,R,18475,R,,A,35646,R,440093,R
428125,John Wesley International Barber and Beauty College,686714,R,0,R,0,R,0,R,195,R,35545,R,,A,800,R,723254,R
476832,Jolei's Hair Institute,13530,R,0,R,0,R,0,R,0,Z,9276,R,,A,0,R,22806,R
210474,Jolie Hair and Beauty Academy-Hazleton,574686,R,267289,R,0,Z,0,Z,0,Z,0,Z,,A,0,R,841975,R
431099,Jolie Hair and Beauty Academy-Ludlow,1203641,R,584737,R,11400,R,0,Z,0,Z,0,Z,,A,0,R,1799778,R
478661,Jolie Hair and Beauty Academy-Northfield,295229,R,173021,R,0,Z,0,Z,0,Z,0,Z,,A,0,R,468250,R
213215,Jolie Hair and Beauty Academy-Wilkes-Barre,1585387,R,633279,R,0,Z,0,Z,0,Z,0,Z,,A,0,R,2218666,R
245290,Jones Hair Design College,1263194,R,0,Z,0,Z,0,Z,0,Z,204676,R,,A,0,R,1467870,R
444723,Jones International University,48278550,R,0,Z,0,Z,0,Z,1350,R,135552,R,0,Z,0,R,48415452,R
373605,Jonesville Beauty School,1489772,R,0,R,0,R,0,R,0,R,688290,R,,A,1358,R,2179420,R
461281,Jose Maria Vargas University,99332,R,28985,R,61798,R,0,R,5001,R,0,R,0,R,0,R,195116,R
200165,Josef's School of Hair Design Inc-Fargo Downtown,639340,R,225359,R,0,R,0,R,0,R,206948,R,,A,0,R,1071647,R
456551,Josef's School of Hair  Skin & Body-Fargo,539871,R,0,R,0,R,0,R,0,R,136772,R,,A,0,R,676643,R
200110,Josef's School of Hair  Skin & Body-Grand Forks,473516,R,455269,R,0,R,0,R,0,Z,113978,R,,A,0,R,1042763,R
181190,Joseph's College Cosmetology,3564509,R,0,R,0,R,0,R,11898,R,547243,R,,A,0,R,4123650,R
200387,JZ Trend Academy Paul Mitchell Partner School,959033,R,211938,R,0,R,0,R,281999,R,368250,R,,A,0,R,1821220,R
457013,Kaplan Career Institute-Boston,2786549,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,2786549,R
167543,Kaplan Career Institute-Charlestown,6239483,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,6239483,R
206093,Kaplan Career Institute-Cleveland,5050875,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5050875,R
458371,Kaplan Career Institute-Dearborn,3815875,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3815875,R
449278,Kaplan Career Institute-Detroit,5595259,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,5595259,R
475246,Kaplan College-Chesapeake,1112004,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1112004,R
453349,Kaplan College-Cincinnati,4303676,R,0,R,0,R,0,R,0,R,0,R,5,R,0,R,4303681,R
202189,Kaplan College-Columbus,5431973,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5431973,R
381796,Kaplan College-Denver,2937314,R,0,R,0,R,0,R,0,R,0,R,0,R,187,R,2937501,R
152220,Kaplan College-Indianapolis,6611780,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6611780,R
458715,Kaplan College-Jacksonville,2183435,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2183435,R
445346,Kaplan College-Lubbock,6440695,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6440695,R
152424,Kaplan College-Merrillville,1998677,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1998677,R
445337,Kaplan College-Midland,4106487,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4106487,R
448655,Kaplan College-Milwaukee,3718981,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3718981,R
458238,Kaplan College-Pembroke Pines,407319,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,407319,R
105118,Kaplan College-Phoenix,6559793,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6559793,R
384193,Kaplan College-Stockton,5655904,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5655904,R
445416,Kaplan University-Council Bluffs Campus,4810997,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4810997,R
166294,Kay Harvey Academy of Hair Design,320289,R,0,R,0,R,0,R,0,R,67317,R,,A,0,R,387606,R
374343,KC's School of Hair Design,5500,R,0,R,0,R,1500,R,0,R,0,R,,A,235000,R,242000,R
225991,KD Conservatory College of Film and Dramatic Arts,2215605,R,0,R,0,R,0,R,400882,R,0,R,0,Z,690315,R,3306802,R
182892,Keene Beauty Academy,411381,R,148645,R,0,R,0,R,18,R,80310,R,,A,0,R,640354,R
146393,Kendall College,26471000,R,5091000,R,1645000,R,82000,R,0,Z,0,Z,3818000,R,200000,R,37307000,R
218195,Kenneth Shuler School of Cosmetology and Nails-Columbia,1158800,R,0,R,0,R,0,R,0,R,229959,R,,A,23958,R,1412717,R
445850,Kenneth Shuler School of Cosmetology-Columbia,1419521,R,0,R,0,R,0,R,0,R,230942,R,,A,1445,R,1651908,R
460011,Kenneth Shuler School of Cosmetology-Florence,1947798,R,0,R,0,R,0,R,0,R,242325,R,,A,8377,R,2198500,R
467906,Kenneth Shuler School of Cosmetology-Greenville,1715617,R,0,R,0,R,0,R,0,R,144066,R,,A,10738,R,1870421,R
218159,Kenneth Shuler School of Cosmetology-North Augusta,820113,R,0,R,0,R,0,R,0,R,152380,R,,A,859,R,973352,R
432117,Kenneth Shuler School of Cosmetology-Rock Hill,1394098,R,0,R,0,R,0,R,0,R,168741,R,,A,6760,R,1569599,R
445841,Kenneth Shuler School of Cosmetology-Spartanburg,1482511,R,0,R,0,R,0,R,0,R,167788,R,,A,12259,R,1662558,R
457475,Keune Academy by 124,1281314,R,0,R,0,R,0,R,0,R,234219,R,,A,91700,R,1607233,R
134422,Key College,523109,R,278115,R,40772,R,2500,R,0,R,0,R,0,R,314098,R,1158594,R
210483,Keystone Technical Institute,6162871,R,0,R,0,R,0,R,0,R,146732,R,0,R,0,R,6309603,R
382504,King's College,6998736,R,0,Z,0,Z,0,Z,0,Z,0,Z,1514243,R,64957,R,8577936,R
220570,Knoxville Institute of Hair Design,275000,R,224065,R,0,R,0,R,0,R,22881,R,,A,0,R,521946,R
441751,Kussad Institute of Court Reporting,224659,R,0,R,0,R,0,R,14244,R,0,R,,A,0,R,238903,R
434380,L T International Beauty School,13000,R,547300,R,0,R,0,R,0,R,0,Z,,A,378062,R,938362,R
162982,L'Academie de Cuisine,4697015,R,0,R,0,R,0,R,2004,R,0,R,,A,0,R,4699019,R
456940,L'Ecole Culinaire-Memphis,8436050,R,0,Z,0,Z,0,Z,0,Z,18417,R,0,Z,16950,R,8471417,R
445726,L'Ecole Culinaire-St Louis,8494365,R,0,Z,0,Z,0,Z,0,Z,47821,R,0,Z,13469,R,8555655,R
457633,L'esprit Academy,886051,R,369485,R,0,R,0,R,0,R,157531,R,,A,0,R,1413067,R
429012,L3Harris Flight Academy,6943098,R,0,Z,0,Z,0,Z,0,Z,7451367,R,,A,467988,R,14862453,R
166319,La Baron Hairdressing Academy-Brockton,367112,R,0,R,0,R,0,R,0,R,40749,R,,A,0,R,407861,R
166328,La Baron Hairdressing Academy-New Bedford,264246,R,0,R,0,R,0,R,265,R,25437,R,,A,0,R,289948,R
155441,La Baron Hairdressing Academy-Overland Park,236177,R,0,Z,0,Z,0,Z,0,Z,82839,R,,A,0,R,319016,R
383163,La Belle Beauty Academy,851023,R,1793477,R,15981,R,0,R,0,R,227781,R,,A,0,R,2888262,R
135142,La Belle Beauty School,0,R,1478933,R,5192,R,0,R,0,R,186988,R,,A,752714,R,2423827,R
153773,La James College of Hairstyling and Cosmetology,1442437,R,0,R,0,R,0,R,0,R,171563,R,,A,0,R,1614000,R
153746,La James International College-Cedar Falls,1170554,R,0,R,0,R,0,R,0,R,398602,R,,A,228886,R,1798042,R
154332,La James International College-Davenport,562157,R,0,R,0,R,0,R,0,R,170698,R,,A,110703,R,843558,R
143695,La James International College-East Moline,360816,R,0,R,0,R,0,R,0,R,88731,R,,A,60697,R,510244,R
153782,La James International College-Ft Dodge,1194988,R,0,R,0,R,0,R,0,R,379261,R,,A,203584,R,1777833,R
154341,La James International College-Iowa City,958935,R,0,R,0,R,0,R,0,R,370546,R,,A,162668,R,1492149,R
153764,La James International College-Johnston,1685851,R,0,R,0,R,0,R,0,R,547249,R,,A,344768,R,2577868,R
180771,La'James International College,443754,R,0,R,0,R,0,R,0,R,119203,R,,A,94422,R,657379,R
439729,Lacy Cosmetology School-Aiken,509784,R,0,Z,0,Z,0,Z,0,Z,52432,R,,A,0,R,562216,R
451811,Lacy Cosmetology School-Goose Creek,533808,R,0,Z,0,Z,0,Z,0,Z,76241,R,,A,0,R,610049,R
451802,Lacy Cosmetology School-Lexington,143766,R,0,Z,0,Z,0,Z,28417,R,0,Z,,A,0,R,172183,R
476373,Lacy Cosmetology School-West Ashley,144924,R,0,Z,0,Z,0,Z,0,Z,35363,R,,A,0,R,180287,R
451291,Lakewood School of Therapeutic Massage,185152,R,103626,R,0,R,0,R,122,R,0,R,,A,59715,R,348615,R
104984,Lamson College,1293356,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,102698,R,1396054,R
456214,Lamson Institute,3961668,R,0,R,0,R,0,R,0,R,0,R,,A,19517,R,3981185,R
117238,Lancaster Beauty School,721135,R,560421,R,0,R,0,R,345755,R,138989,R,,A,4990,R,1771290,R
213455,Lancaster School of Cosmetology & Therapeutic Bodywork,1232989,R,0,R,0,R,0,R,0,R,69245,R,,A,0,R,1302234,R
213473,Lansdale School of Business,3271051,R,0,R,0,R,0,R,16572,R,0,R,0,R,170394,R,3458017,R
213491,Lansdale School of Cosmetology Inc,514291,R,0,R,0,R,250,R,213,R,0,R,,A,0,R,514754,R
226125,Laredo Beauty College Inc,966200,R,0,R,0,R,0,R,2425,R,241500,R,,A,220,R,1210345,R
182148,Las Vegas College,15169278,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,15169278,R
160472,LaSalle Tech,176242,R,0,R,0,R,0,R,-2007,R,73880,R,,A,254568,R,502683,R
250027,Laurel Business Institute,4047487,R,0,R,0,R,0,R,0,R,623594,R,0,R,0,R,4671081,R
215992,Laurel Technical Institute,4467630,R,0,R,0,R,0,R,0,R,46951,R,0,R,0,R,4514581,R
454786,Laurus College,4493518,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,4493518,R
411055,Laurus Technical Institute,5682605,R,0,R,0,R,0,Z,12078,R,0,R,,A,0,R,5694683,R
379463,Lawton Career Institute-Oak Park Campus,37653,R,601179,R,0,Z,0,Z,0,Z,0,Z,,A,302214,R,941046,R
451893,Lawton Career Institute-Warren Main Campus,41717,R,806299,R,0,Z,0,Z,0,Z,0,Z,,A,234443,R,1082459,R
443623,Le Cordon Bleu College of Culinary Arts-Atlanta,19512717,R,0,Z,0,Z,0,Z,0,Z,84611,R,1672848,R,149101,R,21419277,R
364973,Le Cordon Bleu College of Culinary Arts-Austin,18862085,R,0,Z,0,Z,0,Z,0,Z,329906,R,710213,R,622338,R,20524542,R
452054,Le Cordon Bleu College of Culinary Arts-Cambridge,14415117,R,0,Z,0,Z,0,Z,0,Z,125434,R,1229784,R,88493,R,15858828,R
144467,Le Cordon Bleu College of Culinary Arts-Chicago,21995892,R,0,Z,0,Z,0,Z,0,Z,55945,R,1224060,R,238107,R,23514004,R
452063,Le Cordon Bleu College of Culinary Arts-Dallas,16618033,R,0,Z,0,Z,0,Z,0,Z,128673,R,1082568,R,49646,R,17878920,R
445115,Le Cordon Bleu College of Culinary Arts-Las Vegas,11418163,R,0,Z,0,Z,0,Z,0,Z,152301,R,860183,R,112942,R,12543589,R
446835,Le Cordon Bleu College of Culinary Arts-Miami,23804648,R,0,Z,0,Z,0,Z,0,Z,230134,R,1969536,R,49161,R,26053479,R
446844,Le Cordon Bleu College of Culinary Arts-Minneapolis,15469647,R,0,Z,0,Z,0,Z,0,Z,78140,R,962955,R,112666,R,16623408,R
442231,Le Cordon Bleu College of Culinary Arts-Orlando,24196529,R,0,Z,0,Z,0,Z,0,Z,262274,R,1615090,R,71592,R,26145485,R
423980,Le Cordon Bleu College of Culinary Arts-Pasadena,46942092,R,0,Z,0,Z,0,Z,0,Z,865057,R,2632401,R,1061706,R,51501256,R
375841,Le Cordon Bleu College of Culinary Arts-Portland,10470791,R,0,Z,0,Z,0,Z,0,Z,117629,R,742324,R,322078,R,11652822,R
452036,Le Cordon Bleu College of Culinary Arts-Sacramento,8354643,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,904353,R,9258996,R
111009,Le Cordon Bleu College of Culinary Arts-San Francisco,11764649,R,0,Z,0,Z,0,Z,0,Z,189604,R,790485,R,342869,R,13087607,R
262332,Le Cordon Bleu College of Culinary Arts-Scottsdale,22548839,R,0,Z,0,Z,0,Z,0,Z,171577,R,1822149,R,144835,R,24687400,R
452045,Le Cordon Bleu College of Culinary Arts-Seattle,6762539,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,744194,R,7506733,R
456302,Le Cordon Bleu College of Culinary Arts-St Louis,6341055,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,612995,R,6954050,R
367413,Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,10417533,R,0,Z,0,Z,0,Z,0,Z,353154,R,303000,R,568388,R,11642075,R
107211,Lees School of Cosmetology,256415,R,0,R,0,R,0,R,0,R,103012,R,,A,0,R,359427,R
444228,LeGrand Institute of Cosmetology Inc,119738,R,130068,R,0,R,0,R,0,R,79355,R,,A,35873,R,365034,R
476744,LeMelange Academy of Hair,508637,R,0,R,0,R,0,R,0,R,11810,R,,A,0,R,520447,R
441618,Leon Studio One School of Beauty Knowledge,711793,R,0,R,0,R,0,R,0,R,89577,R,,A,0,R,801370,R
479123,Leon Studio One School of Hair Design & Career Training Center,711793,R,0,R,0,R,0,R,0,R,89577,R,,A,119650,R,921020,R
198844,Leons Beauty School Inc,224247,R,680703,R,0,Z,0,Z,13802,R,448960,R,,A,127320,R,1495032,R
