UnitID,Institution Name,Tuition and fees (F0405_F3_RV),Imputation/Status Flag For Tuition and fees (F0405_F3_RV),Federal appropriations  grants and contracts (F0405_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F0405_F3_RV),State and local appropriations  grants and contracts (F0405_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F0405_F3_RV),Private grants and contracts (F0405_F3_RV),Imputation/Status Flag For Private grants and contracts (F0405_F3_RV),Investment income and investment gains (losses) included in net income (F0405_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0405_F3_RV),Sales and services of educational activities (F0405_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F0405_F3_RV),Sales and services of auxiliary enterprises (F0405_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0405_F3_RV),Other revenue (F0405_F3_RV),Imputation/Status Flag For Other revenue (F0405_F3_RV),Total revenues and investment return (F0405_F3_RV),Imputation/Status Flag For Total revenues and investment return (F0405_F3_RV)
130873,Dawn Career Institute LLC,1744029,R,696370,R,329372,R,0,R,1353,R,181409,R,0,R,0,R,2952533,R
446215,Day Spa Career College,180533,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,180533,R
205568,Daymar College-Chillicothe,689019,R,873879,R,702861,R,0,R,128,R,274828,R,0,R,22150,R,2562865,R
406219,Daymar College-Louisville,2882160,R,0,R,0,R,0,R,0,R,0,R,0,R,113712,R,2995872,R
157465,Daymar College-Owensboro,3526525,R,0,R,0,R,0,R,0,R,0,R,0,R,17401,R,3543926,R
156903,Daymar College-Paducah Main,842246,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,842246,R
202453,Dayton Barber College,422046,R,0,R,0,R,0,R,0,R,0,R,93203,R,0,R,515249,R
154484,Dayton School of Hair Design,40712,R,0,R,0,R,0,R,0,R,24964,R,0,R,0,R,65676,R
447014,Daytona College,221358,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,221358,R
153038,Daytons School of Hair Design,123349,R,0,R,0,R,0,R,0,R,44529,R,0,R,0,R,167878,R
406413,DCI Career Institute,1054614,R,0,R,0,R,0,R,0,R,1127,R,5300,R,0,R,1061041,R
106838,De Luxe Beauty School,77462,R,0,R,0,R,0,R,0,R,0,R,0,R,23350,R,100812,R
187602,De Wolff College Hair Styling and Cosmetology,604714,R,0,R,0,R,0,R,0,R,0,R,59493,R,0,R,664207,R
211909,Dean Institute of Technology,1156830,R,0,R,0,R,0,R,16297,R,0,R,0,R,0,R,1173127,R
211954,Delaware Valley Academy of Medical and Dental Assistants,2064068,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,R,2064068,R
162335,Delmarva Beauty Academy,482154,R,0,R,0,R,0,R,12150,R,123512,R,0,R,0,R,617816,R
175607,Delta Beauty College,359859,R,0,R,0,Z,0,R,0,R,62425,R,0,R,0,R,422284,R
402563,Delta College Inc,1190964,R,0,R,0,R,0,R,0,R,0,R,29386,R,0,R,1220350,R
366270,Delta College of Arts & Technology,3397112,R,0,R,0,R,0,R,0,R,0,R,972,R,0,R,3398084,R
158723,Delta School of Business and Technology,3666138,R,0,R,0,R,0,R,120,R,76615,R,45316,R,259837,R,4048026,R
447023,Delta Technical College-Mississippi,121089,R,0,R,0,R,0,R,0,R,0,R,0,R,151972,R,273061,R
158787,Denham Springs Beauty School,325040,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,325040,R
113582,Design Institute of San Diego,4745688,R,0,R,0,R,0,R,20013,R,0,R,0,R,40840,R,4806541,R
441256,Design's School of Cosmetology,160260,R,127375,R,101711,R,0,Z,0,Z,95408,R,0,Z,30,R,484784,R
169576,Detroit Business Institute-Downriver,1840563,R,0,R,0,R,0,R,20443,R,43020,R,0,Z,0,R,1904026,R
104522,DeVoe College of Beauty,253830,R,0,R,0,R,0,Z,2998,R,77453,R,0,R,0,R,334281,R
432199,DeVry College of New York,25408643,R,0,R,0,R,0,R,0,R,0,R,612864,R,0,R,26021507,R
144777,DeVry University-Administrative Office,608032,R,0,R,0,R,0,R,5513331,R,0,R,8980,R,0,R,6130343,R
104531,DeVry University-Arizona,25415803,R,0,R,0,R,0,R,0,R,0,R,969589,R,0,R,26385392,R
113607,DeVry University-California,98135135,R,0,R,0,R,0,R,0,R,0,R,3680882,R,0,R,101816017,R
440590,DeVry University-Colorado,15438251,R,0,R,0,R,0,R,0,R,0,R,603985,R,0,R,16042236,R
439163,DeVry University-Florida,38086664,R,0,R,0,R,0,R,0,R,0,R,1567136,R,0,R,39653800,R
139533,DeVry University-Georgia,64374542,R,0,R,0,R,0,R,0,R,0,R,2393884,R,0,R,66768426,R
144759,DeVry University-Illinois,168540068,R,0,R,0,R,0,R,0,R,0,R,4629646,R,0,R,173169714,R
432214,DeVry University-Indiana,2758523,R,0,R,0,R,0,R,0,R,0,R,23927,R,0,R,2782450,R
439330,DeVry University-Maryland,1103867,R,0,R,0,R,0,R,0,R,0,R,7161,R,0,R,1111028,R
445407,DeVry University-Minnesota,314216,R,0,R,0,R,0,R,0,R,0,R,4038,R,0,R,318254,R
177162,DeVry University-Missouri,22801258,R,0,R,0,R,0,R,0,R,0,R,1200075,R,0,R,24001333,R
443997,DeVry University-Nevada,346004,R,0,R,0,R,0,R,0,R,0,R,7264,R,0,R,353268,R
184269,DeVry University-New Jersey,24652686,R,0,R,0,R,0,R,0,R,0,R,1085301,R,0,R,25737987,R
442365,DeVry University-North Carolina,2334195,R,0,R,0,R,0,R,0,R,0,R,16689,R,0,R,2350884,R
202541,DeVry University-Ohio,45203603,R,0,R,0,R,0,R,0,R,0,R,1647885,R,0,R,46851488,R
444033,DeVry University-Oregon,703589,R,0,R,0,R,0,R,0,R,0,R,5322,R,0,R,708911,R
442824,DeVry University-Pennsylvania,12871772,R,0,R,0,R,0,R,0,R,0,R,913076,R,0,R,13784848,R
224402,DeVry University-Texas,38853185,R,0,R,0,R,0,R,0,R,0,R,1514022,R,0,R,40367207,R
440536,DeVry University-Virginia,10068915,R,0,R,0,R,0,R,0,R,0,R,244871,R,0,R,10313786,R
440545,DeVry University-Washington,16657325,R,0,R,0,R,0,R,0,R,0,R,443299,R,0,R,17100624,R
238935,DeVry University-Wisconsin,3119607,R,0,R,0,R,0,R,0,R,0,R,17446,R,0,R,3137053,R
373526,Diesel Driving Academy-Baton Rouge,1800617,R,193043,R,1053250,R,0,R,19637,R,0,R,0,R,0,R,3066547,R
260664,Diesel Driving Academy-Shreveport,598911,R,66016,R,706600,R,0,R,8823,R,0,R,0,R,0,R,1380350,R
443410,DigiPen Institute of Technology,7948641,R,0,R,0,R,0,R,21716,R,282220,R,208216,R,0,R,8460793,R
184278,Divers Academy International,1770337,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1770337,R
235088,Divers Institute of Technology,3580816,R,0,R,0,R,0,R,0,R,0,R,0,R,28558,R,3609374,R
395690,Diversified Vocational College,8119419,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8119419,R
150437,Don Roberts Beauty School,350412,R,0,R,0,R,0,R,3278,R,46347,R,0,R,-1320,R,398717,R
150428,Don Roberts School of Hair Design,242196,R,131106,R,0,R,0,R,0,R,76441,R,0,R,0,R,449743,R
169761,Dorsey College,2839920,R,3914645,R,4522,R,22170,R,19402,R,0,R,0,R,60,R,6800719,R
212045,Douglas Education Center,2399920,R,682067,R,357097,R,0,R,1611,R,200117,R,0,R,0,R,3640812,R
261436,Douglas J Aveda Institute,2441008,R,0,R,0,R,0,R,0,R,3411389,R,0,Z,3265,R,5855662,R
184135,Dover Business College,3070179,R,0,R,0,R,0,R,6711,R,0,R,18962,R,775846,R,3871698,R
375948,DPT Business School,3235974,R,5844255,R,193120,R,0,R,29649,R,0,R,0,R,29649,R,9332647,R
184320,Drake College of Business-Elizabeth,274364,R,2591218,R,182910,R,0,Z,0,Z,0,Z,0,Z,0,R,3048492,R
212072,Du Bois Business College-Du Bois,1414238,R,659915,R,672013,R,0,Z,0,Z,0,Z,0,Z,0,R,2746166,R
144856,Du Quoin Beauty College,118999,R,0,R,0,R,0,R,0,R,27214,R,0,R,151505,R,297718,R
131566,Dudley Beauty College,752519,R,0,R,0,R,0,R,0,R,263969,R,0,R,0,R,1016488,R
173489,Duluth Business University,2345265,R,734512,R,375556,R,0,Z,17217,R,0,Z,0,Z,0,R,3472550,R
417804,Durham Beauty Academy,378514,R,0,R,0,R,0,R,0,R,0,R,9927,R,0,R,388441,R
395733,DVS College,220820,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,498267,R,719087,R
154466,E Q School of Hair Design,338419,R,0,R,0,R,0,R,0,R,160384,R,0,R,0,R,498803,R
447421,Eagle Gate College-Layton,255324,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,255324,R
230366,Eagle Gate College-Murray,3487947,R,0,R,0,Z,0,Z,4483,R,0,Z,0,Z,0,R,3492430,R
204884,East Ohio College,1401924,R,0,R,0,R,0,R,7131,R,3818,R,0,Z,0,R,1412873,R
439394,East West College of Natural Medicine,1033531,R,0,R,0,R,0,R,0,R,115297,R,0,R,115424,R,1264252,R
208637,East West College of the Healing Arts,3077020,R,0,R,0,Z,0,Z,5977,R,2620514,R,456506,R,-3082997,R,3077020,R
106892,Eastern College of Health Vocations-Little Rock,3312164,R,0,R,8100,R,0,R,2347,R,0,R,0,R,0,R,3322611,R
202639,Eastern Hills Academy of Hair Design,512080,R,0,R,0,R,0,R,7550,R,139894,R,0,R,15586,R,675110,R
421878,Eastern International College-Jersey City,3874002,R,0,R,0,R,0,R,600,R,0,R,0,R,0,R,3874602,R
446224,Eastern School of Acupuncture and Traditional Medicine,1080084,R,0,R,0,R,0,R,4630,R,0,R,64640,R,0,R,1149354,R
441858,Eastern Virginia Career College,1217475,R,0,R,0,R,0,R,3733,R,27000,R,0,Z,55186,R,1303394,R
183488,Eastwick College-Hackensack,2604231,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2604231,R
185721,Eastwick College-Nutley,2565889,R,846453,R,99862,R,0,R,20225,R,0,R,0,R,0,R,3532429,R
184959,Eastwick College-Ramsey,5203151,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5203151,R
446534,eClips School of Cosmetology and Barbering,85185,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,85185,R
248934,ECPI University,42205960,R,9143075,R,432135,R,0,Z,2866081,R,0,Z,257472,R,5740971,R,60645694,R
376321,EDIC College,3165252,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3165252,R
243832,EDP University of Puerto Rico Inc-San Juan,6489034,R,0,R,0,R,0,R,0,R,67906,R,0,R,0,R,6556940,R
240985,Educational Technical College-Recinto de Bayamon,3046011,R,0,R,0,R,0,R,0,R,27100,R,0,R,0,R,3073111,R
146454,Educators of Beauty College of Cosmetology-Peru,2415818,R,123727,R,0,R,40700,R,4416,R,202673,R,0,R,0,R,2787334,R
260965,Educators of Beauty College of Cosmetology-Rockford,2191148,R,305595,R,0,R,0,R,8053,R,282538,R,0,R,0,R,2787334,R
149204,Educators of Beauty College of Cosmetology-Sterling,2363770,R,129832,R,0,R,2000,R,6458,R,285274,R,0,R,0,R,2787334,R
410964,EINE Inc,241025,R,0,R,0,R,0,R,0,R,28765,R,0,R,0,R,269790,R
177287,Elaine Steven Beauty College,264851,R,0,R,0,R,0,R,0,R,242728,R,0,R,308906,R,816485,R
114044,Elegance International,521530,R,0,R,0,R,0,R,0,R,176840,R,0,R,0,R,698370,R
434371,Elite Beauty College,259855,R,421207,R,0,R,0,R,0,R,0,R,0,R,0,R,681062,R
362782,Elizabeth Grady School of Esthetics and Massage Therapy,992205,R,16267,R,0,R,0,R,0,R,0,R,79578,R,0,R,1088050,R
156611,Elizabethtown Beauty School,74091,R,0,R,0,R,0,R,0,R,0,R,0,R,145844,R,219935,R
190974,Elmira Business Institute,4133687,R,0,R,0,R,0,R,45255,R,345354,R,0,R,27679,R,4551975,R
404684,Emma's Beauty Academy-Juana Diaz,1262939,R,0,R,0,R,0,R,0,R,0,R,0,R,602822,R,1865761,R
241906,Emma's Beauty Academy-Mayaguez,1762617,R,0,R,0,R,0,R,0,R,0,R,0,R,12631,R,1775248,R
114114,Emperor's College of Traditional Oriental Medicine,2091506,R,0,R,0,Z,0,Z,0,Z,1525733,R,0,Z,52469,R,3669708,R
212328,Empire Beauty  School-Lehigh Valley,1718938,R,0,R,0,Z,0,Z,0,Z,132101,R,0,Z,0,R,1851039,R
407726,Empire Beauty School-Appleton,581859,R,0,R,0,R,0,R,0,R,220369,R,0,R,0,R,802228,R
381750,Empire Beauty School-Arvada,899452,R,0,R,0,R,0,R,0,R,111076,R,0,R,0,R,1010528,R
447148,Empire Beauty School-Avondale,605008,R,0,R,0,R,0,R,0,R,58943,R,0,R,0,R,663951,R
174978,Empire Beauty School-Bloomington,2259441,R,0,R,0,R,0,Z,0,Z,657463,R,0,Z,0,R,2916904,R
430218,Empire Beauty School-Bordentown,848529,R,0,R,0,Z,0,Z,0,Z,40368,R,0,Z,0,R,888897,R
164845,Empire Beauty School-Boston,4056227,R,0,R,0,R,0,R,4157,R,0,R,0,R,512596,R,4572980,R
419101,Empire Beauty School-Boston,866948,R,0,R,0,Z,0,Z,0,R,28829,R,0,Z,0,R,895777,R
383765,Empire Beauty School-Brooklyn,2202831,R,0,R,0,Z,0,Z,0,R,69287,R,0,Z,0,R,2272118,R
375984,Empire Beauty School-Center City Philadelphia,3225578,R,0,R,0,Z,0,Z,0,Z,115737,R,0,Z,0,R,3341315,R
104443,Empire Beauty School-Chandler,1600469,R,0,R,0,R,0,R,0,R,178292,R,0,R,0,R,1778761,R
157614,Empire Beauty School-Chenoweth,904340,R,0,R,0,R,0,R,0,R,359137,R,0,R,15671,R,1279148,R
184816,Empire Beauty School-Cherry Hill,1157923,R,0,R,0,Z,0,Z,0,Z,39759,R,0,Z,0,R,1197682,R
407470,Empire Beauty School-Cincinnati,686858,R,0,R,0,R,0,R,6182,R,304014,R,50445,R,0,R,1047499,R
157669,Empire Beauty School-Dixie,395867,R,0,R,0,R,0,R,0,R,161402,R,0,R,8297,R,565566,R
417381,Empire Beauty School-Dunwoody,1074477,R,0,R,0,Z,0,Z,0,Z,65890,R,0,Z,0,R,1140367,R
157650,Empire Beauty School-Elizabethtown,412608,R,0,R,0,R,0,R,0,R,160732,R,0,R,3310,R,576650,R
212683,Empire Beauty School-Exton,944548,R,0,R,0,Z,0,Z,0,Z,72652,R,0,Z,0,R,1017200,R
104434,Empire Beauty School-Flagstaff,555302,R,0,R,0,R,0,R,0,R,93204,R,0,R,0,R,648506,R
157678,Empire Beauty School-Florence,612005,R,0,R,0,R,0,R,0,R,272326,R,0,R,9445,R,893776,R
105419,Empire Beauty School-Glendale,1684122,R,0,R,0,R,0,R,0,R,173125,R,0,R,0,R,1857247,R
407735,Empire Beauty School-Green Bay,694517,R,0,R,0,R,0,R,0,R,256891,R,0,R,0,R,951408,R
212337,Empire Beauty School-Gwinnett,923657,R,0,R,0,Z,0,Z,0,Z,63429,R,0,Z,0,R,987086,R
415039,Empire Beauty School-Hanover,632802,R,0,R,0,Z,0,Z,0,Z,65614,R,0,Z,0,R,698416,R
143543,Empire Beauty School-Hanover Park,339227,R,0,R,0,Z,0,Z,0,R,48085,R,0,Z,0,R,387312,R
212382,Empire Beauty School-Harrisburg,1387313,R,0,R,0,Z,0,Z,0,Z,107618,R,0,Z,0,R,1494931,R
262660,Empire Beauty School-Highland,371328,R,0,R,0,R,0,R,0,R,133819,R,0,R,1947,R,507094,R
248305,Empire Beauty School-Hurstborne,940818,R,0,R,0,R,0,R,0,R,337154,R,0,R,18095,R,1296067,R
151652,Empire Beauty School-Indianapolis,773956,R,184135,R,0,R,30000,R,0,R,417877,R,0,R,398413,R,1804381,R
185730,Empire Beauty School-Jersey City,357161,R,0,R,0,R,0,R,0,R,15602,R,0,R,0,R,372763,R
440101,Empire Beauty School-Kennesaw,621578,R,0,R,0,Z,0,Z,0,Z,76004,R,0,Z,0,R,697582,R
182704,Empire Beauty School-Laconia,1501633,R,0,R,0,Z,0,Z,0,Z,156743,R,0,Z,44506,R,1702882,R
126854,Empire Beauty School-Lakewood,964386,R,0,R,0,R,0,R,0,R,126453,R,0,R,2121388,R,3212227,R
212276,Empire Beauty School-Lancaster,596852,R,0,R,0,Z,0,Z,0,Z,95411,R,0,Z,0,R,692263,R
212708,Empire Beauty School-Laurel Springs,785677,R,0,R,0,Z,0,Z,0,Z,36920,R,0,Z,0,R,822597,R
212230,Empire Beauty School-Lebanon,350577,R,0,R,0,Z,0,Z,0,Z,58759,R,0,Z,0,R,409336,R
447166,Empire Beauty School-Littleton,230737,R,0,R,0,R,0,R,0,R,12757,R,0,R,0,R,243494,R
367130,Empire Beauty School-Lowell,1972222,R,0,R,0,R,0,R,2022,R,277611,R,0,R,0,R,2251855,R
239132,Empire Beauty School-Madison,739968,R,0,R,0,R,0,R,0,R,185461,R,0,R,0,R,925429,R
161493,Empire Beauty School-Maine,1735586,R,829141,R,0,Z,0,Z,0,Z,482580,R,0,Z,0,R,3047307,R
368993,Empire Beauty School-Malden,583290,R,0,R,0,Z,0,Z,44895,R,0,Z,0,Z,0,R,628185,R
407179,Empire Beauty School-Malden,2320374,R,0,R,0,R,0,R,4880,R,263699,R,0,R,0,R,2588953,R
195067,Empire Beauty School-Manhattan,5229758,R,0,R,0,Z,0,Z,0,R,171509,R,0,Z,0,R,5401267,R
246594,Empire Beauty School-Manitowoc,363593,R,0,R,0,R,0,R,0,R,109372,R,0,R,0,R,472965,R
199713,Empire Beauty School-Matthews,1258444,R,0,R,0,Z,0,Z,0,Z,93759,R,0,Z,0,R,1352203,R
169284,Empire Beauty School-Michigan,1217277,R,838442,R,97072,R,81067,R,365355,R,576248,R,0,R,0,R,3175461,R
444282,Empire Beauty School-Midlothian,928665,R,0,R,0,Z,0,Z,0,Z,41766,R,0,Z,0,R,970431,R
430227,Empire Beauty School-Monroeville,1925763,R,0,R,0,Z,0,Z,0,Z,110861,R,0,Z,0,R,2036624,R
212753,Empire Beauty School-NE Philadelphia,1884846,R,0,R,0,Z,0,Z,0,Z,161437,R,0,Z,0,R,2046283,R
447157,Empire Beauty School-North Tucson,1035536,R,0,R,0,R,0,R,0,R,94483,R,0,R,0,R,1130019,R
106111,Empire Beauty School-NW Phoenix,1646378,R,0,R,0,R,0,R,0,R,131626,R,0,R,0,R,1778004,R
184144,Empire Beauty School-Ocean,971276,R,0,R,0,R,0,R,0,R,26465,R,0,R,0,R,997741,R
444291,Empire Beauty School-Owings Mills,1188270,R,0,R,0,Z,0,Z,0,Z,128926,R,0,Z,0,R,1317196,R
103732,Empire Beauty School-Paradise Valley,825019,R,0,R,0,R,0,R,0,R,92363,R,0,R,11421038,R,12338420,R
193991,Empire Beauty School-Peekskill,318598,R,0,R,0,R,0,R,0,R,0,R,0,R,35355,R,353953,R
383376,Empire Beauty School-Philadelphia Broad St,35307,R,0,R,0,Z,0,Z,0,Z,20,R,0,Z,0,R,35327,R
212364,Empire Beauty School-Pottstown,478746,R,0,R,0,Z,0,Z,0,Z,54588,R,0,Z,0,R,533334,R
212300,Empire Beauty School-Pottsville,439583,R,0,R,0,Z,0,Z,0,Z,53506,R,0,Z,0,R,493089,R
262299,Empire Beauty School-Prescott,587207,R,0,R,0,R,0,R,0,R,100791,R,0,R,0,R,687998,R
217095,Empire Beauty School-Providence,1225938,R,0,R,0,R,0,R,0,R,137701,R,0,R,4678,R,1368317,R
190239,Empire Beauty School-Queens,1887751,R,0,R,0,Z,0,Z,0,Z,59244,R,0,Z,0,R,1946995,R
212391,Empire Beauty School-Reading,1352689,R,0,R,0,Z,0,Z,0,Z,150992,R,0,Z,0,R,1503681,R
212294,Empire Beauty School-Shamokin Dam,768381,R,0,R,0,Z,0,Z,0,Z,81503,R,0,Z,0,R,849884,R
182722,Empire Beauty School-Somersworth,1842450,R,0,R,0,Z,0,Z,0,Z,192318,R,0,Z,54607,R,2089375,R
445504,Empire Beauty School-St Paul,981596,R,0,R,0,Z,0,Z,0,Z,185214,R,0,Z,717,R,1167527,R
212212,Empire Beauty School-State College,466082,R,0,R,0,Z,0,Z,0,Z,55911,R,0,Z,0,R,521993,R
128337,Empire Beauty School-Thornton,985697,R,0,R,0,R,0,R,0,R,125163,R,0,R,0,R,1110860,R
103741,Empire Beauty School-Tucson,1674378,R,0,R,0,R,0,R,0,R,149496,R,0,R,0,R,1823874,R
184506,Empire Beauty School-Union,973721,R,0,R,0,R,0,R,0,R,30914,R,0,R,0,R,1004635,R
165680,Empire Beauty School-Waltham,2636850,R,0,R,0,R,0,R,2702,R,431133,R,0,R,0,R,3070685,R
212373,Empire Beauty School-Warminster,768903,R,0,R,0,Z,0,Z,0,Z,102197,R,0,Z,0,R,871100,R
217581,Empire Beauty School-Warwick,630150,R,234748,R,67300,R,2000,R,9998,R,0,R,0,R,294048,R,1238244,R
444307,Empire Beauty School-West Mifflin,1636599,R,0,R,0,Z,0,Z,0,Z,127270,R,0,Z,0,R,1763869,R
212285,Empire Beauty School-Williamsport,1119984,R,0,R,0,Z,0,Z,0,Z,70348,R,0,Z,0,R,1190332,R
212355,Empire Beauty School-Wyoming Valley,1848584,R,0,R,0,Z,0,R,0,Z,164464,R,0,Z,0,R,2013048,R
212267,Empire Beauty School-York,888739,R,0,R,0,Z,0,Z,0,Z,78854,R,0,Z,0,R,967593,R
114123,Empire College,6005305,R,0,R,0,R,0,Z,0,Z,225280,R,0,Z,0,R,6230585,R
207087,Enid Beauty College,232592,R,0,R,0,R,0,R,0,R,67417,R,0,R,0,R,300009,R
212425,Erie Business Center-Erie,4139404,R,0,R,0,R,0,R,12334,R,0,R,651612,R,0,R,4803350,R
212434,Erie Institute of Technology Inc,916709,R,279420,R,304859,R,4514,R,0,R,0,R,212961,R,0,R,1718463,R
420255,Escuela de Peritos Electricistas de Isabela Inc,421818,R,0,R,0,R,0,R,4636,R,0,R,0,R,0,R,426454,R
444583,Escuela Hotelera de San Juan,1881888,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1881888,R
431123,Escuela Tecnica de Electricidad,2356237,R,0,R,0,R,0,R,0,R,0,R,0,R,272082,R,2628319,R
396000,Escuelas Leicester,338901,R,340847,R,0,R,0,R,234,R,0,R,0,R,0,R,679982,R
446251,Estelle Medical Academy,369127,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,369127,R
417062,Estes Institute of Cosmetology Arts and Science,80702,R,154028,R,2702,R,259909,R,358,R,188576,R,0,R,0,R,686275,R
407382,Esthetics Institute at Concord Academy,232662,R,8630,R,0,R,0,R,0,R,173111,R,0,R,0,R,414403,R
244613,ETI School of Skilled Trades,4241395,R,1015467,R,61998,R,0,R,985,R,371078,R,0,R,0,R,5690923,R
200590,ETI Technical College,3362978,R,0,R,197725,R,0,R,18263,R,0,R,0,R,0,R,3578966,R
230199,Evans Hairstyling College-Cedar City,108025,R,80296,R,0,R,0,R,0,R,166522,R,0,R,126903,R,481746,R
230205,Evans Hairstyling College-St George,91575,R,0,R,0,R,0,R,0,R,142552,R,0,R,140904,R,375031,R
150525,Evansville Tri-State Beauty College,378927,R,0,R,0,R,0,R,0,R,128046,R,0,R,-1,R,506972,R
119465,Everest College-Alhambra,9387574,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9387574,R
371982,Everest College-Anaheim,8033486,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8033486,R
442310,Everest College-Arlington,8052884,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8052884,R
366544,Everest College-Aurora,8458868,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8458868,R
234739,Everest College-Bremerton,5762357,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5762357,R
442736,Everest College-Burr Ridge,7416933,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7416933,R
444015,Everest College-Chicago,9616208,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9616208,R
372037,Everest College-City of Industry,8734567,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8734567,R
442790,Everest College-Dallas,10653867,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10653867,R
447227,Everest College-Earth City,135152,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,135152,R
414036,Everest College-Fife,5062497,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5062497,R
445197,Everest College-Fort Worth,2139339,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2139339,R
119456,Everest College-Gardena,8357098,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8357098,R
109332,Everest College-Hayward,5303411,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5303411,R
119368,Everest College-LA Wilshire,5900755,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5900755,R
445470,Everest College-McLean,1828978,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1828978,R
430175,Everest College-Merrillville,7033786,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7033786,R
232502,Everest College-Newport News,6159723,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6159723,R
445771,Everest College-North Aurora,844823,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,844823,R
371265,Everest College-Ontario,7572061,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7572061,R
440299,Everest College-Ontario Metro,10062421,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10062421,R
103644,Everest College-Phoenix,7744719,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7744719,R
210359,Everest College-Portland,9167355,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9167355,R
234784,Everest College-Renton,9935681,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9935681,R
119359,Everest College-Reseda,8167098,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8167098,R
230472,Everest College-Salt Lake City,9630024,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9630024,R
119508,Everest College-San Bernardino,10842572,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10842572,R
119340,Everest College-San Francisco,8595296,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8595296,R
119438,Everest College-San Jose,8973378,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8973378,R
236531,Everest College-Seattle,4278319,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4278319,R
171313,Everest College-Skokie,7335423,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7335423,R
179070,Everest College-Springfield,7243606,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7243606,R
430980,Everest College-Torrance,2563454,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2563454,R
236993,Everest College-Vancouver,4656924,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4656924,R
440970,Everest College-Vancouver Massage Therapy,3952706,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3952706,R
368805,Everest College-West Los Angeles,5457516,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5457516,R
139898,Everest Institute-Atlanta Downtown,9786656,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9786656,R
167020,Everest Institute-Brighton,6951319,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6951319,R
