UnitID,Institution Name,Tuition and fees (F0304_F3_RV),Imputation/Status Flag For Tuition and fees (F0304_F3_RV),Federal appropriations  grants and contracts (F0304_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F0304_F3_RV),State and local appropriations  grants and contracts (F0304_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F0304_F3_RV),Private grants and contracts (F0304_F3_RV),Imputation/Status Flag For Private grants and contracts (F0304_F3_RV),Investment income and investment gains (losses) included in net income (F0304_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0304_F3_RV),Sales and services of educational activities (F0304_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F0304_F3_RV),Sales and services of auxiliary enterprises (F0304_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0304_F3_RV),Other revenue (F0304_F3_RV),Imputation/Status Flag For Other revenue (F0304_F3_RV),Total revenues and investment return (F0304_F3_RV),Imputation/Status Flag For Total revenues and investment return (F0304_F3_RV)
144485,Coyne College,2834975,R,3363122,R,186462,R,107318,R,3273,R,0,R,0,R,0,R,6495150,R
417503,Crave Beauty Academy,1382063,R,0,R,0,R,0,R,5814,R,491241,R,0,R,99961,R,1979079,R
175591,Creations College of Cosmetology,138299,R,153904,R,0,Z,0,Z,4800,R,0,Z,0,Z,0,R,297003,R
434830,Creative Images Institute of Cosmetology-North Dayton,553449,R,214127,R,0,R,0,R,0,R,189653,R,0,R,455414,R,1412643,R
158617,Crescent City Bartending School,1701266,R,567093,R,102613,R,0,R,16056,R,0,R,117392,R,68760,R,2573180,R
382975,CRI Career Training,1101160,R,900494,R,435754,R,37743,R,26836,R,0,R,3926,R,1333139,R,3839052,R
377519,Crown College,3415900,R,0,R,0,R,0,R,5132,R,0,R,0,R,3000,R,3424032,R
371830,CRU Institute of Cosmetology and Barbering,311275,R,0,R,0,Z,0,Z,0,Z,36823,R,0,Z,0,R,348098,R
437529,Culinary Academy of Long Island,1377130,R,185042,R,93834,R,0,R,42,R,0,R,0,R,0,R,1656048,R
444565,Culinary Institute Inc,970775,R,0,R,0,R,0,R,0,R,0,R,0,R,169279,R,1140054,R
436571,Culinary Institute of New Orleans LLC,412972,R,1026972,R,0,Z,0,Z,0,Z,432464,R,0,Z,0,R,1872408,R
154819,Cutting Edge Hairstyling Academy,921446,R,0,R,0,R,0,R,0,R,179941,R,0,R,0,R,1101387,R
158644,D'Jay's Institute of Cosmetology and Esthiology,385101,R,0,R,0,R,0,R,44587,R,60176,R,0,R,0,R,489864,R
418773,D'Mart Institute,4201627,R,0,R,0,R,0,R,0,R,466847,R,0,R,0,R,4668474,R
444574,Dade Medical College-Miami,196715,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,196715,R
369020,Dahls College of Beauty,123640,R,0,R,0,R,0,R,442,R,0,Z,144795,R,34594,R,303471,R
443021,Dallas Barber & Stylist College,646426,R,0,R,0,R,0,R,701,R,119803,R,0,Z,0,R,766930,R
379074,Davenport Barber Styling College,106378,R,0,R,0,Z,0,Z,60412,R,0,Z,0,Z,0,R,166790,R
202426,David Curtis School of Floral Design,20256,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,44325,R,64581,R
434326,David Demuth Institute of Cosmetology,140968,R,0,R,66779,R,0,R,0,R,58130,R,0,R,0,R,265877,R
169503,David Pressley School of Cosmetology,999158,R,0,R,0,R,0,R,0,R,204427,R,0,R,0,R,1203585,R
442204,David's Academy of Beauty,189414,R,0,R,0,R,0,R,19100,R,2000,R,0,R,104177,R,314691,R
202435,Davis College,2358970,R,810622,R,228815,R,0,R,0,R,22655,R,0,R,0,R,3421062,R
130873,Dawn Career Institute LLC,1547356,R,709889,R,209589,R,0,Z,1149,R,119725,R,0,Z,0,R,2587708,R
205568,Daymar College-Chillicothe,675171,R,719510,R,508321,R,0,R,237,R,220516,R,0,R,34632,R,2158387,R
157465,Daymar College-Owensboro,2802851,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,311708,R,3114559,R
156903,Daymar College-Paducah Main,826147,R,0,R,0,R,0,R,0,R,4652,R,0,R,0,R,830799,R
202453,Dayton Barber College,439481,R,0,R,0,R,0,R,0,R,0,R,67602,R,0,R,507083,R
154484,Dayton School of Hair Design,40712,R,0,R,0,R,0,R,0,R,24964,R,0,R,0,R,65676,R
153038,Daytons School of Hair Design,123349,R,0,R,0,R,0,R,0,R,44529,R,0,R,0,R,167878,R
406413,DCI Career Institute,127024,R,0,R,0,R,0,R,0,R,0,R,2392,R,0,R,129416,R
106838,De Luxe Beauty School,0,R,96756,R,0,R,0,R,0,R,0,R,30394,R,6500,R,133650,R
187602,De Wolff College Hair Styling and Cosmetology,561447,R,0,R,0,R,0,R,0,R,0,R,56794,R,0,R,618241,R
211909,Dean Institute of Technology,1154339,R,0,R,0,R,0,R,23308,R,0,R,0,R,0,R,1177647,R
365639,Decker College Inc,16740108,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16740108,R
211954,Delaware Valley Academy of Medical and Dental Assistants,2159081,R,0,R,0,R,0,R,0,R,0,R,0,R,919,R,2160000,R
162335,Delmarva Beauty Academy,490862,R,0,R,0,R,0,R,8445,R,133929,R,0,R,0,R,633236,R
175607,Delta Beauty College,453960,R,0,R,0,R,0,R,0,R,60457,R,0,R,0,R,514417,R
402563,Delta College Inc,780112,R,0,R,0,R,0,R,0,Z,39065,R,0,R,0,R,819177,R
366270,Delta College of Arts & Technology,3152849,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3152849,R
158723,Delta School of Business and Technology,3560745,R,0,R,0,R,0,R,30,R,151249,R,62171,R,0,R,3774195,R
158787,Denham Springs Beauty School,315322,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,315322,R
113582,Design Institute of San Diego,5083917,R,0,R,0,R,0,R,13548,R,0,R,0,R,16565,R,5114030,R
441256,Design's School of Cosmetology,117266,R,0,R,85787,R,0,Z,0,Z,96378,R,0,Z,165046,R,464477,R
169576,Detroit Business Institute-Downriver,2092386,R,0,R,0,R,0,R,16197,R,30615,R,0,R,0,R,2139198,R
104522,DeVoe College of Beauty,175072,R,0,R,0,Z,0,Z,2937,R,71562,R,0,Z,0,R,249571,R
432199,DeVry College of New York,28178879,R,0,R,0,R,0,R,0,R,0,R,692958,R,0,R,28871837,R
144777,DeVry University-Administrative Office,1192280,R,0,R,0,R,0,R,3523202,R,0,R,372256,R,0,R,5087738,R
104531,DeVry University-Arizona,30170492,R,0,R,0,R,0,R,0,R,0,R,2436897,R,0,R,32607389,R
113607,DeVry University-California,105942110,R,0,R,0,R,0,R,0,R,0,R,6023624,R,0,R,111965734,R
440590,DeVry University-Colorado,13991256,R,0,R,0,R,0,R,0,R,0,R,1209642,R,0,R,15200898,R
439163,DeVry University-Florida,31978224,R,0,R,0,R,0,R,0,R,0,R,1252219,R,0,R,33230443,R
139533,DeVry University-Georgia,65612570,R,0,R,0,R,0,R,0,R,0,R,2307276,R,0,R,67919846,R
144759,DeVry University-Illinois,164510540,R,0,R,0,R,0,R,0,R,0,R,357677,R,4989058,R,169857275,R
432214,DeVry University-Indiana,1747135,R,0,R,0,R,0,R,0,R,0,R,10784,R,0,R,1757919,R
439330,DeVry University-Maryland,951098,R,0,R,0,R,0,R,0,R,0,R,5030,R,0,R,956128,R
445407,DeVry University-Minnesota,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R
177162,DeVry University-Missouri,27411556,R,0,R,0,R,0,R,0,R,0,R,2680076,R,0,R,30091632,R
443997,DeVry University-Nevada,61717,R,0,R,0,R,0,R,0,R,0,R,225,R,0,R,61942,R
184269,DeVry University-New Jersey,31102618,R,0,R,0,R,0,R,0,R,0,R,1212462,R,0,R,32315080,R
442365,DeVry University-North Carolina,1191749,R,0,R,0,R,0,R,0,R,0,R,7422,R,0,R,1199171,R
202541,DeVry University-Ohio,43411483,R,0,R,0,R,0,R,0,R,0,R,4644520,R,0,R,48056003,R
444033,DeVry University-Oregon,147779,R,0,R,0,R,0,R,0,R,0,R,961,R,0,R,148740,R
442824,DeVry University-Pennsylvania,9966099,R,0,R,0,R,0,R,0,R,0,R,799713,R,0,R,10765812,R
224402,DeVry University-Texas,38094691,R,0,R,0,R,0,R,0,R,0,R,1745695,R,0,R,39840386,R
440536,DeVry University-Virginia,10541684,R,0,R,0,R,0,R,0,R,0,R,227920,R,0,R,10769604,R
440545,DeVry University-Washington,15959052,R,0,R,0,R,0,R,0,R,0,R,404869,R,0,R,16363921,R
238935,DeVry University-Wisconsin,2741935,R,0,R,0,R,0,R,0,R,0,R,18478,R,0,R,2760413,R
443410,DigiPen Institute of Technology,6693371,R,0,R,0,R,0,R,0,Z,615423,R,0,R,0,R,7308794,R
184278,Divers Academy International,1711800,R,0,R,0,R,0,R,1593,R,0,R,388,R,0,R,1713781,R
235088,Divers Institute of Technology,3073101,R,0,R,0,R,0,R,0,R,0,R,0,R,22522,R,3095623,R
431567,Dolphin Technical Institute,6600,R,236360,R,0,R,0,R,0,R,0,R,0,R,64357,R,307317,R
373535,Domestic Health Care Institute,361797,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,361797,R
150437,Don Roberts Beauty School,265580,R,0,R,0,R,0,R,4280,R,42122,R,11849,R,0,R,323831,R
150428,Don Roberts School of Hair Design,255041,R,193651,R,0,R,0,R,136,R,88471,R,0,R,0,R,537299,R
169761,Dorsey College,3207431,R,3175757,R,17647,R,33710,R,611354,R,0,R,19503,R,0,R,7065402,R
212045,Douglas Education Center,1702627,R,572924,R,342889,R,0,R,5462,R,113874,R,0,R,0,R,2737776,R
261436,Douglas J Aveda Institute,1075912,R,0,R,0,R,0,R,0,R,1585004,R,0,R,1200259,R,3861175,R
184135,Dover Business College,3122810,R,0,R,0,R,0,R,10341,R,0,R,104308,R,321689,R,3559148,R
375948,DPT Business School,3468662,R,6379777,R,187485,R,0,R,29048,R,0,R,0,R,0,R,10064972,R
184320,Drake College of Business-Elizabeth,246928,R,2332097,R,164618,R,0,R,0,R,0,R,0,R,0,R,2743643,R
212072,Du Bois Business College-Du Bois,1691018,R,788594,R,775371,R,0,R,0,R,0,R,0,R,0,R,3254983,R
144856,Du Quoin Beauty College,118999,R,0,R,0,R,0,R,0,R,27214,R,0,R,151505,R,297718,R
131566,Dudley Beauty College,737295,R,0,R,0,R,0,R,0,R,345130,R,0,Z,0,R,1082425,R
173489,Duluth Business University,1958486,R,555134,R,370364,R,0,Z,18128,R,0,Z,0,Z,0,R,2902112,R
417804,Durham Beauty Academy,221136,R,78993,R,0,Z,0,Z,0,Z,0,Z,0,Z,63475,R,363604,R
395733,DVS College,301467,R,0,R,0,R,0,R,0,R,0,R,0,Z,566208,R,867675,R
154466,E Q School of Hair Design,276096,R,0,R,0,R,0,R,0,R,137886,R,0,R,0,R,413982,R
230366,Eagle Gate College-Murray,3527711,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3527711,R
204884,East Ohio College,1281640,R,0,R,0,R,0,R,17119,R,0,R,6075,R,0,R,1304834,R
439394,East West College of Natural Medicine,1116242,R,0,R,0,R,0,R,0,R,216913,R,0,R,0,R,1333155,R
208637,East West College of the Healing Arts,2788045,R,0,R,0,R,0,R,10895,R,223035,R,177166,R,0,R,3199141,R
106892,Eastern College of Health Vocations-Little Rock,3637421,R,0,R,600,R,0,R,1684,R,0,R,0,R,0,R,3639705,R
202639,Eastern Hills Academy of Hair Design,515080,R,0,R,0,R,0,R,15138,R,23136,R,0,R,101620,R,654974,R
421878,Eastern International College-Jersey City,3471682,R,0,R,0,R,0,R,981,R,0,R,0,R,0,R,3472663,R
441858,Eastern Virginia Career College,558683,R,0,R,0,R,0,R,4326,R,42500,R,42531,R,82820,R,730860,R
183488,Eastwick College-Hackensack,1969950,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1969950,R
185721,Eastwick College-Nutley,1836405,R,893478,R,74805,R,0,R,18379,R,0,R,0,R,0,R,2823067,R
184959,Eastwick College-Ramsey,4390335,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4390335,R
248934,ECPI University,33384001,R,5936149,R,0,Z,222698,R,2282584,R,0,Z,11168,R,0,R,41836600,R
376321,EDIC College,2569057,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2569057,R
243832,EDP University of Puerto Rico Inc-San Juan,6461774,R,0,R,0,R,0,R,0,R,157486,R,0,R,0,R,6619260,R
240985,Educational Technical College-Recinto de Bayamon,2218430,R,0,R,0,R,0,R,0,R,20619,R,0,R,0,R,2239049,R
149204,Educators of Beauty College of Cosmetology-Sterling,1240716,R,581067,R,0,R,49500,R,11523,R,681801,R,0,R,0,R,2564607,R
177287,Elaine Steven Beauty College,217758,R,0,R,0,R,0,R,0,R,154193,R,0,R,300656,R,672607,R
114044,Elegance International,415592,R,0,R,0,R,0,R,0,R,9688,R,0,R,0,R,425280,R
434371,Elite Beauty College,255898,R,353957,R,0,R,0,R,0,R,0,R,0,R,0,R,609855,R
362782,Elizabeth Grady School of Esthetics and Massage Therapy,1033615,R,19735,R,0,Z,0,Z,0,Z,0,Z,63789,R,2,R,1117141,R
156611,Elizabethtown Beauty School,90167,R,0,R,0,R,0,R,0,R,0,R,0,R,120074,R,210241,R
190974,Elmira Business Institute,2875514,R,0,R,0,Z,0,Z,26403,R,254804,R,0,Z,0,R,3156721,R
404684,Emma's Beauty Academy-Juana Diaz,1937890,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1937890,R
241906,Emma's Beauty Academy-Mayaguez,1797044,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1797044,R
114114,Emperor's College of Traditional Oriental Medicine,1882550,R,0,R,0,R,0,R,2060,R,1294111,R,0,R,6350,R,3185071,R
212328,Empire Beauty  School-Lehigh Valley,1344327,R,0,R,0,Z,0,Z,0,Z,120736,R,0,Z,0,R,1465063,R
407726,Empire Beauty School-Appleton,1029238,R,0,R,0,Z,0,Z,0,Z,426600,R,0,Z,0,R,1455838,R
368230,Empire Beauty School-Bloomfield,1364185,R,0,R,0,R,0,R,0,R,20029,R,0,R,0,R,1384214,R
174978,Empire Beauty School-Bloomington,2033182,R,0,R,0,R,0,R,0,R,649279,R,0,R,120282,R,2802743,R
430218,Empire Beauty School-Bordentown,699536,R,0,R,0,Z,0,Z,0,Z,43635,R,0,Z,0,R,743171,R
164845,Empire Beauty School-Boston,2396857,R,0,R,0,R,0,R,0,R,782206,R,0,Z,0,R,3179063,R
419101,Empire Beauty School-Boston,1023281,R,0,R,0,Z,0,Z,3216,R,23325,R,0,Z,4791,R,1054613,R
383765,Empire Beauty School-Brooklyn,2560766,R,0,R,0,R,0,R,22976,R,42236,R,0,R,2886,R,2628864,R
375984,Empire Beauty School-Center City Philadelphia,1667655,R,0,R,0,Z,0,Z,0,Z,90625,R,0,Z,0,R,1758280,R
157614,Empire Beauty School-Chenoweth,610138,R,0,R,0,R,0,R,0,R,295096,R,0,R,29616,R,934850,R
184816,Empire Beauty School-Cherry Hill,791728,R,0,R,0,Z,0,Z,0,Z,41288,R,0,Z,0,R,833016,R
407470,Empire Beauty School-Cincinnati,662693,R,0,R,0,R,0,R,3165,R,210181,R,42212,R,60839,R,979090,R
157669,Empire Beauty School-Dixie,250493,R,0,R,0,R,0,R,0,R,82108,R,0,R,1424,R,334025,R
417381,Empire Beauty School-Dunwoody,851525,R,0,R,0,Z,0,Z,0,Z,64885,R,0,Z,0,R,916410,R
157650,Empire Beauty School-Elizabethtown,420370,R,0,R,0,R,0,R,0,R,159157,R,0,R,2596,R,582123,R
212683,Empire Beauty School-Exton,864311,R,0,R,0,Z,0,Z,0,Z,51346,R,0,Z,0,R,915657,R
157678,Empire Beauty School-Florence,423267,R,0,R,0,R,0,R,0,R,238171,R,0,R,570,R,662008,R
407735,Empire Beauty School-Green Bay,1067196,R,0,R,0,Z,0,Z,0,Z,464315,R,0,Z,0,R,1531511,R
212337,Empire Beauty School-Gwinnett,919930,R,0,R,0,Z,0,Z,0,Z,81266,R,0,Z,10000,R,1011196,R
415039,Empire Beauty School-Hanover,410901,R,0,R,0,Z,0,Z,0,Z,62478,R,0,Z,0,R,473379,R
143543,Empire Beauty School-Hanover Park,763761,R,0,R,0,R,0,R,-1304,R,126492,R,0,R,1304,R,890253,R
212382,Empire Beauty School-Harrisburg,807708,R,0,R,0,Z,0,Z,0,Z,90958,R,0,Z,0,R,898666,R
262660,Empire Beauty School-Highland,391089,R,0,R,0,R,0,R,0,R,126938,R,0,R,1665,R,519692,R
248305,Empire Beauty School-Hurstborne,841225,R,0,R,0,R,0,R,0,R,321953,R,0,R,16557,R,1179735,R
151652,Empire Beauty School-Indianapolis,1438601,R,165118,R,0,R,25287,R,0,R,242823,R,0,R,0,R,1871829,R
185730,Empire Beauty School-Jersey City,660206,R,0,R,0,R,0,R,0,R,22743,R,0,R,0,R,682949,R
440101,Empire Beauty School-Kennesaw,501232,R,0,R,0,Z,0,Z,0,Z,77403,R,0,Z,0,R,578635,R
182704,Empire Beauty School-Laconia,1092387,R,0,R,0,R,0,R,0,R,118577,R,0,R,42698,R,1253662,R
126854,Empire Beauty School-Lakewood,2605107,R,814538,R,0,R,0,R,0,R,218325,R,0,R,0,R,3637970,R
212276,Empire Beauty School-Lancaster,704491,R,0,R,0,Z,0,Z,0,Z,99889,R,0,Z,0,R,804380,R
212708,Empire Beauty School-Laurel Springs,682661,R,0,R,0,Z,0,Z,0,Z,38498,R,0,Z,0,R,721159,R
212230,Empire Beauty School-Lebanon,350910,R,0,R,0,Z,0,Z,0,Z,61892,R,0,Z,0,R,412802,R
367130,Empire Beauty School-Lowell,1821045,R,0,R,0,R,0,R,0,R,594292,R,0,Z,0,R,2415337,R
239132,Empire Beauty School-Madison,1327822,R,0,R,0,Z,0,Z,0,Z,514421,R,0,Z,0,R,1842243,R
161493,Empire Beauty School-Maine,1735586,R,829141,R,0,Z,0,Z,78,R,482580,R,0,Z,9347,R,3056732,R
368993,Empire Beauty School-Malden,763135,R,0,R,0,R,0,R,21621,R,47639,R,0,R,2227,R,834622,R
407179,Empire Beauty School-Malden,2378960,R,0,R,0,R,0,R,0,R,456544,R,0,Z,0,R,2835504,R
195067,Empire Beauty School-Manhattan,6269461,R,0,R,0,R,0,R,56252,R,103405,R,0,R,7066,R,6436184,R
246594,Empire Beauty School-Manitowoc,601414,R,0,R,0,Z,0,Z,0,Z,223153,R,0,Z,3601,R,828168,R
199713,Empire Beauty School-Matthews,1052425,R,0,R,0,Z,0,Z,0,Z,84027,R,0,Z,0,R,1136452,R
169284,Empire Beauty School-Michigan,866967,R,702775,R,67712,R,87423,R,332397,R,529329,R,0,R,52202,R,2638805,R
444282,Empire Beauty School-Midlothian,653363,R,0,R,0,Z,0,Z,0,Z,27785,R,0,Z,0,R,681148,R
430227,Empire Beauty School-Monroeville,1464958,R,0,R,0,Z,0,Z,0,Z,113130,R,0,Z,0,R,1578088,R
212753,Empire Beauty School-NE Philadelphia,1577916,R,0,R,0,Z,0,Z,0,Z,151089,R,0,Z,0,R,1729005,R
184144,Empire Beauty School-Ocean,671912,R,0,R,0,R,0,R,0,R,9864,R,0,R,0,R,681776,R
444291,Empire Beauty School-Owings Mills,571166,R,0,R,0,Z,0,Z,0,Z,75891,R,0,Z,0,R,647057,R
103732,Empire Beauty School-Paradise Valley,6770518,R,2416745,R,0,R,0,R,0,R,654585,R,0,R,10,R,9841858,R
193991,Empire Beauty School-Peekskill,355435,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,355435,R
383376,Empire Beauty School-Philadelphia Broad St,561826,R,0,R,0,Z,0,Z,0,Z,50928,R,0,Z,0,R,612754,R
212364,Empire Beauty School-Pottstown,456004,R,0,R,0,Z,0,Z,0,Z,53385,R,0,Z,0,R,509389,R
212300,Empire Beauty School-Pottsville,444148,R,0,R,0,Z,0,Z,0,Z,63954,R,0,Z,0,R,508102,R
217095,Empire Beauty School-Providence,0,R,267262,R,32796,R,16110,R,0,R,37318,R,0,R,1010153,R,1363639,R
190239,Empire Beauty School-Queens,2460088,R,0,R,0,Z,0,Z,0,R,14721,R,0,Z,1521,R,2476330,R
212391,Empire Beauty School-Reading,974404,R,0,R,0,Z,0,Z,0,Z,113898,R,0,Z,0,R,1088302,R
212294,Empire Beauty School-Shamokin Dam,661898,R,0,R,0,Z,0,Z,0,Z,91707,R,0,Z,0,R,753605,R
182722,Empire Beauty School-Somersworth,1340319,R,0,R,0,R,0,R,0,R,145490,R,0,R,52388,R,1538197,R
445504,Empire Beauty School-St Paul,85803,R,0,R,0,R,0,R,0,R,12037,R,3632,R,0,R,101472,R
212212,Empire Beauty School-State College,444684,R,0,R,0,Z,0,Z,0,Z,53613,R,0,Z,0,R,498297,R
184506,Empire Beauty School-Union,938594,R,0,R,0,R,0,R,0,R,33934,R,0,R,0,R,972528,R
165680,Empire Beauty School-Waltham,1231074,R,0,R,0,Z,0,Z,0,Z,401756,R,0,Z,0,R,1632830,R
212373,Empire Beauty School-Warminster,566392,R,0,R,0,R,0,R,0,Z,89124,R,0,Z,0,R,655516,R
217581,Empire Beauty School-Warwick,581156,R,242628,R,59300,R,500,R,-725,R,0,R,0,R,725,R,883584,R
444307,Empire Beauty School-West Mifflin,1316134,R,0,R,0,Z,0,Z,0,Z,113828,R,0,Z,0,R,1429962,R
212285,Empire Beauty School-Williamsport,714882,R,0,R,0,Z,0,Z,0,Z,53620,R,0,Z,0,R,768502,R
212355,Empire Beauty School-Wyoming Valley,1619350,R,0,R,0,Z,0,Z,0,Z,135768,R,0,Z,27768825,R,29523943,R
212267,Empire Beauty School-York,779661,R,0,R,0,Z,0,Z,0,Z,91225,R,0,Z,0,R,870886,R
114123,Empire College,6119829,R,0,R,0,Z,0,Z,0,Z,162500,R,0,Z,0,R,6282329,R
207087,Enid Beauty College,240060,R,0,R,0,R,0,R,0,R,65752,R,0,R,0,R,305812,R
212425,Erie Business Center-Erie,3950323,R,0,R,0,R,0,R,10033,R,0,R,722460,R,0,R,4682816,R
212434,Erie Institute of Technology Inc,1172502,R,279420,R,264813,R,0,R,0,R,0,R,105530,R,0,R,1822265,R
420255,Escuela de Peritos Electricistas de Isabela Inc,496882,R,0,R,0,R,0,R,6403,R,0,R,0,R,0,R,503285,R
444583,Escuela Hotelera de San Juan,1305588,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1305588,R
431123,Escuela Tecnica de Electricidad,2427996,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2427996,R
396000,Escuelas Leicester,0,R,148451,R,0,R,0,R,30857,R,0,Z,0,Z,440770,R,620078,R
437149,ESI Technology Training Center,36184,R,50066,R,37527,R,0,R,0,R,0,R,0,R,3428058,R,3551835,R
417062,Estes Institute of Cosmetology Arts and Science,31496,R,99000,R,1731,R,180194,R,430,R,141419,R,0,R,0,R,454270,R
407382,Esthetics Institute at Concord Academy,255709,R,8630,R,0,R,0,R,0,R,187266,R,0,R,0,R,451605,R
244613,ETI School of Skilled Trades,4604343,R,1191676,R,130117,R,0,R,3454,R,315735,R,0,R,0,R,6245325,R
200590,ETI Technical College,2635383,R,0,R,0,R,263677,R,29960,R,0,R,0,R,789913,R,3718933,R
230199,Evans Hairstyling College-Cedar City,211763,R,69113,R,0,R,0,R,0,R,133855,R,0,R,33609,R,448340,R
230205,Evans Hairstyling College-St George,82704,R,0,R,0,R,0,R,0,R,105248,R,0,R,168333,R,356285,R
150525,Evansville Tri-State Beauty College,581165,R,0,R,0,R,0,R,0,R,125631,R,0,R,1116,R,707912,R
119465,Everest College-Alhambra,8514766,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8514766,R
371982,Everest College-Anaheim,7716278,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7716278,R
442310,Everest College-Arlington,5799370,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5799370,R
366544,Everest College-Aurora,7864859,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7864859,R
234739,Everest College-Bremerton,16032511,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,16032511,R
442736,Everest College-Burr Ridge,5737510,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5737510,R
444015,Everest College-Chicago,5353492,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5353492,R
372037,Everest College-City of Industry,8736653,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8736653,R
442790,Everest College-Dallas,5714015,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5714015,R
119456,Everest College-Gardena,8022927,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8022927,R
109332,Everest College-Hayward,7147317,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7147317,R
119368,Everest College-LA Wilshire,6620633,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6620633,R
445470,Everest College-McLean,21035,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,21035,R
430175,Everest College-Merrillville,5539855,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5539855,R
232502,Everest College-Newport News,4664450,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4664450,R
371265,Everest College-Ontario,8720632,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8720632,R
440299,Everest College-Ontario Metro,10451350,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10451350,R
103644,Everest College-Phoenix,6573913,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6573913,R
210359,Everest College-Portland,9450846,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9450846,R
234784,Everest College-Renton,10704317,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10704317,R
119359,Everest College-Reseda,9536864,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9536864,R
230472,Everest College-Salt Lake City,9520743,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9520743,R
119508,Everest College-San Bernardino,10217142,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10217142,R
119340,Everest College-San Francisco,9493528,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9493528,R
119438,Everest College-San Jose,10789545,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10789545,R
236531,Everest College-Seattle,15449996,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,15449996,R
171313,Everest College-Skokie,6002600,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6002600,R
179070,Everest College-Springfield,6607971,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6607971,R
430980,Everest College-Torrance,2462362,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2462362,R
236993,Everest College-Vancouver,5607562,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5607562,R
368805,Everest College-West Los Angeles,6123171,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6123171,R
139898,Everest Institute-Atlanta Downtown,10203460,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10203460,R
167020,Everest Institute-Brighton,7472017,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7472017,R
445373,Everest Institute-Chelsea,319655,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,319655,R
237604,Everest Institute-Cross Lanes,5543615,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5543615,R
440369,Everest Institute-Dearborn,7905960,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7905960,R
438638,Everest Institute-Decatur,5259467,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5259467,R
444237,Everest Institute-Detroit,1362926,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1362926,R
372523,Everest Institute-Fort Lauderdale,1210722,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1210722,R
