UnitID,Institution Name,Tuition and fees (F1213_F3_RV),Imputation/Status Flag For Tuition and fees (F1213_F3_RV),Federal appropriations  grants and contracts (F1213_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F1213_F3_RV),State and local appropriations  grants and contracts (F1213_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F1213_F3_RV),Private grants and contracts (F1213_F3_RV),Imputation/Status Flag For Private grants and contracts (F1213_F3_RV),Investment income and investment gains (losses) included in net income (F1213_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F1213_F3_RV),Sales and services of educational activities (F1213_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F1213_F3_RV),Sales and services of auxiliary enterprises (F1213_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F1213_F3_RV),Other revenue (F1213_F3_RV),Imputation/Status Flag For Other revenue (F1213_F3_RV),Total revenues and investment return (F1213_F3_RV),Imputation/Status Flag For Total revenues and investment return (F1213_F3_RV)
126827,Colorado Technical University-Colorado Springs,29592689,R,0,Z,0,Z,0,Z,0,Z,0,Z,1941241,R,510408,R,32044338,R
430087,Colorado Technical University-Greenwood Village,13117348,R,0,Z,0,Z,0,Z,0,Z,0,Z,1194812,R,200464,R,14512624,R
409838,Colorado Technical University-Kansas City,3397224,R,0,Z,0,Z,0,Z,0,Z,0,Z,166971,R,1758,R,3565953,R
444158,Colorado Technical University-Online,316028594,R,0,Z,0,Z,0,Z,0,Z,0,Z,2,R,3311322,R,319339918,R
402615,Colorado Technical University-Sioux Falls,7773953,R,0,Z,0,Z,0,Z,0,Z,0,Z,607985,R,160619,R,8542557,R
475626,Columbia Academy of Cosmetology,229800,R,114123,R,0,Z,0,Z,0,Z,21284,R,,A,0,R,365207,R
241304,Columbia Central University-Caguas,12232643,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12232643,R
404806,Columbia Central University-Yauco,2587142,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2587142,R
455983,Columbia College,905290,R,1101385,R,0,R,0,R,2981,R,0,R,0,R,83032,R,2092688,R
479248,Columbia College,235623,R,267904,R,0,R,0,R,0,R,0,R,,A,41145,R,544672,R
480693,Columbia Institute,99210,R,119069,R,0,R,0,R,0,R,0,R,,A,11057,R,229336,R
450933,Columbia Southern University,68384863,R,17298514,R,0,R,0,R,17694,R,0,R,138885,R,0,R,85839956,R
439570,Community Care College,9353367,R,0,R,0,R,0,R,0,R,18341,R,2783,R,105399,R,9479890,R
447962,Compass Career College,1407044,R,0,R,0,R,179090,R,0,R,51249,R,,A,0,R,1637383,R
423120,Compu-Med Vocational Careers Corp,2449663,R,0,R,0,R,0,R,210,R,0,R,,A,210,R,2450083,R
427025,Computer Systems Institute,28312035,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,28312035,R
126687,Concorde Career College-Aurora,9416000,R,2765000,R,952000,R,0,Z,0,Z,16000,R,0,Z,0,R,13149000,R
460181,Concorde Career College-Dallas,4254000,R,1518000,R,347000,R,0,Z,0,Z,7000,R,0,Z,0,R,6126000,R
123679,Concorde Career College-Garden Grove,13242000,R,3311000,R,799000,R,3685,R,0,Z,25000,R,0,Z,315,R,17381000,R
441742,Concorde Career College-Grand Prairie,8719000,R,3289000,R,476000,R,9000,R,0,Z,9000,R,0,Z,0,R,12502000,R
155283,Concorde Career College-Kansas City,8434000,R,3111000,R,861000,R,126000,R,0,Z,55000,R,0,Z,0,R,12587000,R
219903,Concorde Career College-Memphis,11418000,R,5387000,R,392000,R,0,Z,0,Z,59000,R,0,Z,0,R,17256000,R
124937,Concorde Career College-North Hollywood,9816000,R,2585000,R,788000,R,0,Z,0,Z,29000,R,0,Z,0,R,13218000,R
208479,Concorde Career College-Portland,9069000,R,2714000,R,844000,R,36000,R,0,Z,20000,R,0,Z,0,R,12683000,R
460206,Concorde Career College-San Antonio,5417000,R,2219000,R,270000,R,0,Z,0,Z,5000,R,0,Z,0,R,7911000,R
124706,Concorde Career College-San Bernardino,11203000,R,3615000,R,565000,R,0,Z,0,Z,41000,R,0,Z,0,R,15424000,R
120661,Concorde Career College-San Diego,8279000,R,2972000,R,3458000,R,56000,R,0,Z,37000,R,0,Z,0,R,14802000,R
133845,Concorde Career Institute-Jacksonville,5118000,R,1959000,R,1130000,R,1000,R,0,Z,26000,R,0,Z,0,R,8234000,R
133854,Concorde Career Institute-Miramar,4925000,R,2201000,R,459000,R,0,Z,0,Z,20000,R,0,Z,0,R,7605000,R
460190,Concorde Career Institute-Orlando,3904000,R,1491000,R,184000,R,0,Z,15000,R,0,Z,0,Z,0,R,5594000,R
133863,Concorde Career Institute-Tampa,4502000,R,1843000,R,527000,R,13000,R,0,Z,20000,R,0,Z,0,R,6905000,R
365569,Connecticut Institute of Hair Design,180832,R,226350,R,0,R,0,R,694,R,0,R,,A,20105,R,427981,R
262341,Conservatory of Recording Arts and Sciences,9606376,R,1763212,R,51765,R,13325,R,191686,R,0,R,,A,0,R,11626364,R
260354,Consolidated School of Business-Lancaster,1395285,R,0,R,0,R,0,R,9015,R,0,R,0,R,0,R,1404300,R
211820,Consolidated School of Business-York,1427194,R,0,R,0,R,0,R,377,R,0,R,0,R,0,R,1427571,R
182652,Continental Academie of Hair Design-Hudson,949847,R,0,R,0,R,0,R,30335,R,137487,R,,A,0,R,1117669,R
190309,Continental School of Beauty Culture-Batavia,1423445,R,0,Z,0,Z,0,Z,0,Z,130152,R,,A,154925,R,1708522,R
190293,Continental School of Beauty Culture-Buffalo,1192248,R,0,Z,0,Z,0,Z,0,Z,202762,R,,A,9728,R,1404738,R
467094,Continental School of Beauty Culture-Mattydale,2415549,R,0,Z,0,Z,0,Z,0,Z,382856,R,,A,5258,R,2803663,R
190318,Continental School of Beauty Culture-Rochester,3621851,R,0,Z,0,Z,0,Z,0,Z,678236,R,,A,43465,R,4343552,R
194435,Continental School of Beauty Culture-West Seneca,1227426,R,0,Z,0,Z,0,Z,0,Z,215691,R,,A,13924,R,1457041,R
451343,Corinth Academy of Cosmetology,663501,R,0,R,0,R,0,R,0,R,118606,R,,A,0,R,782107,R
128896,Cortiva Institute,5255406,R,675154,R,0,Z,8224,R,0,Z,278322,R,,A,0,R,6217106,R
134574,Cortiva Institute,1589216,R,437246,R,0,Z,12040,R,0,Z,139157,R,,A,0,R,2177659,R
215044,Cortiva Institute,1506187,R,202488,R,3541,R,3000,R,0,Z,197889,R,,A,0,R,1913105,R
387925,Cortiva Institute,9762766,R,2777940,R,75400,R,0,Z,6317,R,568557,R,29871,R,0,R,13220851,R
434308,Cortiva Institute,5155935,R,1621216,R,34318,R,0,Z,4384,R,446055,R,,A,4690,R,7266598,R
166975,Cortiva Institute-Boston,1617991,R,170661,R,3995,R,250,R,0,Z,295904,R,,A,0,R,2088801,R
244561,Cortiva Institute-Chicago,4197196,R,594919,R,0,Z,15500,R,0,Z,850356,R,,A,1375,R,5659346,R
476346,Cortiva Institute-Dallas,1317822,R,848157,R,0,Z,0,Z,225,R,91006,R,,A,0,R,2257210,R
481942,Cortiva Institute-Houston,296895,R,139812,R,0,Z,0,Z,0,Z,8038,R,,A,0,R,444745,R
460640,Cortiva Institute-New Jersey,418770,R,86020,R,0,Z,500,R,0,R,131507,R,,A,0,R,636797,R
380474,Cortiva Institute-Salt Lake,17550793,R,6426940,R,0,Z,47356,R,48156,R,1947507,R,,A,0,R,26020752,R
105482,Cortiva Institute-Scottsdale,926522,R,236331,R,0,Z,10166,R,0,R,311775,R,,A,0,R,1484794,R
419411,Cortiva Institute-Seattle,2202535,R,401329,R,0,Z,1466,R,0,Z,0,Z,,A,281232,R,2886562,R
479053,Cortiva Institute-Seattle,909350,R,250325,R,0,Z,6834,R,0,Z,68508,R,,A,0,R,1235017,R
104504,Cortiva Institute-Tucson,1083075,R,364721,R,0,Z,15251,R,0,Z,181225,R,,A,0,R,1644272,R
430254,Cortiva Institute-Virginia,1076344,R,378505,R,0,Z,0,Z,2069,R,81876,R,,A,510,R,1539304,R
461360,Cosmetic Arts Institute,763058,R,0,R,0,R,0,R,0,R,65371,R,,A,0,R,828429,R
144795,Cosmetology & Spa Academy,1747385,R,0,R,0,R,0,R,0,R,205169,R,,A,0,R,1952554,R
482200,Cosmetology Academy of Texarkana,142665,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,142665,R
434502,Cosmetology Career Institute,1889706,R,628205,R,0,Z,0,Z,0,Z,77133,R,,A,0,R,2595044,R
173470,Cosmetology Careers Unlimited College of Hair Skin and Nails,454422,R,0,R,0,R,0,R,57,R,57002,R,,A,3238,R,514719,R
173726,Cosmetology Careers Unlimited College of Hair Skin and Nails,336110,R,0,R,0,R,0,R,38,R,35801,R,,A,1044,R,372993,R
147642,Cosmetology Concepts Niles,181921,R,215779,R,0,R,0,R,0,R,0,R,,A,0,R,397700,R
445780,Cosmetology School of Arts & Sciences,260795,R,0,Z,0,Z,0,Z,0,Z,191854,R,,A,0,R,452649,R
407142,Cosmetology Training Center,823495,R,0,R,0,R,0,R,0,R,85904,R,,A,0,R,909399,R
459189,Cosmo Beauty Academy,291398,R,303264,R,0,R,0,R,0,R,59940,R,,A,0,R,654602,R
481395,Cosmo Factory Cosmetology Academy,46393,R,0,R,0,R,0,R,0,R,34798,R,,A,9338,R,90529,R
461449,Cosmopolitan Beauty and Tech School,933901,R,0,R,0,R,0,R,0,R,99483,R,,A,0,R,1033384,R
481359,Cosmotech School of Cosmetology,180240,R,24869,R,0,R,0,R,0,R,122240,R,,A,0,R,327349,R
224183,Court Reporting Institute of Dallas,2912946,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2912946,R
144485,Coyne College,11582007,R,418061,R,0,Z,0,Z,-105667,R,0,Z,0,Z,105667,R,12000068,R
454874,Cozmo Beauty School,228181,R,278407,R,0,Z,0,Z,0,Z,137391,R,,A,25879,R,669858,R
417503,Crave Beauty Academy,2444249,R,683086,R,0,R,0,R,0,R,0,Z,,A,189844,R,3317179,R
175591,Creations College of Cosmetology,39180,R,0,Z,0,Z,0,Z,1630,R,0,Z,,A,0,R,40810,R
434830,Creative Images Institute of Cosmetology-North Dayton,9314,R,1069064,R,7845,R,0,R,368,R,329646,R,,A,1712594,R,3128831,R
446190,Credence Institute of Beauty,184228,R,131175,R,0,R,0,R,0,R,4125,R,,A,2462,R,321990,R
158617,Crescent City Bartending School,2839746,R,1866034,R,19050,R,0,Z,22789,R,0,Z,,A,0,R,4747619,R
180090,Crevier's Academy of Cosmetology Arts,588987,R,279175,R,0,R,0,R,0,R,306911,R,,A,20516,R,1195589,R
371830,CRU Institute of Cosmetology and Barbering,105220,R,0,R,0,R,0,R,0,R,20000,R,,A,95131,R,220351,R
437529,Culinary Academy of Long Island,4191618,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,4191618,R
444565,Culinary Institute Inc,4612849,R,999960,R,0,R,70934,R,0,R,633233,R,0,R,383174,R,6700150,R
476674,Curve Metric School of Hair Design,296423,R,0,Z,0,Z,0,Z,0,Z,6254,R,,A,0,R,302677,R
455293,Cutter's Edge School of Cosmetology,108269,R,0,R,0,R,0,R,0,R,22528,R,,A,0,R,130797,R
480888,CyberTex Institute of Technology,2288461,R,0,R,0,R,0,R,0,R,38138,R,,A,18074,R,2344673,R
158644,D'Jay's Institute of Cosmetology and Esthiology,686434,R,0,R,0,R,0,R,36147,R,27541,R,,A,0,R,750122,R
418773,D'Mart Institute,8745234,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,8745234,R
444574,Dade Medical College-Miami,41766305,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,3409316,R,45175621,R
443021,Dallas Barber & Stylist College,231190,R,1206026,R,0,R,0,R,0,R,232092,R,,A,40,R,1669348,R
182661,Daniel Webster College,10126906,R,0,Z,0,Z,0,Z,0,Z,0,Z,1354607,R,0,R,11481513,R
455178,Daoist Traditions College of Chinese Medical Arts,1267586,R,0,R,0,R,0,R,1081,R,232324,R,6335,R,0,R,1507326,R
169503,David Pressley School of Cosmetology,2042666,R,0,R,0,R,0,R,0,R,283752,R,,A,0,R,2326418,R
442204,David's Academy of Beauty,1141682,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,1141682,R
452692,David-Curtis School of Floral Design,0,R,0,R,0,R,0,R,0,R,4900,R,,A,0,R,4900,R
202435,Davis College,2622846,R,1015741,R,51134,R,0,Z,0,Z,0,Z,0,Z,0,R,3689721,R
130873,Dawn Career Institute LLC,6411193,R,2583234,R,264853,R,0,R,24607,R,137916,R,,A,0,R,9421803,R
446215,Day Spa Career College,212702,R,0,R,0,R,0,R,0,R,7663,R,,A,181658,R,402023,R
447476,Daymar College-Bellevue,2712344,R,0,R,0,R,0,R,0,R,0,R,0,R,196143,R,2908487,R
205568,Daymar College-Chillicothe,8916542,R,0,R,0,R,0,R,0,R,0,R,0,R,750729,R,9667271,R
406219,Daymar College-Louisville,5329789,R,0,R,0,R,0,R,0,R,0,R,0,R,469635,R,5799424,R
460473,Daymar College-Louisville,1051131,R,0,R,0,R,0,R,0,R,0,R,0,R,115661,R,1166792,R
449302,Daymar College-Madisonville,709000,R,0,R,0,R,0,R,0,R,0,R,0,Z,53203,R,762203,R
458557,Daymar College-Online,5549995,R,0,R,0,R,0,R,0,R,0,R,0,R,1319509,R,6869504,R
157465,Daymar College-Owensboro,4747428,R,0,R,0,R,0,R,0,R,0,R,0,R,181568,R,4928996,R
156903,Daymar College-Paducah Main,2390095,R,0,R,0,R,0,R,0,R,0,R,0,R,177531,R,2567626,R
455646,Daymar College-Scottsville,1228889,R,0,R,0,R,0,R,0,R,0,R,0,R,12743,R,1241632,R
202453,Dayton Barber College,339013,R,375,R,0,R,0,R,2,R,69700,R,,A,1,R,409091,R
449700,Dayton School of Medical Massage,5685908,R,0,R,0,Z,0,Z,43036,R,315713,R,,A,0,R,6044657,R
447014,Daytona College,4799240,R,0,R,0,R,0,R,0,R,191293,R,0,R,7796,R,4998329,R
406413,DCI Career Institute,1268858,R,0,R,0,R,0,R,0,R,22752,R,,A,0,R,1291610,R
187602,De Wolff College Hair Styling and Cosmetology,671298,R,0,R,0,Z,0,R,0,R,45580,R,,A,0,R,716878,R
211909,Dean Institute of Technology,1455869,R,0,R,0,R,0,R,24330,R,0,R,0,R,14463,R,1494662,R
449472,Delaware Learning Institute of Cosmetology,869030,R,0,R,0,R,0,R,45831,R,140547,R,,A,49339,R,1104747,R
162335,Delmarva Beauty Academy,339609,R,344512,R,9427,R,0,Z,1092,R,201332,R,,A,0,R,895972,R
175607,Delta Beauty College,324590,R,0,R,0,R,0,R,0,R,63261,R,,A,0,R,387851,R
402563,Delta College Inc,4935751,R,0,R,0,R,0,R,0,R,27870,R,,A,14858,R,4978479,R
366270,Delta College of Arts & Technology,6807648,R,0,R,0,R,0,R,0,R,0,R,0,R,11382,R,6819030,R
158723,Delta School of Business and Technology,2268802,R,0,R,0,R,0,R,0,R,106800,R,33891,R,300404,R,2709897,R
447023,Delta Technical College-Mississippi,8782076,R,3208079,R,378549,R,0,R,0,R,77208,R,,A,0,R,12445912,R
158787,Denham Springs Beauty School,563605,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,563605,R
449603,Denmark College,1304337,R,720099,R,0,R,0,R,1110,R,338557,R,,A,1786033,R,4150136,R
452771,Dental Assistant Pro LLC-Columbus,85564,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,85564,R
452780,Dental Assistant Pro-Lebanon,87625,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,87625,R
454856,Denver College of Nursing,13093013,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,13093013,R
113582,Design Institute of San Diego,3499451,R,0,R,0,R,0,R,2554,R,0,R,0,R,25950,R,3527955,R
441256,Design's School of Cosmetology,560085,R,13890,R,0,R,0,R,0,R,74526,R,,A,625539,R,1274040,R
169576,Detroit Business Institute-Downriver,1258215,R,0,R,0,R,0,R,19703,R,0,R,,A,0,R,1277918,R
482413,DeVry College of New York,37733462,R,0,R,0,R,0,R,0,R,0,R,1171956,R,0,R,38905418,R
144777,DeVry University-Administrative Office,522685,R,0,R,0,R,0,R,2276373,R,0,R,152532,R,0,R,2951590,R
482422,DeVry University-Arizona,24430535,R,0,R,0,R,0,R,0,R,0,R,717634,R,0,R,25148169,R
482431,DeVry University-California,162427818,R,0,R,0,R,0,R,0,R,0,R,5552336,R,0,R,167980154,R
482440,DeVry University-Colorado,17096897,R,0,R,0,R,0,R,0,R,0,R,583177,R,0,R,17680074,R
482459,DeVry University-Florida,52849712,R,0,R,0,R,0,R,0,R,0,R,1891966,R,0,R,54741678,R
482468,DeVry University-Georgia,61842373,R,0,R,0,R,0,R,303358,R,0,R,2168712,R,0,R,64314443,R
482477,DeVry University-Illinois,406534339,R,0,R,0,R,0,R,-60,R,0,R,13790480,R,0,R,420324759,R
482486,DeVry University-Indiana,7150154,R,0,R,0,R,0,R,0,R,0,R,242224,R,0,R,7392378,R
482495,DeVry University-Kentucky,1208390,R,0,R,0,R,0,R,0,R,0,R,54629,R,0,R,1263019,R
482501,DeVry University-Maryland,2660957,R,0,R,0,R,0,R,0,R,0,R,94060,R,0,R,2755017,R
482510,DeVry University-Michigan,3806697,R,0,R,0,R,0,R,0,R,0,R,137150,R,0,R,3943847,R
482529,DeVry University-Minnesota,7093339,R,0,R,0,R,0,R,0,R,0,R,247180,R,0,R,7340519,R
482538,DeVry University-Missouri,19719161,R,0,R,0,R,0,R,0,R,0,R,674980,R,0,R,20394141,R
482547,DeVry University-Nevada,5824328,R,0,R,0,R,0,R,0,R,0,R,231930,R,0,R,6056258,R
482556,DeVry University-New Jersey,30222105,R,0,R,0,R,0,R,0,R,0,R,887620,R,0,R,31109725,R
482565,DeVry University-North Carolina,11292127,R,0,R,0,R,0,R,0,R,0,R,422700,R,0,R,11714827,R
482574,DeVry University-Ohio,56255130,R,0,R,0,R,0,R,0,R,0,R,2004412,R,0,R,58259542,R
482583,DeVry University-Oklahoma,3101921,R,0,R,0,R,0,R,0,R,0,R,112650,R,0,R,3214571,R
482592,DeVry University-Oregon,3083454,R,0,R,0,R,0,R,0,R,0,R,128610,R,0,R,3212064,R
482608,DeVry University-Pennsylvania,25238443,R,0,R,0,R,0,R,0,R,0,R,851070,R,0,R,26089513,R
482617,DeVry University-Tennessee,6153052,R,0,R,0,R,0,R,0,R,0,R,229450,R,0,R,6382502,R
482635,DeVry University-Texas,62600405,R,0,R,0,R,0,R,0,R,0,R,1899357,R,0,R,64499762,R
482644,DeVry University-Utah,2581504,R,0,R,0,R,0,R,0,R,0,R,91568,R,0,R,2673072,R
482653,DeVry University-Virginia,22504296,R,0,R,0,R,0,R,-40,R,0,R,787500,R,0,R,23291756,R
482662,DeVry University-Washington,11121523,R,0,R,0,R,0,R,0,R,0,R,389446,R,0,R,11510969,R
482671,DeVry University-Wisconsin,4149402,R,0,R,0,R,0,R,0,R,0,R,156924,R,0,R,4306326,R
476780,Diamond Beauty College,206987,R,0,Z,0,Z,0,Z,0,Z,122248,R,,A,64091,R,393326,R
461388,Diamonds Cosmetology College,301200,R,0,Z,0,Z,0,Z,0,Z,61285,R,,A,0,R,362485,R
373526,Diesel Driving Academy-Baton Rouge,2171234,R,1134982,R,0,Z,22000,R,0,Z,0,Z,,A,75158,R,3403374,R
260664,Diesel Driving Academy-Shreveport,1849339,R,1040710,R,0,Z,17500,R,0,Z,0,Z,,A,65659,R,2973208,R
443410,DigiPen Institute of Technology,21280376,R,0,R,0,R,0,R,1004,R,946910,R,1787058,R,667189,R,24682537,R
480028,Digital Film Academy,417022,R,50600,R,0,R,0,R,100,R,5613,R,,A,0,R,473335,R
451060,Digital Media Arts College,5575918,R,0,Z,0,Z,0,Z,24350,R,0,Z,0,Z,656399,R,6256667,R
451255,DiGrigoli School of Cosmetology,449003,R,246022,R,0,Z,0,Z,0,Z,160629,R,,A,0,R,855654,R
184278,Divers Academy International,4504563,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,4504563,R
235088,Divers Institute of Technology,5008327,R,0,R,0,R,0,R,10944,R,0,R,,A,19321,R,5038592,R
395690,Diversified Vocational College,8044873,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,8044873,R
451617,Dominion School of Hair Design,199917,R,0,Z,0,Z,0,Z,0,Z,44644,R,,A,0,R,244561,R
150437,Don Roberts Beauty School,390729,R,0,R,0,R,0,R,0,R,29557,R,,A,0,R,420286,R
150428,Don Roberts School of Hair Design,628011,R,0,R,0,R,0,R,252,R,55303,R,,A,0,R,683566,R
475389,Donna's Academy of Hair Design,362994,R,0,R,0,R,0,R,18,R,61158,R,,A,0,R,424170,R
169761,Dorsey College,21165937,R,10589942,R,6808,R,0,Z,-16191,R,0,Z,,A,0,R,31746496,R
212045,Douglas Education Center,3909209,R,1042557,R,348311,R,33250,R,13173,R,239192,R,0,R,0,R,5585692,R
261436,Douglas J Aveda Institute,15908378,R,0,R,0,R,0,R,0,R,11200050,R,,A,211000,R,27319428,R
184135,Dover Business College,14815782,R,0,R,0,R,0,R,22411,R,0,R,,A,654,R,14838847,R
449481,Dragon Rises College of Oriental Medicine,687262,R,0,Z,0,Z,0,Z,441,R,97226,R,0,Z,0,R,784929,R
184320,Drake College of Business-Elizabeth,20557266,R,0,R,0,R,0,R,18151,R,12973,R,,A,0,R,20588390,R
458414,Drake College of Business-Newark,29141780,R,0,R,0,R,0,R,18151,R,5472,R,,A,0,R,29165403,R
212072,Du Bois Business College-Du Bois,2875700,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2875700,R
173489,Duluth Business University,2736229,R,923399,R,135253,R,51314,R,1169,R,0,R,0,R,0,R,3847364,R
417804,Durham Beauty Academy,1243455,R,0,R,0,R,0,R,0,R,140434,R,,A,0,R,1383889,R
458043,DuVall's School of Cosmetology,1250458,R,0,R,0,Z,0,R,1954,R,234435,R,,A,0,R,1486847,R
154466,E Q School of Hair Design,585979,R,0,R,0,R,0,R,0,R,189097,R,,A,0,R,775076,R
447421,Eagle Gate College-Layton,4845501,R,1693680,R,47361,R,0,Z,0,Z,9740,R,0,Z,0,R,6596282,R
230366,Eagle Gate College-Murray,4326227,R,1671854,R,119212,R,0,Z,0,Z,38312,R,0,Z,0,R,6155605,R
447625,Eagle Gate College-Salt Lake City,3219651,R,957811,R,28450,R,0,Z,0,Z,17614,R,0,Z,0,R,4223526,R
451006,Eagle Rock College,1753802,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,1753802,R
204884,East Ohio College,2946764,R,0,R,0,R,0,R,0,R,0,R,0,R,9385,R,2956149,R
439394,East West College of Natural Medicine,1271659,R,0,R,0,R,0,R,0,R,127060,R,0,Z,168562,R,1567281,R
208637,East West College of the Healing Arts,2176495,R,360220,R,0,Z,0,Z,0,Z,68724,R,,A,0,R,2605439,R
106892,Eastern College of Health Vocations-Little Rock,2263019,R,2263019,R,0,Z,0,Z,0,Z,0,Z,,A,203109,R,4729147,R
202639,Eastern Hills Academy of Hair Design,308777,R,164301,R,0,R,0,R,11030,R,87264,R,,A,18124,R,589496,R
448354,Eastern International College-Belleville,2295328,R,1576248,R,1249234,R,0,R,0,Z,0,Z,0,Z,0,R,5120810,R
446224,Eastern School of Acupuncture and Traditional Medicine,994334,R,24944,R,0,R,0,R,6957,R,39345,R,,A,506510,R,1572090,R
441858,Eastern Virginia Career College,2459945,R,875115,R,0,R,0,R,0,R,0,R,0,R,47831,R,3382891,R
183488,Eastwick College-Hackensack,7340953,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7340953,R
185721,Eastwick College-Nutley,4827684,R,1826784,R,698917,R,0,R,0,R,0,R,,A,0,R,7353385,R
184959,Eastwick College-Ramsey,16002862,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,16002862,R
446534,eClips School of Cosmetology and Barbering,729650,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,729650,R
460215,Ecotech Institute,8119724,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8119724,R
248934,ECPI University,130689741,R,35061369,R,186475,R,5299622,R,458041,R,0,Z,319962,R,0,R,172015210,R
376321,EDIC College,11417855,R,0,R,290623,R,0,R,0,R,0,R,0,R,97808,R,11806286,R
483090,EDMC Central Administrative Office,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R
240985,Educational Technical College-Recinto de Bayamon,3066727,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,3066727,R
448707,Educational Technical College-Recinto de Coamo,1561792,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,1561792,R
448716,Educational Technical College-Recinto de san Sebastian,2040502,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,2040502,R
146454,Educators of Beauty College of Cosmetology-Peru,581599,R,0,R,0,R,0,R,0,R,86825,R,,A,38736,R,707160,R
260965,Educators of Beauty College of Cosmetology-Rockford,873876,R,0,R,0,R,0,R,0,R,179039,R,,A,85633,R,1138548,R
149204,Educators of Beauty College of Cosmetology-Sterling,643442,R,0,Z,0,Z,0,Z,0,Z,129455,R,,A,121568,R,894465,R
410964,EINE Inc,325364,R,0,Z,3440,R,0,Z,0,Z,47063,R,,A,506,R,376373,R
476887,Elaine Sterling Institute,634672,R,0,Z,0,Z,0,Z,0,Z,264723,R,,A,173771,R,1073166,R
177287,Elaine Steven Beauty College,1563610,R,0,R,0,R,0,R,0,R,361816,R,,A,0,R,1925426,R
114044,Elegance International,1546016,R,70598,R,0,R,7223,R,0,R,58732,R,,A,0,R,1682569,R
451282,Elevate Salon Institute,1462901,R,0,R,0,R,0,R,0,R,215562,R,,A,0,R,1678463,R
457891,Elevate Salon Institute,55124,R,104405,R,0,R,0,R,0,R,47833,R,,A,4485,R,211847,R
479983,Elevate Salon Institute-Westminster,520568,R,0,R,0,R,12375,R,0,R,276267,R,,A,0,R,809210,R
448053,Elite Academy of Beauty Arts,97376,R,355383,R,0,R,0,R,0,R,35526,R,,A,216982,R,705267,R
451529,Elite College of Cosmetology,338966,R,233694,R,0,R,0,R,0,R,49020,R,,A,0,R,621680,R
461607,Elite Cosmetology School,721294,R,0,R,0,R,0,R,0,R,66664,R,,A,12374,R,800332,R
461999,Elite School of Cosmetology,174012,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,174012,R
362782,Elizabeth Grady School of Esthetics and Massage Therapy,1214752,R,0,R,0,R,0,R,0,R,150057,R,,A,0,R,1364809,R
190974,Elmira Business Institute,6073675,R,0,Z,0,Z,0,Z,229715,R,178118,R,0,Z,0,R,6481508,R
404684,Emma's Beauty Academy-Juana Diaz,3187578,R,2467666,R,82812,R,3968,R,0,Z,0,Z,,A,0,R,5742024,R
241906,Emma's Beauty Academy-Mayaguez,1980458,R,0,R,0,R,0,R,0,R,0,R,,A,17132,R,1997590,R
114114,Emperor's College of Traditional Oriental Medicine,2595807,R,0,Z,0,Z,0,Z,0,Z,594352,R,89294,R,35675,R,3315128,R
212328,Empire Beauty  School-Lehigh Valley,1363097,R,0,R,0,R,0,R,0,R,129920,R,,A,171500,R,1664517,R
407726,Empire Beauty School-Appleton,640299,R,0,R,0,R,0,R,0,R,86499,R,,A,91118,R,817916,R
450623,Empire Beauty School-Arlington Heights,1395729,R,0,R,0,R,0,R,0,R,143441,R,,A,156734,R,1695904,R
381750,Empire Beauty School-Arvada,684753,R,0,R,0,R,0,R,0,R,100415,R,,A,92042,R,877210,R
481678,Empire Beauty School-Augusta,404093,R,0,R,0,R,0,R,0,R,8377,R,,A,102013,R,514483,R
447175,Empire Beauty School-Aurora,1392768,R,0,R,0,R,0,R,0,R,106406,R,,A,205403,R,1704577,R
447148,Empire Beauty School-Avondale,2709247,R,0,R,0,R,0,R,0,R,246649,R,,A,334040,R,3289936,R
