UnitID,Institution Name,Tuition and fees (F1011_F3_RV),Imputation/Status Flag For Tuition and fees (F1011_F3_RV),Federal appropriations  grants and contracts (F1011_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F1011_F3_RV),State and local appropriations  grants and contracts (F1011_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F1011_F3_RV),Private grants and contracts (F1011_F3_RV),Imputation/Status Flag For Private grants and contracts (F1011_F3_RV),Investment income and investment gains (losses) included in net income (F1011_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F1011_F3_RV),Sales and services of educational activities (F1011_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F1011_F3_RV),Sales and services of auxiliary enterprises (F1011_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F1011_F3_RV),Other revenue (F1011_F3_RV),Imputation/Status Flag For Other revenue (F1011_F3_RV),Total revenues and investment return (F1011_F3_RV),Imputation/Status Flag For Total revenues and investment return (F1011_F3_RV)
199078,College of Wilmington,609579,R,0,R,0,R,0,R,0,R,57150,R,,A,0,R,666729,R
451705,CollegeAmerica-Cheyenne,2420838,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2420838,R
448752,CollegeAmerica-Colorado Springs,18402822,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,R,18402822,R
126872,CollegeAmerica-Denver,14137376,R,3930261,R,0,R,0,R,-9158,R,0,Z,0,Z,9158,R,18067637,R
103945,CollegeAmerica-Flagstaff,5840261,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5840261,R
448761,CollegeAmerica-Fort Collins,9520769,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9520769,R
103723,Collins College,21261863,R,0,Z,0,Z,0,Z,0,Z,0,Z,3457738,R,335930,R,25055531,R
156444,Collins School of Cosmetology,41486,R,59049,R,0,R,0,R,35047,R,0,R,,A,48259,R,183841,R
461953,Colorado Academy of Veterinary Technology,31794,R,0,R,0,R,0,R,0,R,0,R,0,R,77498,R,109292,R
443632,Colorado Media School,2519334,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,2519334,R
381732,Colorado School of Healing Arts,1677770,R,526224,R,16539,R,0,R,3164,R,132284,R,334202,R,0,R,2690183,R
126784,Colorado School of Trades,2052824,R,0,R,0,R,0,R,15461,R,378460,R,0,R,96530,R,2543275,R
381352,Colorado School of Traditional Chinese Medicine,1247167,R,0,R,0,R,0,R,4309,R,0,R,342529,R,0,R,1594005,R
126827,Colorado Technical University-Colorado Springs,31190137,R,0,R,0,R,0,R,0,R,0,R,2004920,R,1060954,R,34256011,R
430087,Colorado Technical University-Greenwood Village,12825768,R,0,Z,0,Z,0,Z,0,Z,0,Z,1177245,R,25439,R,14028452,R
409838,Colorado Technical University-Kansas City,10504006,R,0,Z,0,Z,0,Z,0,Z,0,Z,812893,R,171,R,11317070,R
444158,Colorado Technical University-Online,393108214,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1397262,R,394505476,R
402615,Colorado Technical University-Sioux Falls,11994113,R,0,Z,0,Z,0,Z,0,Z,0,Z,1373827,R,121820,R,13489760,R
241304,Columbia Central University-Caguas,10869730,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10869730,R
404806,Columbia Central University-Yauco,3666313,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3666313,R
455983,Columbia College,1299618,R,477147,R,0,R,0,R,5767,R,14594,R,0,R,0,R,1797126,R
450933,Columbia Southern University,62183140,R,11684842,R,0,Z,0,Z,107959,R,0,Z,20575,R,0,R,73996516,R
439570,Community Care College,9320055,R,0,R,0,R,0,R,0,R,131956,R,40671,R,21299,R,9513981,R
447962,Compass Career College,1520497,R,0,Z,0,R,50422,R,0,R,48489,R,,A,0,R,1619408,R
423120,Compu-Med Vocational Careers Corp,3521913,R,0,R,0,R,0,R,1697,R,2182,R,,A,0,R,3525792,R
427025,Computer Systems Institute,17387516,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,17387516,R
126687,Concorde Career College-Aurora,10318000,R,3792000,R,150000,R,0,Z,0,Z,9000,R,0,Z,1350000,R,15619000,R
460181,Concorde Career College-Dallas,600000,R,357000,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,957000,R
123679,Concorde Career College-Garden Grove,11048000,R,3389000,R,908000,R,0,Z,0,Z,11000,R,0,Z,0,R,15356000,R
441742,Concorde Career College-Grand Prairie,9962000,R,4638000,R,435000,R,4000,R,0,R,9000,R,,A,0,R,15048000,R
155283,Concorde Career College-Kansas City,8886000,R,3951000,R,672000,R,27000,R,0,Z,33000,R,0,Z,0,R,13569000,R
219903,Concorde Career College-Memphis,9340000,R,6076000,R,420000,R,197000,R,0,Z,75000,R,0,Z,0,R,16108000,R
124937,Concorde Career College-North Hollywood,10582000,R,3152000,R,875000,R,0,Z,0,Z,6000,R,0,Z,0,R,14615000,R
208479,Concorde Career College-Portland,8311000,R,3211000,R,1474000,R,0,Z,0,Z,22000,R,0,Z,0,R,13018000,R
460206,Concorde Career College-San Antonio,910000,R,482000,R,6000,R,0,Z,0,Z,0,Z,0,Z,0,R,1398000,R
124706,Concorde Career College-San Bernardino,11913000,R,4662000,R,781000,R,0,Z,0,Z,16000,R,0,Z,0,R,17372000,R
120661,Concorde Career College-San Diego,7786000,R,3592000,R,1577000,R,277000,R,0,Z,4000,R,0,Z,0,R,13236000,R
133845,Concorde Career Institute-Jacksonville,7221000,R,3213000,R,841000,R,44000,R,0,Z,25000,R,0,Z,0,R,11344000,R
133854,Concorde Career Institute-Miramar,5340000,R,2780000,R,267000,R,1000,R,0,Z,17000,R,0,Z,0,R,8405000,R
460190,Concorde Career Institute-Orlando,1411000,R,779000,R,21000,R,0,Z,2000,R,0,Z,0,Z,0,R,2213000,R
133863,Concorde Career Institute-Tampa,4851000,R,2467000,R,553000,R,58000,R,0,Z,23000,R,0,Z,0,R,7952000,R
365569,Connecticut Institute of Hair Design,211830,R,213513,R,0,R,0,R,1838,R,0,R,,A,28937,R,456118,R
262341,Conservatory of Recording Arts and Sciences,9904631,R,2174323,R,58689,R,18216,R,92161,R,0,R,,A,0,R,12248020,R
260354,Consolidated School of Business-Lancaster,1786336,R,0,R,0,R,0,R,5881,R,0,R,0,R,0,R,1792217,R
211820,Consolidated School of Business-York,2008622,R,0,Z,0,Z,0,Z,3159,R,0,Z,0,Z,0,R,2011781,R
182652,Continental Academie of Hair Design-Hudson,895544,R,0,R,0,R,0,R,39615,R,140585,R,,A,19102,R,1094846,R
182883,Continental Academie of Hair Design-Manchester,238021,N,0,N,0,N,0,N,12183,N,35397,N,,A,1846,N,287447,N
190309,Continental School of Beauty Culture-Batavia,1488930,R,0,R,0,R,0,R,0,R,125346,R,,A,116327,R,1730603,R
190293,Continental School of Beauty Culture-Buffalo,1030956,R,0,R,0,R,0,R,0,R,127329,R,,A,391,R,1158676,R
467094,Continental School of Beauty Culture-Mattydale,1393259,R,0,R,0,R,0,R,0,R,218359,R,,A,3238,R,1614856,R
190318,Continental School of Beauty Culture-Rochester,3186905,R,0,R,0,R,0,R,0,R,515493,R,,A,57131,R,3759529,R
194435,Continental School of Beauty Culture-West Seneca,1122985,R,0,R,0,R,0,R,0,R,177576,R,,A,1562,R,1302123,R
387235,Coral Ridge Nurses Assistant Training School Inc,367845,R,0,Z,0,Z,0,Z,157,R,0,Z,,A,0,R,368002,R
451343,Corinth Academy of Cosmetology,335430,R,0,R,0,R,0,R,88793,R,51,R,,A,50949,R,475223,R
458089,Corpus Christi Beauty Academy,9769,R,139136,R,0,R,0,R,0,R,18304,R,,A,0,R,167209,R
128896,Cortiva Institute,5430949,R,604920,R,0,R,0,R,0,R,349604,R,,A,0,R,6385473,R
134574,Cortiva Institute,2058329,R,0,R,0,R,0,R,0,R,276613,R,,A,0,R,2334942,R
215044,Cortiva Institute,1467509,R,0,R,0,R,0,R,0,R,292615,R,,A,9000,R,1769124,R
387925,Cortiva Institute,11256434,R,4153918,R,57916,R,0,R,229482,R,551627,R,17379,R,0,R,16266756,R
434308,Cortiva Institute,6557276,R,1869283,R,0,R,2448,R,0,R,385869,R,,A,459,R,8815335,R
166975,Cortiva Institute-Boston,2225282,R,0,R,0,R,0,R,0,R,471291,R,,A,1,R,2696574,R
244561,Cortiva Institute-Chicago,6401270,R,0,R,0,R,0,R,0,R,774848,R,,A,0,R,7176118,R
460640,Cortiva Institute-New Jersey,852660,R,0,R,0,R,0,R,0,R,95863,R,,A,0,R,948523,R
380474,Cortiva Institute-Salt Lake,24542485,R,6600917,R,0,R,0,R,68916,R,2279577,R,,A,0,R,33491895,R
105482,Cortiva Institute-Scottsdale,1403686,R,0,Z,0,Z,0,Z,0,Z,322990,R,,A,187850,R,1914526,R
419411,Cortiva Institute-Seattle,3755699,R,0,R,0,R,0,R,0,R,537836,R,,A,0,R,4293535,R
104504,Cortiva Institute-Tucson,1885957,R,0,R,0,R,0,R,0,R,343109,R,,A,0,R,2229066,R
430254,Cortiva Institute-Virginia,1414238,R,462002,R,0,Z,0,Z,879,R,90911,R,,A,1724,R,1969754,R
461360,Cosmetic Arts Institute,57040,R,0,R,0,R,0,R,0,R,6610,R,,A,0,R,63650,R
144795,Cosmetology & Spa Academy,1892381,R,0,R,0,R,0,R,0,R,133533,R,,A,0,R,2025914,R
434502,Cosmetology Career Institute,517557,R,452086,R,1138,R,0,Z,0,Z,0,Z,,A,0,R,970781,R
173470,Cosmetology Careers Unlimited College of Hair Skin and Nails,534196,R,0,R,0,R,0,R,279,R,87414,R,,A,271,R,622160,R
173726,Cosmetology Careers Unlimited College of Hair Skin and Nails,421620,R,0,R,0,R,0,R,186,R,54321,R,,A,181,R,476308,R
147642,Cosmetology Concepts Niles,254780,R,248363,R,0,R,0,Z,0,Z,0,Z,,A,0,R,503143,R
445780,Cosmetology School of Arts & Sciences,293822,R,0,Z,0,Z,0,Z,0,Z,105361,R,,A,0,R,399183,R
407142,Cosmetology Training Center,734695,R,0,Z,0,Z,0,Z,0,Z,82970,R,,A,0,R,817665,R
459189,Cosmo Beauty Academy,310482,R,0,R,0,R,0,R,0,R,91174,R,,A,0,R,401656,R
461449,Cosmopolitan Beauty and Tech School,275222,R,0,R,0,R,0,R,0,R,0,R,,A,122941,R,398163,R
224183,Court Reporting Institute of Dallas,8558856,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,22658,R,8581514,R
144485,Coyne College,11062006,R,942042,R,0,R,0,R,55572,R,0,R,0,R,0,R,12059620,R
454874,Cozmo Beauty School,517765,R,250691,R,0,Z,0,R,0,R,233192,R,,A,0,R,1001648,R
417503,Crave Beauty Academy,2934668,R,0,R,0,R,0,R,0,Z,607178,R,,A,0,R,3541846,R
175591,Creations College of Cosmetology,82166,R,0,R,0,R,0,R,1630,R,0,R,,A,0,R,83796,R
434830,Creative Images Institute of Cosmetology-North Dayton,50150,R,2629453,R,42225,R,0,R,-789,R,340205,R,,A,0,R,3061244,R
446190,Credence Institute of Beauty,410808,R,0,R,0,R,0,R,0,R,2322,R,,A,0,R,413130,R
158617,Crescent City Bartending School,2766740,R,1666891,R,39880,R,0,Z,18733,R,35167,R,,A,0,R,4527411,R
180090,Crevier's Academy of Cosmetology Arts,8525,R,0,R,0,R,0,R,0,R,158786,R,,A,289436,R,456747,R
371830,CRU Institute of Cosmetology and Barbering,190854,R,0,Z,0,Z,0,Z,0,Z,50823,R,,A,84107,R,325784,R
437529,Culinary Academy of Long Island,5488675,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,5488675,R
444565,Culinary Institute Inc,3497795,R,767199,R,0,R,44875,R,0,R,311016,R,0,R,0,R,4620885,R
206419,Cut Beauty School,855193,R,0,Z,0,Z,0,Z,0,Z,67265,R,,A,0,R,922458,R
455293,Cutter's Edge School of Cosmetology,100078,R,0,R,0,R,0,R,0,R,28551,R,,A,0,R,128629,R
447838,Cuttin' Up Beauty Academy,373295,R,30249,R,0,R,0,R,0,R,29657,R,,A,0,R,433201,R
158644,D'Jay's Institute of Cosmetology and Esthiology,621297,R,0,R,0,R,0,R,64520,R,33029,R,,A,0,R,718846,R
418773,D'Mart Institute,8802326,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,8802326,R
444574,Dade Medical College-Miami,21648620,R,0,R,0,R,0,R,0,R,0,R,0,R,201326,R,21849946,R
369020,Dahls College of Beauty,173883,R,0,R,0,R,0,R,0,R,79068,R,,A,0,R,252951,R
443021,Dallas Barber & Stylist College,825000,R,0,R,0,R,0,R,13,R,146818,R,,A,0,R,971831,R
182661,Daniel Webster College,13610690,R,0,Z,0,Z,0,Z,0,Z,0,Z,1570739,R,0,R,15181429,R
455178,Daoist Traditions College of Chinese Medical Arts,906018,R,0,R,0,R,0,R,25000,R,67076,R,,A,20350,R,1018444,R
434326,David Demuth Institute of Cosmetology,317302,N,0,N,0,N,0,N,0,N,42991,N,,A,0,N,360293,N
169503,David Pressley School of Cosmetology,1859225,R,0,R,0,R,0,R,1,R,254293,R,,A,0,R,2113519,R
442204,David's Academy of Beauty,278965,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,278965,R
452692,David-Curtis School of Floral Design,34300,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,34300,R
202435,Davis College,3371843,R,1072464,R,333601,R,0,R,0,R,39010,R,0,R,0,R,4816918,R
130873,Dawn Career Institute LLC,6057448,R,2962254,R,309101,R,0,R,11305,R,154181,R,,A,200,R,9494489,R
446215,Day Spa Career College,444371,R,0,R,0,R,0,R,0,R,11441,R,,A,0,R,455812,R
447476,Daymar College-Bellevue,3725907,R,1608106,R,174227,R,6765,R,0,R,0,R,0,R,1,R,5515006,R
205568,Daymar College-Chillicothe,12264877,R,4152021,R,218434,R,4452,R,0,R,0,R,0,R,99901,R,16739685,R
406219,Daymar College-Louisville,7648153,R,3126507,R,502466,R,2470,R,0,R,0,R,0,R,0,R,11279596,R
460473,Daymar College-Louisville,2185800,R,764422,R,145167,R,300,R,0,R,0,R,0,R,115939,R,3211628,R
449302,Daymar College-Madisonville,173365,R,2300,R,0,R,0,R,0,R,0,R,0,R,28928,R,204593,R
458557,Daymar College-Online,4871352,R,6574,R,88487,R,585000,R,0,Z,0,Z,0,Z,98973,R,5650386,R
157465,Daymar College-Owensboro,4447294,R,24417,R,414295,R,9211,R,0,R,0,R,0,R,410024,R,5305241,R
156903,Daymar College-Paducah Main,3440321,R,69915,R,396748,R,450,R,0,R,0,R,0,R,183775,R,4091209,R
455646,Daymar College-Scottsville,1162536,R,715647,R,390661,R,150,R,0,Z,0,Z,0,Z,976,R,2269970,R
202453,Dayton Barber College,419276,R,407,R,0,Z,0,Z,90,R,73949,R,,A,0,R,493722,R
449700,Dayton School of Medical Massage,6038826,R,0,R,0,R,0,R,0,R,0,R,,A,318439,R,6357265,R
447014,Daytona College,2240000,R,0,R,0,R,0,Z,0,R,128621,R,0,R,15195,R,2383816,R
406413,DCI Career Institute,2007430,R,0,R,0,R,0,R,0,R,15044,R,,A,0,R,2022474,R
187602,De Wolff College Hair Styling and Cosmetology,827424,R,0,R,0,R,0,R,0,R,50675,R,,A,0,R,878099,R
211909,Dean Institute of Technology,1512326,R,0,R,0,R,0,R,11859,R,0,R,0,R,16950,R,1541135,R
449472,Delaware Learning Institute of Cosmetology,1018200,R,0,R,0,R,0,R,1594,R,67624,R,,A,13665,R,1101083,R
162335,Delmarva Beauty Academy,651291,R,0,Z,0,Z,0,Z,1758,R,238333,R,,A,0,R,891382,R
175607,Delta Beauty College,206153,R,0,R,0,R,0,R,0,R,41691,R,,A,0,R,247844,R
402563,Delta College Inc,2016257,R,0,R,0,R,0,R,0,R,26635,R,,A,6948,R,2049840,R
366270,Delta College of Arts & Technology,5696315,R,0,R,0,R,0,R,0,R,0,R,0,R,465549,R,6161864,R
158723,Delta School of Business and Technology,4288618,R,0,R,0,R,0,R,0,R,138895,R,56394,R,462029,R,4945936,R
447023,Delta Technical College-Mississippi,6451973,R,2669493,R,263936,R,0,R,0,R,64166,R,,A,0,R,9449568,R
158787,Denham Springs Beauty School,321107,R,0,R,0,R,0,R,0,R,0,R,,A,275574,R,596681,R
449603,Denmark College,2171914,R,289321,R,0,R,0,R,12031,R,171637,R,,A,0,R,2644903,R
452771,Dental Assistant Pro LLC-Columbus,96993,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,96993,R
452780,Dental Assistant Pro-Lebanon,94566,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,94566,R
454856,Denver College of Nursing,10886230,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10886230,R
113582,Design Institute of San Diego,4192231,R,0,R,0,R,0,R,4980,R,0,R,0,R,129,R,4197340,R
441256,Design's School of Cosmetology,582382,R,565223,R,0,R,0,R,0,R,104611,R,,A,0,R,1252216,R
169576,Detroit Business Institute-Downriver,960473,R,0,Z,0,Z,0,Z,21599,R,15292,R,,A,0,R,997364,R
432199,DeVry College of New York,29904045,R,0,R,0,R,0,R,0,R,0,R,907766,R,0,R,30811811,R
462114,DeVry College of New York's Keller Graduate School of Management,9424989,R,0,R,0,R,0,R,0,R,0,R,242977,R,0,R,9667966,R
366702,DeVry University's Keller Graduate School of Management-Arizona,3673377,R,0,R,0,R,0,R,0,R,0,R,83571,R,0,R,3756948,R
420972,DeVry University's Keller Graduate School of Management-California,17950983,R,0,R,0,R,0,R,0,R,0,R,479022,R,0,R,18430005,R
462141,DeVry University's Keller Graduate School of Management-Colorado,1803592,R,0,R,0,R,0,R,0,R,0,R,48065,R,0,R,1851657,R
462105,DeVry University's Keller Graduate School of Management-Florida,8431004,R,0,R,0,R,0,R,0,R,0,R,219604,R,0,R,8650608,R
419536,DeVry University's Keller Graduate School of Management-Georgia,14880525,R,0,R,0,R,0,R,0,R,0,R,382695,R,0,R,15263220,R
146384,DeVry University's Keller Graduate School of Management-Illinois,172784971,R,0,R,0,R,0,R,0,R,0,R,5769209,R,0,R,178554180,R
462123,DeVry University's Keller Graduate School of Management-Indiana,2229636,R,0,R,0,R,0,R,0,R,0,R,56474,R,0,R,2286110,R
462202,DeVry University's Keller Graduate School of Management-Kentucky,116458,R,0,R,0,R,0,R,0,R,0,R,1244,R,0,R,117702,R
462080,DeVry University's Keller Graduate School of Management-Maryland,972043,R,0,R,0,R,0,R,0,R,0,R,24631,R,0,R,996674,R
462196,DeVry University's Keller Graduate School of Management-Michigan,78627,R,0,R,0,R,0,R,0,R,0,R,475,R,0,R,79102,R
462150,DeVry University's Keller Graduate School of Management-Minnesota,1426122,R,0,R,0,R,0,R,0,R,0,R,39090,R,0,R,1465212,R
366757,DeVry University's Keller Graduate School of Management-Missouri,2838425,R,0,R,0,R,0,R,0,R,0,R,73699,R,0,R,2912124,R
462132,DeVry University's Keller Graduate School of Management-Nevada,841712,R,0,R,0,R,0,R,0,R,0,R,22435,R,0,R,864147,R
462211,DeVry University's Keller Graduate School of Management-New Jersey,1893192,R,0,R,0,R,0,R,0,R,0,R,59329,R,0,R,1952521,R
462099,DeVry University's Keller Graduate School of Management-North Carolina,1056278,R,0,R,0,R,0,R,0,R,0,R,29939,R,0,R,1086217,R
440572,DeVry University's Keller Graduate School of Management-Ohio,6363804,R,0,R,0,R,0,R,0,R,0,R,169275,R,0,R,6533079,R
462169,DeVry University's Keller Graduate School of Management-Oklahoma,319825,R,0,R,0,R,0,R,0,R,0,R,13389,R,0,R,333214,R
462220,DeVry University's Keller Graduate School of Management-Oregon,664447,R,0,R,0,R,0,R,0,R,0,R,16952,R,0,R,681399,R
443988,DeVry University's Keller Graduate School of Management-Pennsylvania,4795711,R,0,R,0,R,0,R,0,R,0,R,117957,R,0,R,4913668,R
462187,DeVry University's Keller Graduate School of Management-Tennessee,1681788,R,0,R,0,R,0,R,0,R,0,R,42706,R,0,R,1724494,R
440581,DeVry University's Keller Graduate School of Management-Texas,8862214,R,0,R,0,R,0,R,0,R,0,R,218015,R,0,R,9080229,R
462178,DeVry University's Keller Graduate School of Management-Utah,585992,R,0,R,0,R,0,R,0,R,0,R,14669,R,0,R,600661,R
437343,DeVry University's Keller Graduate School of Management-Virginia,3730065,R,0,R,0,R,0,R,0,R,0,R,102352,R,0,R,3832417,R
441159,DeVry University's Keller Graduate School of Management-Washington,1910402,R,0,R,0,R,0,R,0,R,0,R,46211,R,0,R,1956613,R
437361,DeVry University's Keller Graduate School of Management-Wisconsin,1163517,R,0,R,0,R,0,R,0,R,0,R,28077,R,0,R,1191594,R
144777,DeVry University-Administrative Office,74265,R,0,R,0,R,0,R,5253915,R,0,R,0,R,0,R,5328180,R
104531,DeVry University-Arizona,30078171,R,0,R,0,R,0,R,0,R,0,R,930781,R,0,R,31008952,R
113607,DeVry University-California,146108960,R,0,R,0,R,0,R,0,R,0,R,4731530,R,0,R,150840490,R
440590,DeVry University-Colorado,18575482,R,0,R,0,R,0,R,0,R,0,R,587480,R,0,R,19162962,R
439163,DeVry University-Florida,50537422,R,0,R,0,R,0,R,0,R,0,R,1595675,R,0,R,52133097,R
139533,DeVry University-Georgia,53637939,R,0,R,0,R,0,R,0,R,0,R,1672866,R,0,R,55310805,R
144759,DeVry University-Illinois,500799085,R,0,R,0,R,0,R,0,R,0,R,18876865,R,0,R,519675950,R
432214,DeVry University-Indiana,8752875,R,0,R,0,R,0,R,0,R,0,R,294492,R,0,R,9047367,R
454209,DeVry University-Kentucky,2093690,R,0,R,0,R,0,R,0,R,0,R,78855,R,0,R,2172545,R
439330,DeVry University-Maryland,1778979,R,0,R,0,R,0,R,0,R,0,R,63538,R,0,R,1842517,R
450508,DeVry University-Michigan,2960770,R,0,R,0,R,0,R,0,R,0,R,94933,R,0,R,3055703,R
445407,DeVry University-Minnesota,5067235,R,0,R,0,R,0,R,0,R,0,R,174132,R,0,R,5241367,R
177162,DeVry University-Missouri,24898765,R,0,R,0,R,0,R,0,R,0,R,796095,R,0,R,25694860,R
443997,DeVry University-Nevada,5754501,R,0,R,0,R,0,R,0,R,0,R,195113,R,0,R,5949614,R
184269,DeVry University-New Jersey,33120510,R,0,R,0,R,0,R,0,R,0,R,959338,R,0,R,34079848,R
442365,DeVry University-North Carolina,11708580,R,0,R,0,R,0,R,0,R,0,R,414942,R,0,R,12123522,R
202541,DeVry University-Ohio,50010917,R,0,R,0,R,0,R,0,R,0,R,1664101,R,0,R,51675018,R
447485,DeVry University-Oklahoma,2568583,R,0,R,0,R,0,R,0,R,0,R,97370,R,0,R,2665953,R
444033,DeVry University-Oregon,3013568,R,0,R,0,R,0,R,0,R,0,R,106378,R,0,R,3119946,R
442824,DeVry University-Pennsylvania,36381177,R,0,R,0,R,0,R,0,R,0,R,1115009,R,0,R,37496186,R
450517,DeVry University-Tennessee,4959202,R,0,R,0,R,0,R,0,R,0,R,175313,R,0,R,5134515,R
224402,DeVry University-Texas,80522439,R,0,R,0,R,0,R,0,R,0,R,2351687,R,0,R,82874126,R
448877,DeVry University-Utah,2198795,R,0,R,0,R,0,R,0,R,0,R,73665,R,0,R,2272460,R
440536,DeVry University-Virginia,18893904,R,0,R,0,R,0,R,0,R,0,R,629473,R,0,R,19523377,R
440545,DeVry University-Washington,14885456,R,0,R,0,R,0,R,0,R,0,R,442679,R,0,R,15328135,R
238935,DeVry University-Wisconsin,3782895,R,0,R,0,R,0,R,0,R,0,R,131936,R,0,R,3914831,R
461388,Diamonds Cosmetology College,122718,R,0,R,0,R,0,R,0,R,57338,R,,A,0,R,180056,R
373526,Diesel Driving Academy-Baton Rouge,1132622,R,2739017,R,0,Z,11500,R,0,Z,0,Z,,A,0,R,3883139,R
260664,Diesel Driving Academy-Shreveport,778820,R,2954461,R,0,Z,12500,R,0,Z,0,Z,,A,0,R,3745781,R
443410,DigiPen Institute of Technology,15869724,R,0,R,0,R,0,R,9646,R,886362,R,713239,R,540637,R,18019608,R
451060,Digital Media Arts College,5469632,R,0,Z,0,Z,0,Z,12530,R,0,Z,0,Z,859330,R,6341492,R
451255,DiGrigoli School of Cosmetology,458985,R,206651,R,0,R,0,R,0,R,139934,R,,A,0,R,805570,R
184278,Divers Academy International,5241466,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,5241466,R
235088,Divers Institute of Technology,5507534,R,0,Z,0,Z,0,Z,9307,R,0,Z,,A,23482,R,5540323,R
395690,Diversified Vocational College,4070823,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,4070823,R
451617,Dominion School of Hair Design,176569,R,0,R,0,R,0,R,0,R,61923,R,,A,121580,R,360072,R
150437,Don Roberts Beauty School,392273,R,0,R,0,R,0,R,0,R,51489,R,,A,0,R,443762,R
150428,Don Roberts School of Hair Design,522050,R,0,R,0,R,0,R,0,R,93293,R,,A,0,R,615343,R
169761,Dorsey College,13268452,R,12445505,R,14953,R,5000,R,117,R,0,R,,A,0,R,25734027,R
212045,Douglas Education Center,5241588,R,1311725,R,252779,R,0,R,18824,R,195875,R,0,R,0,R,7020791,R
261436,Douglas J Aveda Institute,11412942,R,0,R,0,R,0,R,0,R,11252202,R,,A,130000,R,22795144,R
184135,Dover Business College,15148922,R,0,Z,0,Z,0,Z,4007,R,0,Z,,A,327362,R,15480291,R
449481,Dragon Rises College of Oriental Medicine,609461,R,0,R,0,R,0,R,393,R,103543,R,0,R,1607,R,715004,R
184320,Drake College of Business-Elizabeth,23309682,R,0,R,0,R,0,R,6710,R,8987,R,,A,0,R,23325379,R
458414,Drake College of Business-Newark,18892614,R,0,R,0,R,0,R,29260,R,5472,R,,A,0,R,18927346,R
212072,Du Bois Business College-Du Bois,4395300,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4395300,R
173489,Duluth Business University,3604480,R,1353070,R,122132,R,157615,R,8570,R,0,Z,0,Z,0,R,5245867,R
417804,Durham Beauty Academy,510692,R,467187,R,0,R,0,R,0,R,173135,R,,A,0,R,1151014,R
458043,DuVall's School of Cosmetology,985669,R,0,R,0,R,0,R,449,R,236135,R,,A,368165,R,1590418,R
154466,E Q School of Hair Design,440765,R,0,R,0,R,0,R,0,R,180292,R,,A,0,R,621057,R
447421,Eagle Gate College-Layton,7603264,R,0,R,0,R,0,R,0,R,519,R,0,R,52004,R,7655787,R
230366,Eagle Gate College-Murray,8487186,R,0,R,0,R,0,R,0,R,38277,R,0,R,29989,R,8555452,R
447625,Eagle Gate College-Salt Lake City,4640605,R,0,R,0,R,0,R,0,R,15809,R,0,R,60665,R,4717079,R
451006,Eagle Rock College,1142703,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,1142703,R
204884,East Ohio College,2924709,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2924709,R
439394,East West College of Natural Medicine,1478630,R,0,Z,0,Z,0,Z,2487,R,266508,R,0,Z,0,R,1747625,R
208637,East West College of the Healing Arts,2877946,R,0,R,0,R,0,R,0,R,89878,R,,A,0,R,2967824,R
106892,Eastern College of Health Vocations-Little Rock,2676889,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,2332979,R,5009868,R
202639,Eastern Hills Academy of Hair Design,263120,R,330835,R,0,R,0,R,9755,R,111390,R,,A,0,R,715100,R
448354,Eastern International College-Belleville,3989313,R,715052,R,0,Z,0,Z,0,Z,0,Z,0,Z,45642,R,4750007,R
446224,Eastern School of Acupuncture and Traditional Medicine,811593,R,20525,R,0,R,0,R,2548,R,35440,R,,A,0,R,870106,R
441858,Eastern Virginia Career College,2397816,R,894585,R,0,R,0,R,0,R,0,R,0,R,168127,R,3460528,R
183488,Eastwick College-Hackensack,8215982,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,8215982,R
185721,Eastwick College-Nutley,7788134,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,7788134,R
