UnitID,Institution Name,Tuition and fees (F0910_F3_RV),Imputation/Status Flag For Tuition and fees (F0910_F3_RV),Federal appropriations  grants and contracts (F0910_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F0910_F3_RV),State and local appropriations  grants and contracts (F0910_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F0910_F3_RV),Private grants and contracts (F0910_F3_RV),Imputation/Status Flag For Private grants and contracts (F0910_F3_RV),Investment income and investment gains (losses) included in net income (F0910_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0910_F3_RV),Sales and services of educational activities (F0910_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F0910_F3_RV),Sales and services of auxiliary enterprises (F0910_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0910_F3_RV),Other revenue (F0910_F3_RV),Imputation/Status Flag For Other revenue (F0910_F3_RV),Total revenues and investment return (F0910_F3_RV),Imputation/Status Flag For Total revenues and investment return (F0910_F3_RV)
231785,Bryant & Stratton College-Virginia Beach,8700540,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8700540,R
451750,Bryant & Stratton College-Wauwatosa,11085337,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11085337,R
446075,Buchanan Beauty College,374545,R,0,R,0,R,0,R,0,R,58355,R,,A,2700,R,435600,R
211316,Bucks County School of Beauty Culture Inc,676694,R,0,R,0,Z,0,Z,3857,R,61579,R,0,Z,0,R,742130,R
189653,Business Informatics Center Inc,808289,R,233858,R,179094,R,0,R,1251,R,0,R,0,R,0,R,1222492,R
211334,Butler Beauty Academy,678231,R,0,R,0,R,0,R,0,R,47460,R,,A,0,R,725691,R
213330,Butler Beauty Academy-Kittanning Beauty Academy,220988,R,0,R,0,R,0,R,0,R,23489,R,,A,0,R,244477,R
367431,Butler Beauty Academy-New Castle Beauty Academy,431098,R,0,R,0,R,0,R,0,R,23219,R,,A,0,R,454317,R
128762,Butler Business School Inc,2789023,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,2789023,R
180063,Butte Academy of Beauty Culture,293137,R,0,R,0,R,0,R,0,R,110953,R,,A,0,R,404090,R
421665,Cadillac Institute of Cosmetology,44761,R,0,R,0,R,0,R,0,R,10053,R,,A,5192,R,60006,R
379135,Cain's Barber College Inc,15875,R,654797,R,0,R,0,R,0,R,191587,R,,A,0,R,862259,R
446084,CALC Institute of Technology,1288423,R,0,R,0,R,0,R,6497,R,160786,R,,A,0,R,1455706,R
433420,California Aeronautical University,8074552,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8074552,R
110875,California Beauty School,397217,R,0,R,0,R,0,R,321,R,121721,R,,A,96161,R,615420,R
447713,California Career College,782344,R,178559,R,0,R,0,R,0,R,0,R,,A,0,R,960903,R
262402,California Career School,3116107,R,1731176,R,319527,R,405972,R,32905,R,12901,R,,A,0,R,5618588,R
443429,California College of Vocational Careers,830241,R,170171,R,0,R,0,R,0,R,0,R,,A,0,R,1000412,R
110945,California College San Diego,1323607,R,0,R,0,R,0,Z,8806147,R,0,Z,0,Z,10260204,R,20389958,R
111054,California Hair Design Academy,1023450,R,489777,R,412367,R,0,R,0,R,225312,R,,A,0,R,2150906,R
442985,California Healing Arts College,2100000,R,445715,R,0,R,0,R,0,R,0,R,,A,0,R,2545715,R
455734,California Nurses Educational Institute,1470630,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,1470630,R
428329,Cambria-Rowe Business College-Indiana,1454883,R,0,R,0,R,0,R,8716,R,0,R,0,R,128771,R,1592370,R
211398,Cambria-Rowe Business College-Johnstown,2182325,R,0,R,0,R,0,R,13073,R,0,R,0,R,193156,R,2388554,R
454865,Cambridge College of Healthcare & Technology,4556814,R,299615,R,5950,R,0,R,0,R,0,R,0,R,0,R,4862379,R
446109,Cambridge Institute of Allied Health & Technology,809709,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,809709,R
444264,Cambridge Technical Institute,800776,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,800776,R
417549,Camelot College,1177006,R,972072,R,0,R,0,R,4690,R,15397,R,,A,15329,R,2184494,R
143464,Cameo Beauty Academy,1155545,R,0,R,0,R,0,R,0,R,323074,R,,A,6066,R,1484685,R
230065,Cameo College of Essential Beauty,2865542,R,0,R,0,R,0,R,0,R,194606,R,,A,1041764,R,4101912,R
158440,Cameron College,1226418,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1226418,R
401481,Cannella School of Hair Design-Blue Island,680026,R,0,R,0,R,0,R,0,R,59694,R,,A,0,R,739720,R
143482,Cannella School of Hair Design-Chicago,507335,R,0,R,0,R,0,R,0,R,44535,R,,A,0,R,551870,R
143491,Cannella School of Hair Design-Chicago,524159,R,0,R,0,R,0,R,0,R,46012,R,,A,0,R,570171,R
364812,Cannella School of Hair Design-Chicago,556588,R,0,R,0,R,0,R,0,R,48858,R,,A,0,R,605446,R
143516,Cannella School of Hair Design-Elgin,528617,R,0,R,0,R,0,R,0,R,46403,R,,A,0,R,575020,R
143473,Cannella School of Hair Design-Villa Park,371059,R,0,R,0,R,0,R,0,R,32572,R,,A,0,R,403631,R
458025,Cannon Institute of Higher Learning,161000,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,161000,R
413413,Capella University,333239687,R,0,R,0,R,0,R,2384142,R,0,R,0,R,1402891,R,337026720,R
223667,Capitol City Careers,612306,R,231422,R,0,R,0,R,20583,R,0,R,,A,0,R,864311,R
223658,Capitol City Trade and Technical School,4294038,R,763850,R,0,Z,0,Z,20335,R,0,Z,,A,0,R,5078223,R
365693,Capitol School of Hairstyling and Esthetics,1379877,R,0,Z,0,Z,0,Z,0,Z,789540,R,,A,0,R,2169417,R
143534,Capri Beauty College,585500,R,789021,R,0,R,0,R,206006,R,0,R,,A,0,R,1580527,R
143552,Capri Beauty College,1273442,R,0,R,0,Z,0,Z,0,Z,271062,R,,A,0,R,1544504,R
457031,Capri Beauty College,825441,R,0,R,0,Z,0,Z,0,Z,209146,R,,A,270,R,1034857,R
153083,Capri College-Cedar Rapids,1459979,R,0,R,0,R,0,R,0,R,966705,R,,A,0,R,2426684,R
154448,Capri College-Davenport,1532640,R,0,R,0,R,0,R,0,R,958657,R,,A,0,R,2491297,R
153074,Capri College-Dubuque,1295720,R,0,R,0,R,0,R,0,R,912875,R,,A,0,R,2208595,R
189714,Capri Cosmetology Learning Centers,2321786,R,0,R,0,R,0,R,0,R,277164,R,,A,391022,R,2989972,R
407391,Capri Institute of Hair Design-Brick,1748675,R,0,R,0,R,0,R,406,R,70469,R,,A,0,R,1819550,R
363077,Capri Institute of Hair Design-Clifton,2201166,R,0,R,0,R,0,R,407,R,122966,R,,A,0,R,2324539,R
407407,Capri Institute of Hair Design-Kenilworth,1400048,R,0,R,0,R,0,R,407,R,54531,R,,A,0,R,1454986,R
407425,Capri Institute of Hair Design-Paramus,2061361,R,0,R,0,R,0,R,406,R,91285,R,,A,0,R,2153052,R
436854,Capri Institute of Hair Design-Succasunna,703616,R,0,R,0,R,0,R,407,R,32081,R,,A,10,R,736114,R
377759,Capstone College,699457,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,699457,R
455707,Cardiac and Vascular Institute of Ultrasound,756297,R,0,R,0,R,0,R,1,R,0,R,,A,0,R,756298,R
111513,Career Academy of Beauty,1788698,R,0,R,0,R,0,R,0,R,384397,R,,A,0,R,2173095,R
107220,Career Academy of Hair Design,2803560,R,0,R,0,R,0,R,0,R,585302,R,,A,53790,R,3442652,R
444468,Career Beauty College,213592,R,0,R,0,R,0,R,193,R,23614,R,,A,0,R,237399,R
446118,Career Care Institute,7452078,R,0,R,0,R,0,R,0,R,0,R,,A,349138,R,7801216,R
449436,Career College of California,200638,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,200638,R
181941,Career College of Northern Nevada,5313494,R,1709268,R,7331,R,0,R,10400,R,0,R,0,R,0,R,7040493,R
400637,Career Colleges of America,26241113,R,0,R,0,R,0,R,0,R,0,R,,A,11838,R,26252951,R
454801,Career Development Institute Inc,310450,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,310450,R
418162,Career Institute of Health and Technology,4392279,R,3128367,R,0,Z,0,Z,0,Z,0,Z,,A,0,R,7520646,R
443553,Career Institute of Health and Technology,4392279,R,3128367,R,0,Z,0,Z,0,Z,0,Z,,A,0,R,7520646,R
433013,Career Networks Institute,8258716,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8258716,R
224439,Career Point College,25078857,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,25078857,R
446136,Career Quest Learning Centers-Lansing,5449817,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,1025,R,5450842,R
420370,Career Technical Institute,4274846,R,1191423,R,85852,R,0,R,0,R,0,R,,A,0,R,5552121,R
210951,Career Training Academy-Lower Burrell,990107,R,0,R,0,R,0,R,-6135,R,10061,R,0,R,27417,R,1021450,R
408312,Career Training Academy-Monroeville,725600,R,0,R,0,R,0,R,0,R,9888,R,0,R,1007,R,736495,R
440174,Career Training Academy-Pittsburgh,919998,R,0,R,0,R,0,R,0,R,11974,R,0,R,974,R,932946,R
448239,Careers Unlimited,3068011,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3068011,R
449746,Carib Technological Institute,979596,R,0,Z,0,Z,0,Z,0,Z,0,Z,,A,0,R,979596,R
441706,Caribbean Forensic and Technical College,563941,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,563941,R
451194,Carlson College of Massage Therapy,380234,R,0,R,0,R,0,R,31403,R,82680,R,,A,0,R,494317,R
169187,Carnegie Institute,2524478,R,814297,R,9775,R,7000,R,4338,R,0,R,,A,0,R,3359888,R
198190,Carolina School of Broadcasting,514430,R,75282,R,0,R,0,R,3486,R,0,R,,A,0,R,593198,R
201618,Carousel Beauty College-Dayton,409052,R,599606,R,0,R,0,R,0,R,281653,R,,A,0,R,1290311,R
201609,Carousel Beauty College-Middletown,92159,R,125091,R,0,R,0,R,0,R,60663,R,,A,0,R,277913,R
201627,Carousel of Miami Valley Beauty College,169767,R,156107,R,0,R,0,R,0,R,90996,R,,A,0,R,416870,R
442602,Carrington College-Albuquerque,12837672,R,0,R,0,R,0,R,15382,R,0,Z,0,Z,660067,R,13513121,R
142054,Carrington College-Boise,11749126,R,0,R,0,R,0,R,5540,R,0,R,0,R,812699,R,12567365,R
457101,Carrington College-Las Vegas,5505844,R,0,R,0,R,0,R,748,R,0,R,0,R,366909,R,5873501,R
103909,Carrington College-Mesa,14260276,R,0,R,0,R,0,R,15034,R,0,R,0,R,869874,R,15145184,R
457095,Carrington College-Online,368452,R,0,R,0,R,0,R,0,R,0,R,0,R,28560,R,397012,R
250601,Carrington College-Phoenix East,10275759,R,0,R,0,R,0,R,2773,R,0,R,0,R,576873,R,10855405,R
103893,Carrington College-Phoenix North,11829096,R,0,R,0,R,0,R,3986,R,0,R,0,R,546315,R,12379397,R
246035,Carrington College-Portland,12228229,R,0,R,0,R,0,R,5898,R,0,R,0,R,736998,R,12971125,R
457110,Carrington College-Reno,1612877,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,318952,R,1931829,R
125532,Carrington College-Sacramento,102004325,R,0,R,0,R,0,R,140577,R,0,R,0,R,6270919,R,108415821,R
439118,Carrington College-Spokane,9447204,R,0,R,0,R,0,R,7713,R,0,R,0,R,468147,R,9923064,R
103927,Carrington College-Tucson,8523991,R,0,R,0,R,0,R,6170,R,0,R,0,R,484282,R,9014443,R
409166,Carson City Beauty Academy,496513,R,337811,R,0,Z,0,Z,0,Z,84250,R,,A,0,R,918574,R
419156,Carsten Institute of Cosmetology,2334154,R,271421,R,49518,R,0,Z,18524,R,735489,R,,A,175034,R,3584140,R
203438,Casal Aveda Institute,2606790,R,670814,R,0,R,0,R,0,R,0,R,,A,0,R,3277604,R
455211,Casal Institute of Nevada,1294078,R,0,R,0,Z,0,Z,13437,R,474353,R,,A,0,R,1781868,R
165255,Catherine Hinds Institute of Esthetics,1723235,R,177896,R,4750,R,0,R,0,R,708931,R,,A,0,R,2614812,R
375647,CC's Cosmetology College,1668550,R,0,Z,0,Z,0,Z,10321,R,165034,R,,A,0,R,1843905,R
449773,CCI Training Center-Arlington,2441300,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,2441300,R
447874,CDA Technical Institute,4301019,R,0,R,0,R,0,R,0,R,0,R,,A,1295069,R,5596088,R
451495,CDE Career Institute,579313,R,0,R,0,R,0,R,0,R,0,R,,A,8671,R,587984,R
454917,Celebrity School of Beauty,607958,R,0,R,5000,R,0,R,0,R,45389,R,,A,5000,R,663347,R
160126,Celebrity Stylist Beauty School,28404,R,66277,R,0,Z,0,Z,0,Z,66533,R,,A,9554,R,170768,R
379782,Center for Advanced Legal Studies,2550006,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2550006,R
455910,Center for Massage,610359,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,610359,R
449667,Center for Natural Wellness School of Massage Therapy,1306513,R,0,R,0,R,0,R,3818,R,227086,R,,A,107446,R,1644863,R
457651,CenterPoint Massage & Shiatsu Therapy School & Clinic,706645,R,0,R,0,R,0,R,710,R,127837,R,,A,90298,R,925490,R
419183,Central California School of Continuing Education,1548794,R,855454,R,0,R,0,R,0,R,0,R,,A,0,R,2404248,R
436003,Central Career Institute LLC,1163809,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,1163809,R
378105,Central Coast College,1498531,R,743085,R,49393,R,0,R,-13540,R,0,R,,A,0,R,2277469,R
417725,Central College of Cosmetology,359892,R,0,R,0,R,0,R,0,R,47419,R,,A,0,R,407311,R
439525,Central Florida Institute,9282026,R,0,R,0,R,0,R,0,R,0,R,0,R,6308,R,9288334,R
425870,Central Mass School of Massage and Therapy Inc,267886,R,0,R,0,Z,0,Z,0,Z,8082,R,,A,68653,R,344621,R
455743,Central Nursing College,836037,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,836037,R
206932,Central Oklahoma College,1050482,R,504176,R,0,R,0,R,0,R,168184,R,,A,0,R,1722842,R
211477,Central Penn College,14204102,R,0,R,0,R,0,R,62183,R,0,R,1764276,R,202214,R,16232775,R
446145,Central State Massage Academy,503926,R,0,R,0,R,0,R,0,R,145172,R,,A,0,R,649098,R
383464,Central Texas Beauty College-Temple,753875,R,0,R,800,R,0,R,0,R,270212,R,,A,0,R,1024887,R
451592,Centura College-Alexandria,883739,R,134149,R,0,R,0,R,68,R,0,R,,A,0,R,1017956,R
420024,Centura College-Chesapeake,2943063,R,1201634,R,2500,R,0,R,117,R,0,R,0,R,0,R,4147314,R
377449,Centura College-Newport News,3498078,R,1586252,R,71191,R,28475,R,146,R,0,R,0,R,0,R,5184142,R
377458,Centura College-Norfolk,4499228,R,1664367,R,54701,R,2500,R,175,R,0,R,0,R,0,R,6220971,R
434812,Centura College-North Charleston,3042096,R,1371910,R,20557,R,0,R,220,R,0,R,,A,0,R,4434783,R
427982,Centura College-Richmond Main,3934740,R,1472648,R,34000,R,7000,R,198,R,0,R,0,R,0,R,5448586,R
440378,Centura College-Richmond Westend,2342085,R,848932,R,0,R,8830,R,116,R,0,R,0,R,0,R,3199963,R
232016,Centura College-Virginia Beach,25388259,R,10547220,R,46806,R,305694,R,1020,R,0,R,0,R,0,R,36288999,R
446446,Centura Institute,1764620,R,1053598,R,89373,R,41000,R,134,R,0,R,0,R,0,R,2948725,R
436553,Century College,208983,R,1289713,R,46217,R,0,R,0,R,0,R,,A,0,R,1544913,R
177153,Chamberlain College of Nursing–St Louis Campus,59454720,R,0,R,0,R,0,R,0,R,0,R,105510,R,0,R,59560230,R
454218,Chamberlain University-Administrative Office,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R
454245,Chamberlain University-Arizona,3675016,R,0,R,0,R,0,R,0,R,0,R,60320,R,1305786,R,5041122,R
457129,Chamberlain University-Florida,1288989,R,0,R,0,R,0,R,0,R,0,R,23800,R,0,R,1312789,R
454227,Chamberlain University-Illinois,15699316,R,0,R,0,R,0,R,0,R,0,R,993705,R,0,R,16693021,R
454236,Chamberlain University-Ohio,14564343,R,0,R,0,R,0,R,0,R,0,R,174466,R,0,R,14738809,R
449782,Champion Beauty College,217653,R,0,R,0,R,0,R,0,R,28287,R,,A,1208,R,247148,R
422190,Champion Institute of Cosmetology,115908,R,125945,R,0,Z,0,Z,0,Z,24713,R,,A,0,R,266566,R
202611,Chancellor University,3582810,R,0,R,0,R,0,R,-131690,R,0,R,0,R,0,R,3451120,R
223852,Charles and Sues School of Hair Design,754483,R,0,R,0,R,0,R,0,R,164444,R,,A,-6482,R,912445,R
104391,Charles of Italy Beauty College,570246,R,0,R,0,R,0,R,4291,R,19529,R,,A,0,R,594066,R
418171,Charles Stuart School of Diamond Setting,443845,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,443845,R
217794,Charleston Cosmetology Institute,1343761,R,0,R,0,R,0,R,26874,R,243383,R,,A,-6665,R,1607353,R
237303,Charleston School of Beauty Culture,218778,R,372362,R,44796,R,0,R,0,R,121218,R,,A,0,R,757154,R
451510,Charleston School of Law,10451259,R,0,R,0,R,0,R,11558,R,0,R,28102,R,27000,R,10517919,R
441733,Charleston School of Massage,124530,R,34480,R,0,R,0,R,0,R,21895,R,,A,0,R,180905,R
443951,Charlie's Guard-Detective Bureau and Academy Inc,987744,R,0,R,0,R,0,R,0,R,0,R,,A,18289,R,1006033,R
455169,Charlotte School of Law,14586141,R,0,R,0,R,0,R,0,R,119615,R,0,R,3,R,14705759,R
102845,Charter College,22240394,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,22240394,R
434317,Charter College-Canyon Country,22240394,R,0,R,0,Z,0,Z,0,Z,0,Z,,A,0,R,22240394,R
217828,Charzanne Beauty College,40586,R,286928,R,0,R,0,R,297,R,22190,R,,A,0,R,350001,R
220118,Chattanooga College Medical Dental and Technical Careers,2885120,R,0,R,0,R,0,R,759,R,360216,R,0,R,0,R,3246095,R
240709,Cheeks Beauty Academy,719997,R,554698,R,9000,R,0,R,0,R,53287,R,,A,4740,R,1341722,R
189954,Cheryl Fells School of Business,403202,R,0,R,0,R,0,R,0,R,0,R,,A,39505,R,442707,R
437769,Chester Career College,3293428,R,3264958,R,161318,R,0,R,0,R,0,R,0,R,0,R,6719704,R
437732,Chicago School of Professional Psychology-College of Nursing,9257694,R,0,R,0,R,0,R,0,R,0,R,0,R,-17549,R,9240145,R
176992,Chillicothe Beauty Academy Inc,202417,R,0,R,0,R,0,R,2003,R,40,R,,A,42803,R,247263,R
175494,Chris Beauty College,976248,R,0,R,0,R,0,R,1821,R,109568,R,,A,0,R,1087637,R
457882,Cisoria Academy of Cosmetology,250600,R,0,R,0,R,0,R,0,R,0,R,,A,48318,R,298918,R
446154,CIT College of InfoMedical Technology,4033393,R,0,R,0,R,0,R,5504,R,0,Z,,A,0,R,4038897,R
206969,Claremore Beauty College,97195,R,0,R,0,R,0,R,0,R,21473,R,,A,91,R,118759,R
237321,Clarksburg Beauty Academy and School of Massage Therapy,989794,R,0,R,85052,R,0,R,5374,R,135862,R,,A,0,R,1216082,R
450401,Clary Sage College,3781426,R,0,R,0,R,0,R,0,R,793113,R,0,R,7092,R,4581631,R
202055,Cleveland Institute of Dental-Medical Assistants-Cleveland,3922721,R,2536605,R,168250,R,2500,R,29788,R,478809,R,,A,0,R,7138673,R
452522,Clip N Dales,4200,R,0,R,0,R,0,R,0,R,0,R,,A,12600,R,16800,R
366155,Cloyd's Barber School 2 Inc,90439,R,0,R,0,R,0,R,0,R,30841,R,,A,0,R,121280,R
158538,Cloyd's Beauty School 1 Inc,173018,R,0,R,0,R,0,R,0,R,60119,R,,A,0,R,233137,R
248527,Cloyd's Beauty School 3 Inc,148836,R,0,R,0,R,0,R,0,R,60276,R,,A,0,R,209112,R
449393,Coachella Valley Beauty College,603753,R,0,R,0,R,0,R,0,R,107776,R,,A,0,R,711529,R
401339,Coast Career Institute,1655407,R,1241823,R,0,R,0,R,0,R,0,R,,A,0,R,2897230,R
450988,Coastline Beauty College,820940,R,0,R,0,Z,0,Z,56166,R,12081,R,,A,0,R,889187,R
112455,Coba Academy,719102,R,139581,R,0,Z,0,Z,0,Z,104063,R,,A,0,R,962746,R
417406,Cobb Beauty College Inc,315714,R,0,R,0,Z,0,Z,0,Z,188098,R,,A,0,R,503812,R
430935,Colegio de Cinematografía Artes y Television,1397371,R,32706,R,64056,R,0,Z,360,R,0,Z,0,Z,525307,R,2019800,R
376242,Colegio Mayor de Tecnologia Inc,348118,R,2036641,R,67240,R,0,R,0,R,0,R,,A,10744,R,2462743,R
445498,Colegio Tecnico de Electricidad Galloza,285055,R,0,R,0,R,0,R,1278,R,2870,R,,A,20,R,289223,R
418755,Colegio Tecnologico y Comercial de Puerto Rico,295093,R,0,R,13543,R,0,R,4178,R,-7573,R,,A,0,R,305241,R
230144,Collectiv Academy,140300,R,112000,R,0,Z,0,Z,0,Z,80000,R,,A,67700,R,400000,R
420608,Colleen O'Haras Beauty Academy,2856058,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,2856058,R
417318,College of Business and Technology-Miami Campus,12287926,R,0,R,0,R,0,R,13420,R,0,Z,0,Z,0,R,12301346,R
210340,College of Cosmetology,310514,R,0,R,0,R,0,R,3302,R,97339,R,,A,325572,R,736727,R
150251,College of Court Reporting Inc,2587428,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2587428,R
208433,College of Hair Design Careers,713824,R,0,R,0,R,0,R,0,R,116574,R,,A,0,R,830398,R
180957,College of Hair Design-Downtown,1799287,R,0,R,0,R,0,R,32555,R,857287,R,,A,213038,R,2902167,R
456287,College of Hair Design-East Campus,1629797,R,0,R,0,R,0,R,0,R,470147,R,,A,0,R,2099944,R
379746,College of Health Care Professions,167037,R,0,R,0,R,0,Z,0,Z,0,Z,,A,0,R,167037,R
199078,College of Wilmington,664498,R,0,R,0,Z,0,Z,0,Z,62942,R,,A,0,R,727440,R
451705,CollegeAmerica-Cheyenne,1953576,R,0,R,0,R,0,R,0,R,0,R,0,R,40336,R,1993912,R
448752,CollegeAmerica-Colorado Springs,11568913,R,0,R,0,R,0,R,0,Z,0,R,0,R,1788048,R,13356961,R
126872,CollegeAmerica-Denver,10067184,R,2641796,R,0,Z,0,Z,13273,R,0,R,0,R,787005,R,13509258,R
103945,CollegeAmerica-Flagstaff,4199967,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,4199967,R
448761,CollegeAmerica-Fort Collins,5936166,R,0,R,0,R,0,R,0,R,0,R,0,R,232754,R,6168920,R
103723,Collins College,23298938,R,0,R,0,R,0,R,0,R,0,R,3944845,R,390584,R,27634367,R
156444,Collins School of Cosmetology,46235,R,0,R,0,R,0,R,32578,R,0,Z,,A,102485,R,181298,R
443632,Colorado Media School,2324556,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,2324556,R
381732,Colorado School of Healing Arts,1635366,R,399676,R,12564,R,0,R,3111,R,138720,R,342550,R,0,R,2531987,R
126784,Colorado School of Trades,2028646,R,0,R,0,R,0,R,15641,R,387840,R,0,R,141656,R,2573783,R
381352,Colorado School of Traditional Chinese Medicine,1084301,R,0,R,0,R,0,R,7962,R,0,R,316116,R,0,R,1408379,R
126827,Colorado Technical University-Colorado Springs,27182254,R,0,R,0,Z,0,Z,0,Z,0,Z,1951422,R,1076867,R,30210543,R
430087,Colorado Technical University-Greenwood Village,11273207,R,0,R,0,Z,0,Z,0,Z,0,Z,1007369,R,23789,R,12304365,R
409838,Colorado Technical University-Kansas City,8668510,R,0,R,0,R,0,Z,0,Z,0,Z,823187,R,522,R,9492219,R
444158,Colorado Technical University-Online,305274670,R,0,R,0,R,0,R,0,R,0,R,0,R,2313798,R,307588468,R
402615,Colorado Technical University-Sioux Falls,10975931,R,0,R,0,R,0,R,0,R,0,Z,1136310,R,134635,R,12246876,R
241304,Columbia Central University-Caguas,9717754,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9717754,R
404806,Columbia Central University-Yauco,3812904,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3812904,R
455983,Columbia College,1335969,R,44885,R,0,Z,0,Z,9449,R,0,Z,0,Z,0,R,1390303,R
450933,Columbia Southern University,52767140,R,0,R,0,R,0,R,128715,R,0,R,18221,R,418625,R,53332701,R
439570,Community Care College,11188590,R,0,R,0,R,0,R,0,R,160528,R,121366,R,23615,R,11494099,R
447962,Compass Career College,1526522,R,0,R,28776,R,0,Z,0,Z,0,R,,A,0,R,1555298,R
423120,Compu-Med Vocational Careers Corp,3343111,R,0,R,0,R,0,R,2515,R,2110,R,,A,245,R,3347981,R
427025,Computer Systems Institute,11900000,R,0,R,0,R,0,R,0,R,0,R,,A,0,R,11900000,R
126687,Concorde Career College-Aurora,10710000,R,2590000,R,351000,R,0,Z,0,Z,4000,R,0,Z,0,R,13655000,R
460181,Concorde Career College-Dallas,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R
123679,Concorde Career College-Garden Grove,10916000,R,2737000,R,450000,R,0,Z,0,Z,10000,R,0,Z,0,R,14113000,R
441742,Concorde Career College-Grand Prairie,10883000,R,3639000,R,214000,R,6000,R,0,Z,9000,R,,A,0,R,14751000,R
155283,Concorde Career College-Kansas City,8147000,R,3696000,R,384000,R,83000,R,0,Z,34000,R,0,Z,0,R,12344000,R
219903,Concorde Career College-Memphis,9320000,R,5554000,R,339000,R,194000,R,0,Z,65000,R,0,Z,0,R,15472000,R
124937,Concorde Career College-North Hollywood,10669000,R,2375000,R,326000,R,1000,R,0,Z,9000,R,0,Z,0,R,13380000,R
208479,Concorde Career College-Portland,8668000,R,2359000,R,763000,R,0,Z,0,Z,24000,R,0,Z,0,R,11814000,R
460206,Concorde Career College-San Antonio,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R
124706,Concorde Career College-San Bernardino,11583000,R,3336000,R,390000,R,0,Z,0,Z,10000,R,0,Z,0,R,15319000,R
120661,Concorde Career College-San Diego,7572000,R,2378000,R,1117000,R,108000,R,0,Z,15000,R,0,Z,0,R,11190000,R
133845,Concorde Career Institute-Jacksonville,7242000,R,3307000,R,406000,R,50000,R,0,Z,25000,R,0,Z,0,R,11030000,R
133854,Concorde Career Institute-Miramar,4869000,R,1997000,R,48000,R,0,Z,0,Z,24000,R,0,Z,0,R,6938000,R
460190,Concorde Career Institute-Orlando,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R
133863,Concorde Career Institute-Tampa,4697000,R,2219000,R,321000,R,152000,R,0,Z,20000,R,0,Z,0,R,7409000,R
365569,Connecticut Institute of Hair Design,342101,R,0,R,0,R,0,R,940,R,25750,R,,A,150569,R,519360,R
262341,Conservatory of Recording Arts and Sciences,10269753,R,1097623,R,21836,R,11835,R,29914,R,0,R,,A,0,R,11430961,R
260354,Consolidated School of Business-Lancaster,1801101,R,0,R,0,R,0,R,4651,R,0,R,0,R,0,R,1805752,R
211820,Consolidated School of Business-York,2231362,R,0,R,0,R,0,R,4406,R,0,R,0,R,0,R,2235768,R
182652,Continental Academie of Hair Design-Hudson,855595,R,152539,R,7857,R,0,R,31478,R,156153,R,,A,19595,R,1223217,R
182883,Continental Academie of Hair Design-Manchester,188140,R,83677,R,1101,R,0,R,5183,R,47709,R,,A,0,R,325810,R
190309,Continental School of Beauty Culture-Batavia,1359297,R,0,R,0,Z,0,Z,0,Z,110274,R,,A,126836,R,1596407,R
190293,Continental School of Beauty Culture-Buffalo,1089222,R,0,R,0,R,0,R,0,R,155063,R,,A,3137,R,1247422,R
190318,Continental School of Beauty Culture-Rochester,3185854,R,0,R,0,R,0,R,0,R,530365,R,,A,58890,R,3775109,R
