UnitID,Institution Name,Tuition and fees (F9899_F3),Imputation/Status Flag For Tuition and fees (F9899_F3),Federal appropriations  grants and contracts (F9899_F3),Imputation/Status Flag For Federal appropriations  grants and contracts (F9899_F3),State and local appropriations  grants and contracts (F9899_F3),Imputation/Status Flag For State and local appropriations  grants and contracts (F9899_F3),Private grants and contracts (F9899_F3),Imputation/Status Flag For Private grants and contracts (F9899_F3),Investment income and investment gains (losses) included in net income (F9899_F3),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F9899_F3),Sales and services of educational activities (F9899_F3),Imputation/Status Flag For Sales and services of educational activities (F9899_F3),Sales and services of auxiliary enterprises (F9899_F3),Imputation/Status Flag For Sales and services of auxiliary enterprises (F9899_F3),Other revenue (F9899_F3),Imputation/Status Flag For Other revenue (F9899_F3),Total revenues and investment return (F9899_F3),Imputation/Status Flag For Total revenues and investment return (F9899_F3)
134237,Full Sail University,26495431,R,0,R,0,R,0,R,0,R,0,R,0,R,673808,R,27169239,R
205513,Gallipolis Career College,154560,R,222319,R,153887,R,0,R,1957,R,70711,R,0,R,9082,R,612516,R
145309,Gem City College,1064553,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1064553,N
432065,GEM STATE COLLEGE,122377,R,0,R,0,R,0,R,883,R,0,R,0,R,329,R,123589,R
185244,Gibbs College,4731000,R,1551000,R,2062000,R,0,R,0,R,0,R,0,R,256000,R,8600000,R
188465,Globe Institute of Technology,5906419,R,0,R,0,R,0,R,0,R,954566,R,0,R,3882,R,6864867,R
173629,Globe University-Woodbury,1208117,R,0,R,105985,R,0,R,0,R,0,R,0,R,3407720,R,4721822,R
434690,Golf Academy of America-Myrtle Beach,240517,R,0,R,0,R,0,R,0,R,0,R,12801,R,39,R,253357,R
430157,Golf Academy of America-Orlando,2335189,R,0,R,0,R,0,R,29024,R,0,R,90471,R,9304,R,2463988,R
430166,Golf Academy of America-Phoenix,1714967,R,0,R,0,R,0,R,19591,R,0,R,62784,R,5816,R,1803158,R
122366,Golf Academy of America-San Diego,2133098,R,0,R,0,R,0,R,23944,R,0,R,87488,R,8438,R,2252968,R
212717,GORDON PHILLIPS SCHOOL-CORPORATE OFFICE,4974776,R,0,R,0,R,0,R,30121,R,591685,R,0,R,24865,R,5621447,R
225201,Hallmark University,3577774,P,0,P,0,P,0,P,0,P,0,P,0,P,1082040,P,4659814,P
145460,Harrington College of Design,3756000,R,0,R,0,R,0,R,0,R,206000,R,0,R,0,R,3962000,R
151157,Harrison College-Anderson,1246765,R,364691,R,0,R,0,R,0,R,121542,R,0,R,48426,R,1781424,R
151193,Harrison College-Columbus,776401,R,205236,R,0,R,0,R,0,R,107142,R,0,R,29295,R,1118074,R
423670,Harrison College-Evansville,1423090,R,406289,R,0,R,0,R,0,R,178037,R,0,R,64326,R,2071742,R
151166,Harrison College-Indianapolis,3678622,R,997401,R,0,R,0,R,0,R,401098,R,0,R,195022,R,5272143,R
414850,Harrison College-Indianapolis East,1125477,R,329664,R,0,R,0,R,0,R,165142,R,0,R,74353,R,1694636,R
151245,Harrison College-Lafayette,910530,R,204668,R,0,R,0,R,0,R,103108,R,0,R,31749,R,1250055,R
151184,Harrison College-Marion,881521,R,270018,R,0,R,0,R,0,R,108481,R,0,R,48321,R,1308341,R
151209,Harrison College-Muncie,967935,R,343452,R,0,R,0,R,0,R,111619,R,0,R,41379,R,1464385,R
151236,Harrison College-Terre Haute,1560759,R,501356,R,0,R,0,R,0,R,196087,R,0,R,80985,R,2339187,R
141583,Hawaii Business College,1128551,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1128551,N
250504,HERZING COLLEGE,1135513,R,0,R,0,R,0,R,0,R,0,R,0,R,988,R,1136501,R
140340,Herzing University-Atlanta,2733977,R,0,R,0,R,0,R,0,R,0,R,0,R,2076,R,2736053,R
101365,Herzing University-Birmingham,3373651,R,0,R,0,R,0,R,0,R,0,R,0,R,13928,R,3387579,R
240392,Herzing University-Madison,4074747,R,0,R,0,R,0,R,0,R,0,R,0,R,11814,R,4086561,R
174154,Herzing University-Minneapolis,1648240,R,0,R,0,R,0,R,0,R,1280,R,0,R,2828,R,1652348,R
433536,Herzing University-New Orleans,1201587,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1201587,R
386472,Herzing University-Orlando,854273,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,854282,R
177579,Hickey College,2296992,R,0,R,0,R,0,R,0,R,0,R,450142,R,16029,R,2763163,R
242112,Huertas College,5549622,R,0,R,0,R,0,R,13346,R,0,R,0,R,0,R,5562968,R
237437,Huntington Junior College,871142,R,1064240,R,0,R,21828,R,5822,R,0,R,2834,R,0,R,1965866,R
205559,Hussian College-Daymar College Columbus,333566,R,200777,R,144426,R,0,R,407,R,68354,R,0,R,7606,R,755136,R
220002,Hussian College-Daymar College Nashville,1390076,R,1367068,R,302708,A,0,R,0,R,9541,R,185530,R,0,R,3254923,R
212993,Hussian College-Philadelphia,1348323,N,27029,N,198769,N,0,N,19103,N,36439,N,0,N,1431,N,1631094,N
127839,IBMC College,2312995,P,0,P,0,P,0,P,24267,P,0,P,0,P,11216,P,2348478,P
372329,IBMC College,2330933,P,0,P,0,P,0,P,16817,P,0,P,0,P,57896,P,2405646,P
243841,ICPR Junior College,1140088,R,0,R,3861869,R,0,R,0,R,0,R,10760,R,48529,R,5061246,R
242130,ICPR Junior College-Arecibo,1140088,R,0,R,3861869,R,0,R,0,R,0,R,10760,R,48529,R,5061246,R
242149,ICPR Junior College-Mayaguez,1140088,R,0,R,3861869,R,0,R,0,R,0,R,10760,R,48529,R,5061246,R
151227,INDIANA BUSINESS COLLEGE,463651,R,164698,R,0,R,0,R,0,R,66576,R,0,R,16830,R,711755,R
128179,Intellitec College-Colorado Springs,1649988,P,0,P,0,P,0,P,9228,P,0,P,0,P,21829,P,1681045,P
128188,Intellitec College-Grand Junction,1600898,P,0,P,0,P,0,P,10401,P,1301,P,24765,P,4539,P,1641904,P
138655,Interactive College of Technology-Chamblee,3402823,R,0,R,0,R,0,R,17126,R,0,R,0,R,14000,R,3433949,R
191870,Interboro Institute,6142574,R,0,R,0,R,0,R,12206,R,0,R,68184,R,0,R,6222964,R
116226,Interior Designers Institute,1162201,R,655656,R,0,R,0,R,5411,R,0,R,98017,R,0,R,1921285,R
215868,International Academy of Design and Technology,9210397,R,0,R,0,R,0,R,0,R,0,R,0,R,95186,R,9305583,R
367389,International Academy of Design and Technology,2818548,R,0,R,0,R,0,R,0,R,15819,R,36720,R,1402,R,2872489,R
225751,International Business College-El Paso,3601192,R,0,R,0,R,0,R,0,R,0,R,7507,R,81764,R,3690463,R
151458,International Business College-Fort Wayne,5489444,R,0,R,0,R,0,R,0,R,0,R,939107,R,28489,R,6457040,R
151467,International Business College-Indianapolis,2118579,R,0,R,0,R,0,R,0,R,0,R,463257,R,23781,R,2605617,R
203289,International College of Broadcasting,921006,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,921006,R
241429,INTERNATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY,1233302,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1233302,N
382708,International Junior College,1363862,R,0,R,0,R,0,R,0,R,0,R,0,R,409373,R,1773235,R
246600,International Junior College Ponce College of Tech,1248422,L,0,L,0,L,0,L,5973,L,0,L,0,L,0,L,1254395,L
191959,Island Drafting and Technical Institute,2090723,R,0,R,0,R,0,R,19971,R,0,R,0,R,96474,R,2207168,R
159197,ITI Technical College,2753112,R,0,R,0,R,0,R,1704,R,161711,R,0,R,6470,R,2922997,R
151485,ITT Educational Services Inc-System Office,9414309,R,0,R,0,R,0,R,0,R,0,R,0,R,269681,R,9683990,R
413875,ITT TECHNICAL INSTITUTE,4142459,R,0,R,0,R,0,R,0,R,0,R,0,R,218433,R,4360892,R
414832,ITT TECHNICAL INSTITUTE,2272046,R,0,R,0,R,0,R,0,R,0,R,0,R,51001,R,2323047,R
369084,ITT Technical Institute-Albuquerque,3671289,R,0,R,0,R,0,R,0,R,0,R,0,R,148507,R,3819796,R
225849,ITT Technical Institute-Arlington,4171622,R,0,R,0,R,0,R,0,R,0,R,0,R,153993,R,4325615,R
260974,ITT Technical Institute-Arlington Heights,4276711,R,0,R,0,R,0,R,0,R,0,R,0,R,158800,R,4435511,R
434548,ITT Technical Institute-Arnold,2017586,R,0,R,0,R,0,R,0,R,0,R,0,R,92470,R,2110056,R
366678,ITT Technical Institute-Austin,5911256,R,0,R,0,R,0,R,0,R,0,R,0,R,276720,R,6187976,R
414568,ITT Technical Institute-Bessemer,3123956,R,0,R,0,R,0,R,0,R,0,R,0,R,114126,R,3238082,R
142337,ITT Technical Institute-Boise,4485039,R,0,R,0,R,0,R,0,R,0,R,0,R,159637,R,4644676,R
413884,ITT Technical Institute-Cordova,2455748,R,0,R,0,R,0,R,0,R,0,R,0,R,91246,R,2546994,R
203313,ITT Technical Institute-Dayton,4174020,R,0,R,0,R,0,R,0,R,0,R,0,R,142464,R,4316484,R
176637,ITT Technical Institute-Earth City,4906350,R,0,R,0,R,0,R,0,R,0,R,0,R,194425,R,5100775,R
414531,ITT Technical Institute-Everett,2412935,R,0,R,0,R,0,R,0,R,0,R,0,R,86199,R,2499134,R
409069,ITT Technical Institute-Fort Lauderdale,5936659,R,0,R,0,R,0,R,0,R,0,R,0,R,268286,R,6204945,R
151500,ITT Technical Institute-Fort Wayne,6335301,R,0,R,0,R,0,R,0,R,0,R,0,R,211904,R,6547205,R
420404,ITT Technical Institute-Getzville,4041640,R,0,R,0,R,0,R,0,R,0,R,0,R,181938,R,4223578,R
238892,ITT Technical Institute-Greenfield,4668582,R,0,R,0,R,0,R,0,R,0,R,0,R,151746,R,4820328,R
413866,ITT Technical Institute-Greenville,2766945,R,0,R,0,R,0,R,0,R,0,R,0,R,117172,R,2884117,R
430351,ITT Technical Institute-Harrisburg,3118275,R,0,R,0,R,0,R,0,R,0,R,0,R,132088,R,3250363,R
429599,ITT Technical Institute-Henderson,3119256,R,0,R,0,R,0,R,0,R,0,R,0,R,93914,R,3213170,R
430263,ITT Technical Institute-Hialeah,2413395,R,0,R,0,R,0,R,0,R,0,R,0,R,86888,R,2500283,R
366696,ITT Technical Institute-Houston North,4956718,R,0,R,0,R,0,R,0,R,0,R,0,R,214720,R,5171438,R
225858,ITT Technical Institute-Houston West,6111859,R,0,R,0,R,0,R,0,R,0,R,0,R,226457,R,6338316,R
151519,ITT Technical Institute-Indianapolis,7040343,N,0,N,0,N,0,N,68574,N,0,N,689786,N,0,N,7798703,N
407063,ITT Technical Institute-Jacksonville,4330066,R,0,R,0,R,0,R,0,R,0,R,0,R,181457,R,4511523,R
366650,ITT Technical Institute-Knoxville,4866962,R,0,R,0,R,0,R,0,R,0,R,0,R,195900,R,5062862,R
372578,ITT Technical Institute-Lake Mary,3766683,R,0,R,0,R,0,R,0,R,0,R,0,R,123543,R,3890226,R
413839,ITT Technical Institute-Little Rock,2045015,R,0,R,0,R,0,R,0,R,0,R,0,R,85606,R,2130621,R
413857,ITT Technical Institute-Louisville,3479510,R,0,R,0,R,0,R,0,R,0,R,0,R,183959,R,3663469,R
230384,ITT Technical Institute-Murray,6192116,R,0,R,0,R,0,R,0,R,0,R,0,R,141900,R,6334016,R
151494,ITT Technical Institute-Nashville,5543347,R,0,R,0,R,0,R,0,R,0,R,0,R,156832,R,5700179,R
116466,ITT Technical Institute-National City,8880962,R,0,R,0,R,0,R,0,R,0,R,0,R,365907,R,9246869,R
251251,ITT Technical Institute-Newburgh,3192950,R,0,R,0,R,0,R,0,R,0,R,0,R,125140,R,3318090,R
368601,ITT Technical Institute-Norfolk,4395767,R,0,R,0,R,0,R,0,R,0,R,0,R,172784,R,4568551,R
366580,ITT Technical Institute-Norwood,2799207,R,0,R,0,R,0,R,0,R,0,R,0,R,90711,R,2889918,R
430379,ITT Technical Institute-Norwood,4264823,R,0,R,0,R,0,R,0,R,0,R,0,R,171767,R,4436590,R
407319,ITT Technical Institute-Omaha,2462387,R,0,R,0,R,0,R,0,R,0,R,0,R,37826,R,2500213,R
116484,ITT Technical Institute-Orange,7726595,R,0,R,0,R,0,R,0,R,0,R,0,R,292713,R,8019308,R
414586,ITT Technical Institute-Orland Park,3104604,R,0,R,0,R,0,R,0,R,0,R,0,R,150996,R,3255600,R
413848,ITT Technical Institute-Oxnard,5885902,R,0,R,0,R,0,R,0,R,0,R,0,R,249450,R,6135352,R
414841,ITT Technical Institute-Pittsburgh,4208438,R,0,R,0,R,0,R,0,R,0,R,0,R,178020,R,4386458,R
208965,ITT Technical Institute-Portland,6024182,R,0,R,0,R,0,R,0,R,0,R,0,R,261694,R,6285876,R
108250,ITT Technical Institute-Rancho Cordova,4724485,R,0,R,0,R,0,R,0,R,0,R,0,R,169940,R,4894425,R
434052,ITT Technical Institute-Richardson,3690085,R,0,R,0,R,0,R,0,R,0,R,0,R,170185,R,3860270,R
377069,ITT Technical Institute-San Antonio,6958550,R,0,R,0,R,0,R,0,R,0,R,0,R,291826,R,7250376,R
381909,ITT Technical Institute-San Bernardino,6747171,R,0,R,0,R,0,R,0,R,0,R,0,R,259272,R,7006443,R
116475,ITT Technical Institute-San Dimas,8295881,R,0,R,0,R,0,R,0,R,0,R,0,R,369813,R,8665694,R
235510,ITT Technical Institute-Seattle,6390643,R,0,R,0,R,0,R,0,R,0,R,0,R,144273,R,6534916,R
235529,ITT Technical Institute-Spokane Valley,3598311,R,0,R,0,R,0,R,0,R,0,R,0,R,114333,R,3712644,R
430388,ITT Technical Institute-Strongsville,3547311,R,0,R,0,R,0,R,0,R,0,R,0,R,153978,R,3701289,R
244011,ITT Technical Institute-Sylmar,5839034,R,0,R,0,R,0,R,0,R,0,R,0,R,203388,R,6042422,R
134909,ITT Technical Institute-Tampa,7356495,R,0,R,0,R,0,R,0,R,0,R,0,R,262149,R,7618644,R
430360,ITT Technical Institute-Tarentum,4051239,R,0,R,0,R,0,R,0,R,0,R,0,R,180176,R,4231415,R
105172,ITT Technical Institute-Tempe,4224388,R,0,R,0,R,0,R,0,R,0,R,0,R,147473,R,4371861,R
378406,ITT Technical Institute-Torrance,6979182,R,0,R,0,R,0,R,0,R,0,R,0,R,297193,R,7276375,R
261472,ITT Technical Institute-Troy,5701138,R,0,R,0,R,0,R,0,R,0,R,0,R,235243,R,5936381,R
105163,ITT Technical Institute-Tucson,2038629,R,0,R,0,R,0,R,0,R,0,R,0,R,75672,R,2114301,R
427663,ITT Technical Institute-Webster,3857285,R,0,R,0,R,0,R,0,R,0,R,0,R,173755,R,4031040,R
244154,ITT Technical Institute-Westminster,3040575,R,0,R,0,R,0,R,0,R,0,R,0,R,103746,R,3144321,R
170417,ITT Technical Institute-Wyoming,4203790,R,0,R,0,R,0,R,0,R,0,R,0,R,200603,R,4404393,R
206631,ITT Technical Institute-Youngstown,4308750,R,0,R,0,R,0,R,0,R,0,R,0,R,219734,R,4528484,R
192004,Jamestown Business College,551025,R,601948,R,647970,R,0,R,13604,R,0,R,133406,R,0,R,1947953,R
419341,Jna Institute of Culinary Arts,853425,R,0,R,0,R,0,R,376,R,48633,R,30109,R,22595,R,955138,R
202189,Kaplan College-Columbus,860205,R,408989,R,145513,R,0,R,0,R,13860,R,170506,R,38252,R,1637325,R
381796,Kaplan College-Denver,2720748,P,0,P,0,P,0,P,5631,P,0,P,0,P,14695,P,2741074,P
152220,Kaplan College-Indianapolis,1684624,R,631967,R,60081,R,0,R,70495,R,0,R,0,R,0,R,2447167,R
152424,Kaplan College-Merrillville,947708,R,0,R,0,R,0,R,0,R,43473,R,0,R,11147,R,1002328,R
424424,Kaplan College-Panorama City,4587938,N,1100026,N,120878,N,0,N,0,N,0,N,0,N,0,N,5808842,N
105118,Kaplan College-Phoenix,1864207,R,1617822,R,115345,R,25336,R,0,R,0,R,0,R,42598,R,3665308,R
192147,Katharine Gibbs School,5683771,R,3436677,R,5180937,R,44042,R,0,R,0,R,0,R,1198974,R,15544401,R
225991,KD Conservatory College of Film and Dramatic Arts,1475098,R,211395,R,0,R,0,R,0,R,0,R,0,R,0,R,1686493,R
135081,Keiser University-Ft Lauderdale,25652123,R,0,R,0,R,0,R,203439,R,2451257,R,1871057,R,227737,R,30405613,R
433572,KENTUCKY COLLEGE OF BUSINESS,3119256,L,0,L,0,L,0,L,0,L,0,L,0,L,93914,L,3213170,L
433590,KENTUCKY COLLEGE OF BUSINESS,3119256,L,0,L,0,L,0,L,0,L,0,L,0,L,93914,L,3213170,L
433615,KENTUCKY COLLEGE OF BUSINESS,3119256,L,0,L,0,L,0,L,0,L,0,L,0,L,93914,L,3213170,L
134422,Key College,1025587,R,0,R,0,R,0,R,0,R,0,R,0,R,7954,R,1033541,R
210483,Keystone Technical Institute,6235748,N,0,N,0,N,0,N,0,N,0,N,0,N,231047,N,6466795,N
116040,LA College International,781552,R,1087937,R,507156,R,0,R,14610,R,0,R,0,R,16038,R,2407293,R
173850,LAKELAND MEDICAL AND DENTAL ACADEMY INC,1991000,R,0,R,0,R,0,R,0,R,0,R,33000,R,7000,R,2031000,R
104984,Lamson College,1257771,R,0,R,0,R,0,R,0,R,155469,R,0,R,239200,A,1652440,R
213473,Lansdale School of Business,1208117,N,0,N,105985,N,0,N,0,N,0,N,0,N,3407720,N,4721822,N
182148,Las Vegas College,1971768,R,467361,R,0,R,500,R,0,R,0,R,0,R,0,R,2439629,R
250027,Laurel Business Institute,1598614,A,0,R,0,R,0,R,0,R,0,R,0,R,8173,R,1606787,T
215992,Laurel Technical Institute,1449255,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1449255,R
144467,Le Cordon Bleu College of Culinary Arts-Chicago,4140950,R,451254,R,101681,R,17600,R,4052,R,114581,R,504472,R,0,R,5334590,R
111009,Le Cordon Bleu College of Culinary Arts-San Francisco,14490000,R,0,R,0,R,0,R,0,R,0,R,3210000,R,274000,R,17974000,R
262332,Le Cordon Bleu College of Culinary Arts-Scottsdale,2136806,R,0,R,0,R,0,R,0,R,9464,R,0,R,180071,R,2326341,R
367413,Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,19304572,R,0,R,0,R,0,R,321696,R,0,R,0,R,1613388,R,21239656,R
214227,Lehigh Valley College,10869958,R,0,R,0,R,0,R,0,R,0,R,1198805,R,0,R,12068763,R
192271,LIM College,2801912,R,222291,R,0,R,0,R,0,R,0,R,0,R,0,R,3024203,R
128683,Lincoln College of New England-Southington,3418901,R,349934,R,561662,R,0,R,21562,R,0,R,239397,R,11092,R,4602548,R
205726,Lincoln College of Technology-Dayton,3402823,N,0,N,0,N,0,N,17126,N,0,N,0,N,14000,N,3433949,N
126951,Lincoln College of Technology-Denver,3005342,R,0,R,0,R,0,R,0,R,158929,R,-21168,R,0,R,3143103,R
245032,Lincoln College of Technology-Florence,748839,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,748839,N
205692,Lincoln College of Technology-Franklin LCT,452684,N,0,N,0,N,0,N,1942,N,34540,N,5987,N,0,N,495153,N
151661,Lincoln College of Technology-Indianapolis,454006,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,454006,N
221148,Lincoln College of Technology-Nashville,14163016,R,0,R,0,R,0,R,182997,R,0,R,698786,R,0,R,15044799,R
205708,Lincoln College of Technology-Tri-County,28628197,N,0,N,0,N,0,N,0,N,0,N,3701210,N,0,N,32329407,N
205717,Lincoln College of Technology-Vine Street,28628197,N,0,N,0,N,0,N,0,N,0,N,3701210,N,0,N,32329407,N
136066,Lincoln College of Technology-West Palm Beach,12390380,R,0,R,0,R,0,R,93449,R,432194,R,1105767,R,0,R,14021790,R
213570,Lincoln Technical Institute-Allentown,5231527,R,557395,R,562895,R,0,R,0,R,0,R,0,R,0,R,6351817,A
213589,Lincoln Technical Institute-Philadelphia,4587938,R,1100026,R,120878,R,0,R,0,R,0,R,0,R,0,R,5808842,R
192509,Long Island Business Institute,1291756,R,0,R,0,R,0,R,10816,R,0,R,0,R,0,R,1302572,R
105880,Long Technical College-East Valley,525497,R,0,R,0,R,0,R,0,R,0,R,0,R,9318,R,534815,R
148399,Madison Media Institute-Rockford Career College,1761105,R,0,R,0,R,0,R,16837,R,0,R,0,R,65890,R,1843832,R
372161,Maric College-Anaheim,1681716,R,749032,R,63857,R,0,R,0,R,0,R,0,R,0,R,2494605,R
118569,MASTERS INSTITUTE,14923189,P,0,P,0,P,0,P,53238,P,0,P,0,P,0,P,14976427,P
213871,McCann School of Business & Technology,1570606,R,384556,R,392200,R,0,R,24262,R,0,R,270962,R,47011,R,2689597,R
182944,McIntosh College,3280613,R,309840,R,10241,R,0,R,78899,R,0,R,225302,R,510594,R,4415489,R
367194,McNally Smith College of Music,2191160,R,191353,R,288798,R,0,R,-188,R,52795,R,0,R,8994,R,2732912,R
415011,Medvance Institute-Baton Rouge,292326,R,68393,R,38745,R,0,R,0,R,0,R,0,R,1481,R,400945,R
178110,Metro Business College-Cape Girardeau,1939724,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1939724,R
224776,Miami International University of Art & Design-Art Institute Dallas,13892575,R,1002833,R,0,R,0,R,0,R,0,R,1111810,R,0,R,16007218,R
204060,Miami-Jacobs Career College-Dayton,3291254,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3291254,R
161396,MID-STATE COLLEGE,870944,R,0,R,0,R,0,R,0,R,20339,R,0,R,26820,R,918103,R
161402,MID-STATE COLLEGE,608666,R,0,R,0,R,0,R,0,R,16846,R,0,R,2390,R,627902,R
147165,Midstate College,5576789,N,0,N,0,N,0,N,13163,N,0,N,1341477,N,41604,N,6973033,N
383020,Midwest College of Oriental Medicine-Racine,1248422,R,0,R,0,R,0,R,5973,R,0,R,0,R,0,R,1254395,R
193201,Mildred Elley School-Albany Campus,2152805,R,1555126,R,0,R,0,R,0,R,0,R,0,R,162657,R,3870588,A
103963,Miller-Motte College-Arizona Automotive Institute,5366049,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5366049,R
213534,Miller-Motte College-Berks Technical Institute,5950898,R,0,R,0,R,0,R,0,R,0,R,0,R,34721,R,5985619,R
198978,Miller-Motte College-Wilmington,972625,R,609688,R,0,R,0,R,37651,R,0,R,154816,R,4058,R,1778838,R
382771,Miller-Motte Technical College-Clarksville,1016294,R,497809,R,57976,R,0,R,0,R,0,R,188915,R,73,R,1761067,R
174118,Minneapolis Business College,3162430,R,0,R,0,R,0,R,0,R,0,R,724776,R,4596,R,3891802,R
174279,Minnesota School of Business-Richfield,2637097,R,0,R,164009,R,0,R,0,R,0,R,0,R,6615812,R,9416918,R
178305,Missouri College,3547376,R,44299,R,0,R,0,R,0,R,0,R,0,R,0,R,3591675,R
178350,Missouri Tech,1671177,R,0,R,0,R,0,R,796,R,21321,R,0,R,19888,R,1713182,R
193308,Monroe College,22750776,R,0,R,0,R,0,R,134212,R,0,R,0,R,201460,R,23086448,R
193317,Monroe College-New Rochelle,2893098,N,0,N,0,N,0,N,1451,N,0,N,54578,N,20420,N,2969547,N
119128,MONTESSORI WESTERN TEACHER TRAINING PROGRAM,46858,R,0,R,0,R,0,R,121,R,0,R,0,R,0,R,46979,R
182430,Morrison University,824758,R,0,R,0,R,0,R,0,R,91160,R,0,R,29744,R,945662,R
182865,Mount Washington College,14011402,R,9826655,R,39170,R,0,R,0,R,14833,R,2650612,R,529747,R,27072419,R
237598,Mountain State College,996154,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,996154,P
398130,Mt Sierra College,5150002,R,230612,R,0,R,0,R,0,R,0,R,0,R,255616,R,5636230,R
118198,MTI College,8493770,N,1652493,N,0,N,0,N,0,N,0,N,0,N,44322,N,10190585,N
262448,MTI COLLEGE,3402823,N,0,N,0,N,0,N,17126,N,0,N,0,N,14000,N,3433949,N
226790,MTI College of Business and Technology,2040233,R,5458576,R,0,R,0,R,0,R,0,R,0,R,196787,R,7695596,R
119270,Musicians Institute,6453824,R,0,R,0,R,0,R,28289,R,0,R,52037,R,152275,R,6686425,R
248882,National American University-Albuquerque,2766209,R,0,R,0,R,0,R,564,R,0,R,90644,R,7259,R,2864676,R
127680,National American University-Colorado Springs,2129394,R,0,R,0,R,0,R,7675,R,0,R,50326,R,665,R,2188060,R
127699,National American University-Denver,2462711,R,0,R,0,R,0,R,5108,R,0,R,38546,R,70,R,2506435,R
247700,National American University-Independence,1654120,R,0,R,0,R,0,R,1242,R,0,R,59278,R,454,R,1715094,R
219204,National American University-Rapid City,5025859,R,0,R,0,R,0,R,97555,R,0,R,916290,R,135451,R,6175155,R
174385,National American University-Roseville,2893098,R,0,R,0,R,0,R,1451,R,0,R,54578,R,20420,R,2969547,R
219213,National American University-Sioux Falls,1920801,R,0,R,0,R,0,R,5009,R,0,R,41847,R,14087,R,1981744,R
378956,National Aviation Academy of Tampa Bay,1856434,R,0,R,0,R,0,R,0,R,0,R,0,R,16418,R,1872852,R
388043,National College-Nashville,967935,N,343452,N,0,N,0,N,0,N,111619,N,0,N,41379,N,1464385,N
122010,NATIONAL INSTITUTE OF TECHNOLOGY-LONG BEACH,8559797,P,4393376,P,755138,P,0,P,0,P,0,P,0,P,0,P,13708311,P
112516,National Polytechnic College of Science,1037045,R,2857702,R,24441,R,0,R,0,R,0,R,131564,R,0,R,4050752,R
214290,New Castle School of Trades,1148639,R,796388,R,489567,R,0,R,0,R,145398,R,132526,R,8000,R,2720518,R
230977,New England Culinary Institute,13964171,R,0,R,0,R,0,R,0,R,0,R,11320851,R,0,R,25285022,R
195845,New York Career Institute,2886000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2886000,R
214315,Newport Business Institute-Lower Burrell,486686,R,344156,R,248712,R,33544,R,6186,R,0,R,0,R,0,R,1119284,R
216986,Newport Business Institute-Williamsport,523230,R,412172,R,206779,R,21930,R,2278,R,0,R,0,R,0,R,1166389,R
119775,Newschool of Architecture and Design,1536509,R,9346,R,0,R,0,R,0,R,0,R,0,R,0,R,1545855,R
418889,North Central Institute,843118,R,143305,R,6689,R,0,R,0,R,50004,R,0,R,0,R,1043116,R
377546,Northwest College of Art & Design,848400,R,0,R,0,R,0,R,8634,R,0,R,0,R,34211,R,891245,R
174482,Northwest Technical Institute,1348323,R,27029,R,198769,R,0,R,19103,R,36439,R,0,R,1431,R,1631094,R
260992,Northwestern College,22908795,N,3187772,N,0,N,0,N,235087,N,0,N,0,N,221057,N,26552711,N
147749,Northwestern College-Chicago Campus,8892422,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8892422,R
368452,Nossi College of Art,748839,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,748839,R
242972,NUC University,1714970,R,5386366,R,460061,R,0,R,0,R,0,R,0,R,0,R,7561397,R
376039,Oakbridge Academy of Arts,365261,R,160348,R,157605,R,0,R,0,R,0,R,0,R,0,R,683214,R
203739,Ohio Business College-Sandusky,663177,R,0,R,0,R,0,R,0,R,0,R,0,R,3478,R,666655,R
203720,Ohio Business College-Sheffield,605693,R,0,R,0,R,0,R,212,R,0,R,0,R,9214,R,615119,R
204608,Ohio Technical College,2122532,P,441802,P,28609,P,0,P,40992,P,0,P,0,P,808159,P,3442094,P
194204,Olean Business Institute,291608,R,217168,R,357058,R,0,R,7519,R,0,R,90702,R,6239,R,970294,R
181507,OMAHA COLLEGE OF HEALTH CAREERS,1128551,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1128551,R
153427,Orion Technical College,2752377,R,721640,R,0,R,0,R,23087,R,0,R,0,R,25967,R,3523071,R
214838,Pace Institute,1758864,R,0,R,0,R,0,R,8513,R,4019,R,0,R,4336,R,1775732,R
378576,Pacific College of Health and Science,2864576,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,2864576,N
