UnitID,Institution Name,Tuition and fees (F0203_F3),Imputation/Status Flag For Tuition and fees (F0203_F3),Federal appropriations  grants and contracts (F0203_F3),Imputation/Status Flag For Federal appropriations  grants and contracts (F0203_F3),State and local appropriations  grants and contracts (F0203_F3),Imputation/Status Flag For State and local appropriations  grants and contracts (F0203_F3),Private grants and contracts (F0203_F3),Imputation/Status Flag For Private grants and contracts (F0203_F3),Investment income and investment gains (losses) included in net income (F0203_F3),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0203_F3),Sales and services of educational activities (F0203_F3),Imputation/Status Flag For Sales and services of educational activities (F0203_F3),Sales and services of auxiliary enterprises (F0203_F3),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0203_F3),Other revenue (F0203_F3),Imputation/Status Flag For Other revenue (F0203_F3),Total revenues and investment return (F0203_F3),Imputation/Status Flag For Total revenues and investment return (F0203_F3)
261472,ITT Technical Institute-Troy,9337537,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9337537,R
105163,ITT Technical Institute-Tucson,3845227,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3845227,R
427663,ITT Technical Institute-Webster,6449211,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6449211,R
244154,ITT Technical Institute-Westminster,6079894,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6079894,R
439136,ITT Technical Institute-Wilmington,3973805,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3973805,R
170417,ITT Technical Institute-Wyoming,7741715,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7741715,R
206631,ITT Technical Institute-Youngstown,7300165,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7300165,R
438984,IVAEM College,395350,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,39731,R,435081,R
364593,Iverson Business School,349654,R,348654,R,0,R,0,R,91876,R,0,R,0,R,3311713,R,4101897,R
434353,Ivory Dental Technology College,340837,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,340837,R
150765,J Michael Harrold Beauty Academy,223846,R,0,Z,0,Z,0,Z,5239,R,55108,R,13920,R,0,R,298113,R
441405,Jacksonville Beauty Institute,233848,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,233848,R
439695,James Albert School of Cosmetology-Costa Mesa,865000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,865000,R
192004,Jamestown Business College,799567,R,799935,R,808165,R,0,R,8496,R,0,R,196646,R,0,R,2612809,R
443146,Jay's Technical Institute,342798,R,0,R,0,R,0,R,0,R,87,R,0,R,0,R,342885,R
414540,Jean Madeline Aveda Institute,1794432,R,0,R,0,R,0,R,86,R,342741,R,0,R,1395,R,2138654,R
207704,Jenks Beauty College,571365,R,0,R,0,R,0,R,-2220,R,210713,R,0,R,0,R,779858,R
156949,Jenny Lea Academy of Cosmetology,21390,R,0,R,0,R,0,R,83,R,38078,R,0,R,60017,R,119568,R
419341,Jna Institute of Culinary Arts,551430,R,0,R,0,R,0,R,243,R,98000,R,0,R,1804,R,651477,R
185174,Joe Kubert School of Cartoon and Graphic Art,1192648,R,123322,R,0,R,0,R,8759,R,49038,R,125375,R,89678,R,1588820,R
188696,Joffrey Ballet School,880060,R,0,R,0,R,33380,R,66,R,45015,R,12577,R,42932,R,1014030,R
146214,John Amico School of Hair Design,229490,R,0,R,0,R,0,R,500,R,70109,R,0,R,0,R,300099,R
159319,John Jay Beauty College,296200,R,0,Z,0,Z,0,Z,4200,R,128000,R,0,Z,211900,R,640300,R
159328,John Jay Beauty College,193200,R,0,Z,0,Z,0,Z,0,Z,88300,R,0,Z,136300,R,417800,R
382106,John Jay Beauty College,8700,R,0,Z,0,Z,0,Z,0,Z,41700,R,0,Z,46100,R,96500,R
428125,John Wesley International Barber and Beauty College,461931,R,0,Z,0,Z,0,Z,0,Z,45107,R,0,Z,0,R,507038,R
210474,Jolie Hair and Beauty Academy-Hazleton,31216,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,84024,R,115240,R
431099,Jolie Hair and Beauty Academy-Ludlow,69176,R,52878,R,0,R,0,R,9367,R,0,R,0,R,27237,R,158658,R
213215,Jolie Hair and Beauty Academy-Wilkes-Barre,36881,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,164359,R,201240,R
245290,Jones Hair Design College,196453,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,23295,R,219748,R
373605,Jonesville Beauty School,231000,R,0,R,0,R,0,R,0,Z,29264,R,0,R,-56676,R,203588,R
200165,Josef's School of Hair Design Inc-Fargo Downtown,966670,R,0,R,0,R,0,R,6768,R,606278,R,0,R,12478,R,1592194,R
181190,Joseph's College Cosmetology,2256930,R,0,R,0,R,0,R,0,R,588086,R,0,R,0,R,2845016,R
200387,JZ Trend Academy Paul Mitchell Partner School,334044,R,0,R,0,R,0,R,38,R,0,R,176365,R,0,R,510447,R
428091,Kaplan Career Institute,1532547,R,0,R,0,R,0,R,0,R,92492,R,0,R,0,R,1625039,R
167543,Kaplan Career Institute-Charlestown,114428,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,114428,R
206093,Kaplan Career Institute-Cleveland,1197819,R,0,R,0,R,0,R,0,R,0,R,0,R,278221,R,1476040,R
202189,Kaplan College-Columbus,513957,R,2350696,R,623445,R,24950,R,0,R,0,R,193022,R,26,R,3706096,R
381796,Kaplan College-Denver,643364,R,1752513,R,10619,R,3500,R,0,R,0,R,0,R,-4398,R,2405598,R
152220,Kaplan College-Indianapolis,3932923,R,0,R,0,R,0,R,44397,R,0,R,0,R,0,R,3977320,R
152424,Kaplan College-Merrillville,3216668,R,0,R,0,R,0,R,89682,R,0,R,0,R,0,R,3306350,R
105118,Kaplan College-Phoenix,858258,R,3340090,R,103453,R,25832,R,0,R,0,R,0,R,7487,R,4335120,R
384193,Kaplan College-Stockton,786201,R,2862850,R,182511,R,28434,R,0,Z,0,Z,0,Z,0,R,3859996,R
185235,Katharine Gibbs School,11826656,R,0,R,0,R,0,R,0,R,0,R,98425,R,0,R,11925081,R
192147,Katharine Gibbs School,61225305,R,0,R,0,R,0,R,10629,R,0,R,0,R,2442680,R,63678614,R
440961,Katharine Gibbs School,11367841,R,1609654,R,304919,R,54328,R,0,R,0,R,0,R,-1968901,R,11367841,R
166294,Kay Harvey Academy of Hair Design,285127,R,0,Z,0,Z,0,Z,0,Z,72594,R,0,Z,0,R,357721,R
225991,KD Conservatory College of Film and Dramatic Arts,2041960,R,0,R,0,R,0,R,2265,R,0,R,0,R,0,R,2044225,R
182892,Keene Beauty Academy,96715,R,0,R,0,R,0,R,0,R,62533,R,0,R,302433,R,461681,R
135081,Keiser University-Ft Lauderdale,61159712,R,0,Z,0,Z,0,Z,0,Z,0,Z,6834166,R,0,R,67993878,R
218195,Kenneth Shuler School of Cosmetology and Nails-Columbia,320185,R,394186,R,0,R,0,R,3833,R,283851,R,0,R,844,R,1002899,R
218159,Kenneth Shuler School of Cosmetology-North Augusta,143932,R,185973,R,0,Z,0,Z,0,Z,123736,R,0,Z,456,R,454097,R
432117,Kenneth Shuler School of Cosmetology-Rock Hill,77973,R,0,R,0,R,0,R,0,R,0,R,0,R,130789,R,208762,R
134422,Key College,920937,R,362681,R,17870,R,0,R,0,R,0,R,0,R,0,R,1301488,R
440235,Keyskills Learning,651460,R,13983,R,1181692,R,0,R,13639,R,0,R,0,R,0,R,1860774,R
210483,Keystone Technical Institute,626100,R,821100,R,393700,R,0,R,1500,R,0,R,302200,R,0,R,2144600,R
382504,King's College,4130453,R,0,R,0,R,0,R,0,R,0,R,1009294,R,17716,R,5157463,R
439710,KSA Beauty Academy,44969,R,0,R,0,R,0,R,0,R,15721,R,0,R,0,R,60690,R
441751,Kussad Institute of Court Reporting,143508,R,0,R,0,R,0,R,3,R,0,R,2296,R,0,R,145807,R
434380,L T International Beauty School,185485,R,0,R,0,R,0,R,0,R,0,R,0,R,24113,R,209598,R
162982,L'Academie de Cuisine,1011035,R,0,R,0,R,0,R,953,R,0,R,0,R,1423590,R,2435578,R
429012,L3Harris Flight Academy,10799935,R,0,R,0,R,0,R,-83284,R,11755542,R,1107907,R,286375,R,23866475,R
166319,La Baron Hairdressing Academy-Brockton,291394,R,0,Z,0,Z,0,Z,4942,R,52009,R,0,Z,0,R,348345,R
166328,La Baron Hairdressing Academy-New Bedford,247354,R,0,Z,0,Z,0,Z,5087,R,41699,R,0,Z,0,R,294140,R
155441,La Baron Hairdressing Academy-Overland Park,198641,R,0,R,0,R,0,R,0,R,68671,R,0,Z,0,R,267312,R
383163,La Belle Beauty Academy,953311,R,363256,R,85028,R,103849,R,0,Z,28371,R,0,Z,43913,R,1577728,R
135142,La Belle Beauty School,1445232,R,0,Z,12971,R,0,Z,0,Z,150774,R,2046,R,658032,R,2269055,R
116040,LA College International,762067,R,190853,R,136125,R,31650,R,0,R,0,R,0,R,1533310,R,2654005,R
153773,La James College of Hairstyling and Cosmetology,999444,R,0,R,0,R,0,R,0,R,214791,R,0,R,0,R,1214235,R
153746,La James International College-Cedar Falls,409866,R,0,Z,0,Z,0,Z,0,Z,286726,R,0,Z,183576,R,880168,R
154332,La James International College-Davenport,511319,R,0,Z,0,Z,0,Z,0,Z,269191,R,0,Z,192857,R,973367,R
143695,La James International College-East Moline,228596,R,0,Z,0,Z,0,Z,0,Z,101116,R,0,Z,77343,R,407055,R
153782,La James International College-Ft Dodge,371882,R,0,Z,0,Z,0,Z,0,Z,164803,R,0,Z,127211,R,663896,R
154341,La James International College-Iowa City,909827,R,0,Z,0,Z,0,Z,0,Z,504449,R,0,Z,366329,R,1780605,R
153764,La James International College-Johnston,1149930,R,0,Z,0,Z,0,Z,0,Z,402734,R,0,Z,382401,R,1935065,R
443155,La Lan 2000 Computer Training Center,105174,R,0,R,12485,R,0,R,0,R,0,R,0,R,0,R,117659,R
180771,La'James International College,654387,R,8947,R,14757,R,0,R,4782,R,168443,R,95579,R,19970,R,966865,R
439729,Lacy Cosmetology School-Aiken,312956,R,0,R,0,R,0,R,0,R,29566,R,158232,R,2779,R,503533,R
117186,Lake Forest Beauty College,373430,R,0,R,0,R,0,R,0,R,70476,R,0,R,49387,R,493293,R
417433,Lamonts International School of Cosmetology,84444,R,77469,R,0,R,1000,R,5000,R,59759,R,0,R,0,R,227672,R
104984,Lamson College,1772393,R,0,R,0,R,0,R,879,R,0,R,0,R,0,R,1773272,R
117238,Lancaster Beauty School,902245,R,12910,R,154168,R,0,R,852,R,144654,R,0,R,0,R,1214829,R
213455,Lancaster School of Cosmetology & Therapeutic Bodywork,216198,R,0,Z,0,Z,0,Z,0,Z,15982,R,0,Z,0,R,232180,R
213473,Lansdale School of Business,1892023,R,0,R,0,R,0,R,7278,R,0,R,0,R,100881,R,2000182,R
213491,Lansdale School of Cosmetology Inc,326822,R,0,R,0,R,0,R,1232,R,0,R,0,R,0,R,328054,R
226125,Laredo Beauty College Inc,438156,R,0,R,0,R,0,R,880,R,153680,R,0,R,2123,R,594839,R
182148,Las Vegas College,8349963,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8349963,R
160472,LaSalle Tech,316435,R,0,Z,0,Z,0,Z,2914,R,94209,R,0,Z,3132,R,416690,R
250027,Laurel Business Institute,2600573,R,0,Z,0,Z,0,Z,0,Z,115655,R,0,Z,0,R,2716228,R
215992,Laurel Technical Institute,856934,R,0,R,261396,R,0,R,0,R,0,R,0,R,407700,R,1526030,R
411055,Laurus Technical Institute,1890214,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1890214,R
379463,Lawton Career Institute-Oak Park Campus,20000,R,0,R,0,R,0,R,208239,R,0,R,0,R,800310,R,1028549,R
364973,Le Cordon Bleu College of Culinary Arts-Austin,14806408,R,963676,R,82738,R,0,R,0,R,424861,R,1366578,R,0,R,17644261,R
144467,Le Cordon Bleu College of Culinary Arts-Chicago,15532000,R,0,R,0,R,0,R,0,R,0,R,1440000,R,0,R,16972000,R
442231,Le Cordon Bleu College of Culinary Arts-Orlando,17873607,R,308382,R,0,Z,0,Z,0,Z,1139515,R,0,Z,0,R,19321504,R
423980,Le Cordon Bleu College of Culinary Arts-Pasadena,37235493,R,1722541,R,348683,R,25559,R,0,R,0,R,3507961,R,4500,R,42844737,R
375841,Le Cordon Bleu College of Culinary Arts-Portland,19497279,R,0,R,0,R,0,R,33670,R,2073878,R,0,R,1505455,R,23110282,R
111009,Le Cordon Bleu College of Culinary Arts-San Francisco,46176688,R,0,R,0,R,0,R,40644,R,0,R,7411811,R,0,R,53629143,R
262332,Le Cordon Bleu College of Culinary Arts-Scottsdale,25513954,R,0,R,0,R,0,R,0,R,0,R,3189475,R,0,R,28703429,R
367413,Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,27508387,R,0,Z,0,Z,0,Z,0,Z,0,Z,7356383,R,0,R,34864770,R
107211,Lees School of Cosmetology,143388,R,0,R,0,R,0,R,1611,R,153700,R,0,R,0,R,298699,R
214227,Lehigh Valley College,17265537,R,0,R,0,R,0,R,0,R,0,R,4223349,R,0,R,21488886,R
441618,Leon Studio One School of Beauty Knowledge,891040,R,0,R,0,R,0,R,0,R,86069,R,0,R,0,R,977109,R
198844,Leons Beauty School Inc,411856,R,0,Z,0,Z,0,Z,102284,R,392833,R,0,Z,215000,R,1121973,R
213552,Levittown Beauty Academy,574925,R,0,R,0,R,0,R,15,R,0,R,0,R,0,R,574940,R
427335,Lia Schorr Institute of Cosmetic Skin Care Training,483635,R,16760,R,0,R,0,R,0,R,0,R,0,R,0,R,500395,R
376330,Liceo de Arte-Dise-O y Comercio,2183138,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2183138,R
376950,Lighthouse Career Institute,20000,R,0,R,0,R,0,R,23877,R,0,R,0,R,1275430,R,1319307,R
192271,LIM College,5782696,R,0,Z,0,Z,0,Z,55436,R,0,Z,0,Z,0,R,5838132,R
128683,Lincoln College of New England-Southington,6226188,R,0,R,32463,R,0,R,4197,R,40341,R,99975,R,0,R,6403164,R
442028,Lincoln College of Technology,4467088,R,0,R,0,R,0,R,1114,R,0,Z,200,R,0,R,4468402,R
442480,Lincoln College of Technology,3348540,R,0,R,0,R,0,R,2630,R,0,R,423,R,0,R,3351593,R
163028,Lincoln College of Technology-Columbia,14031077,R,0,Z,0,Z,0,Z,0,Z,514848,R,0,Z,0,R,14545925,R
205726,Lincoln College of Technology-Dayton,1457676,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1457676,R
126951,Lincoln College of Technology-Denver,11489640,R,0,Z,0,Z,0,Z,0,R,951665,R,0,Z,0,R,12441305,R
205692,Lincoln College of Technology-Franklin LCT,699685,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,R,699685,R
226277,Lincoln College of Technology-Grand Prairie,12257840,R,0,R,0,R,0,R,0,Z,644995,R,0,R,453429,R,13356264,R
151661,Lincoln College of Technology-Indianapolis,13767523,R,0,Z,0,Z,0,Z,41119,R,820896,R,0,R,0,R,14629538,R
434159,Lincoln College of Technology-Marietta,2198431,R,0,R,0,R,0,R,-721569,R,0,R,0,R,721569,R,2198431,R
146700,Lincoln College of Technology-Melrose Park,15381007,R,0,Z,0,Z,0,Z,1893,R,722046,R,0,Z,0,R,16104946,R
221148,Lincoln College of Technology-Nashville,19575697,R,0,R,0,R,0,R,237509,R,0,R,2141404,R,0,R,21954610,R
205708,Lincoln College of Technology-Tri-County,1049527,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1049527,R
205717,Lincoln College of Technology-Vine Street,1166141,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,1166141,R
136066,Lincoln College of Technology-West Palm Beach,13692500,R,2861358,R,0,R,363803,R,36306,R,48277,R,1410312,R,0,R,18412556,R
374680,Lincoln Technical Institute,2208081,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2208081,R
442055,Lincoln Technical Institute,3247854,R,0,R,0,R,0,R,1405,R,16482,R,0,R,0,R,3265741,R
213570,Lincoln Technical Institute-Allentown,5281368,R,729291,R,362082,R,0,R,4009,R,121065,R,0,R,0,R,6497815,R
425889,Lincoln Technical Institute-Brockton,2505070,R,0,Z,0,Z,0,Z,0,Z,486,R,0,Z,0,R,2505556,R
442046,Lincoln Technical Institute-Center City Philadelphia,5055072,R,0,Z,0,Z,0,Z,1381,R,0,Z,1288,R,0,R,5057741,R
129181,Lincoln Technical Institute-East Windsor,1125110,R,3163883,R,0,R,1123869,R,0,Z,1162306,R,0,R,621409,R,7196577,R
439437,Lincoln Technical Institute-Fern Park,2601085,R,0,R,0,R,0,R,3168,R,0,R,0,R,0,R,2604253,R
410788,Lincoln Technical Institute-Hartford,3771931,R,418533,R,18966,R,500,R,0,R,253625,R,105922,R,0,R,4569477,R
184056,Lincoln Technical Institute-Iselin,7220884,R,0,Z,0,Z,0,Z,3717,R,7227,R,0,Z,0,R,7231828,R
433101,Lincoln Technical Institute-Lincoln,3169310,R,0,Z,0,Z,0,Z,3493,R,1168,R,0,Z,0,R,3173971,R
440952,Lincoln Technical Institute-Lowell,3113178,R,0,Z,0,Z,0,Z,1257,R,2862,R,0,Z,0,R,3117297,R
420343,Lincoln Technical Institute-Mahwah,12422733,R,0,Z,0,Z,0,Z,16993,R,497086,R,0,Z,0,R,12936812,R
374574,Lincoln Technical Institute-Moorestown,4678614,R,811483,R,0,Z,0,Z,1095,R,2292,R,0,Z,0,R,5493484,R
129923,Lincoln Technical Institute-New Britain,9228553,R,0,R,0,R,0,R,0,R,0,R,0,R,1060620,R,10289173,R
442037,Lincoln Technical Institute-Northeast Philadelphia,3478162,R,0,Z,0,Z,0,Z,1888,R,120,R,0,Z,1,R,3480171,R
442073,Lincoln Technical Institute-Paramus,5742901,R,0,R,0,R,0,R,441278,R,5949,R,0,R,-441278,R,5748850,R
213589,Lincoln Technical Institute-Philadelphia,9046138,R,0,Z,0,Z,0,Z,2832,R,348572,R,0,Z,0,R,9397542,R
165556,Lincoln Technical Institute-Somerville,6371990,R,0,Z,0,Z,0,Z,0,Z,2055,R,0,Z,0,R,6374045,R
184427,Lincoln Technical Institute-South Plainfield,1074488,R,0,R,0,R,0,R,44534,R,253248,R,0,R,0,R,1372270,R
185396,Lincoln Technical Institute-Union,16488538,R,807783,R,0,R,0,R,7397,R,799409,R,0,R,0,R,18103127,R
421832,Living Arts College,4253418,R,0,R,0,R,0,R,3801,R,0,R,5811,R,0,R,4263030,R
383297,Long Island Beauty School-Hauppauge,1195595,R,0,Z,0,Z,0,Z,3945,R,150811,R,0,Z,0,R,1350351,R
192484,Long Island Beauty School-Hempstead,1159280,R,0,R,0,R,0,R,34675,R,45642,R,0,R,0,R,1239597,R
192509,Long Island Business Institute,520326,R,0,R,0,R,0,R,19,R,0,R,0,R,4013099,R,4533444,R
105880,Long Technical College-East Valley,472410,R,858098,R,0,R,0,R,0,R,0,R,-11312,R,0,R,1319196,R
135337,Loraines Academy & Spa,875424,R,336421,R,0,Z,0,Z,-212,R,248905,R,87431,R,212,R,1548181,R
397641,Los Angeles Recording School,4166020,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4166020,R
159531,Louisiana Academy of Beauty,215519,R,0,R,0,R,0,R,0,R,35307,R,0,R,0,R,250826,R
166498,Lowell Academy Hairstyling Institute,17990,R,0,R,0,R,0,R,734,R,41363,R,0,R,778539,R,838626,R
226374,Lubbock Hair Academy,140403,R,0,Z,0,Z,0,Z,0,Z,65811,R,0,Z,0,R,206214,R
178004,Lutheran School of Nursing,265428,R,197500,R,0,R,0,R,0,R,0,R,0,R,0,R,462928,R
118143,Lyle's College of  Beauty,164588,R,0,R,0,R,0,R,6739,R,90988,R,0,R,201745,R,464060,R
118134,Lyle's College of Beauty,219450,R,0,R,0,R,0,R,8985,R,121318,R,0,R,268993,R,618746,R
118161,Lytles Redwood Empire Beauty College,363290,R,153259,R,0,Z,0,Z,1544,R,213262,R,0,Z,80429,R,811784,R
170736,M J Murphy Beauty College of Mount Pleasant,1700,R,0,R,0,R,0,R,4000,R,38292,R,0,R,396327,R,440319,R
367662,Madera Beauty College,285470,R,0,Z,0,Z,0,Z,0,Z,32522,R,0,Z,0,R,317992,R
239725,Madison Cosmetology College,710373,R,0,R,0,R,0,R,923,R,380738,R,0,R,50,R,1092084,R
364168,Madison Media Institute,3005948,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,25499,R,3031447,R
148399,Madison Media Institute-Rockford Career College,1,R,0,R,0,R,0,R,10798,R,2358355,R,0,R,0,R,2369154,R
176390,Magnolia College of Cosmetology,228450,R,0,R,0,R,0,R,30501,R,40197,R,0,R,117269,R,416417,R
418737,Maison D'Esthetique Academy,307727,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,73138,R,380865,R
118116,Manchester Beauty College,396761,R,0,Z,0,Z,0,Z,0,Z,72917,R,0,Z,0,R,469678,R
192688,Mandl School-The College of Allied Health,2552299,R,0,R,0,R,0,R,9748,R,0,R,0,R,2217662,R,4779709,R
135416,Manhattan Hairstyling Academy,338004,R,0,R,0,R,0,R,29121,R,19993,R,262287,R,1033979,R,1683384,R
166595,Mansfield Beauty Schools-Quincy,715921,R,0,R,0,R,0,R,0,R,116090,R,0,R,365,R,832376,R
107363,Margaret's Hair Academy Inc,11340,R,0,R,0,R,0,R,0,Z,31398,R,0,R,115021,R,157759,R
135434,Margate School of Beauty Inc,2162928,R,0,Z,0,Z,0,Z,0,Z,192420,R,0,Z,5182,R,2360530,R
411684,Marian Health Careers Center-Los Angeles Campus,1647869,R,73513,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1721382,R
372161,Maric College-Anaheim,5440228,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5440228,R
395283,Maric College-Lake Forest,25245121,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,25245121,R
105127,Maricopa Beauty College LLC,528989,R,0,R,0,R,0,R,3274,R,205345,R,0,R,29221,R,766829,R
118374,Marinello School of Beauty,53105,R,199238,R,0,R,0,R,0,R,154791,R,15449,R,0,R,422583,R
118383,Marinello School of Beauty,168336,R,88586,R,0,R,0,R,0,R,68975,R,20878,R,0,R,346775,R
118392,Marinello School of Beauty,101569,R,278852,R,0,R,0,R,0,R,100755,R,19109,R,0,R,500285,R
118417,Marinello School of Beauty,189584,R,363767,R,0,R,0,R,0,R,90895,R,39866,R,0,R,684112,R
118426,Marinello School of Beauty,161423,R,351166,R,0,R,0,R,0,R,83737,R,29351,R,0,R,625677,R
118435,Marinello School of Beauty,162519,R,101306,R,0,R,0,R,0,R,73988,R,21825,R,0,R,359638,R
118444,Marinello School of Beauty,160643,R,53109,R,0,R,0,R,0,R,102783,R,13320,R,0,R,329855,R
118453,Marinello School of Beauty,160668,R,396399,R,0,R,0,R,0,R,103223,R,42354,R,0,R,702644,R
118480,Marinello School of Beauty,130450,R,161285,R,0,R,0,R,0,R,107650,R,27598,R,0,R,426983,R
119827,Marinello School of Beauty,425432,R,209812,R,0,R,0,R,0,R,205308,R,55433,R,0,R,895985,R
113227,Marinello Schools of Beauty-Bell,830624,R,1191244,R,0,Z,0,Z,0,Z,96457,R,0,Z,0,R,2118325,R
114071,Marinello Schools of Beauty-Burbank,1298512,R,0,R,0,R,0,R,-21664,R,435661,R,0,R,21664,R,1734173,R
128957,Marinello Schools of Beauty-East Hartford,725790,R,0,R,0,R,0,R,0,R,71916,R,0,R,966,R,798672,R
113397,Marinello Schools of Beauty-Hemet,87700,R,0,R,124682,R,0,R,6903,R,170413,R,0,R,197333,R,587031,R
182209,Marinello Schools of Beauty-Las Vegas,595940,R,370207,R,0,R,0,R,0,R,250102,R,88582,R,0,R,1304831,R
380410,Marinello Schools of Beauty-Layton,594586,R,0,R,0,R,0,R,20,R,274098,R,0,R,0,R,868704,R
118356,Marinello Schools of Beauty-Los Angeles,101514,R,343987,R,0,R,0,R,0,R,37488,R,25416,R,0,R,508405,R
154970,Marinello Schools of Beauty-Manhattan,459495,R,0,R,0,R,0,R,5544,R,161251,R,0,R,1496,R,627786,R
130129,Marinello Schools of Beauty-Meriden,416681,R,132569,R,0,R,2200,R,0,R,55687,R,0,R,0,R,607137,R
380447,Marinello Schools of Beauty-Ogden,66604,R,0,R,0,R,0,R,36867,R,224027,R,0,R,299337,R,626835,R
121008,Marinello Schools of Beauty-Paramount,9296,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,279903,R,289199,R
380401,Marinello Schools of Beauty-Provo,1425998,R,0,Z,0,Z,0,Z,5184,R,544821,R,0,Z,0,R,1976003,R
417132,Marinello Schools of Beauty-Sacramento,445829,N,0,N,0,N,0,N,45477,N,66435,N,0,N,33665,N,591406,N
118921,Marinello Schools of Beauty-San Francisco,85109,R,473354,R,44100,R,723241,R,0,R,0,R,64909,R,0,R,1390713,R
113908,Marinello Schools of Beauty-Santa Clara,387037,R,78134,R,0,R,0,R,0,R,96492,R,0,R,-9000,R,552663,R
439589,Marinello Schools of Beauty-Topeka,259134,R,279782,R,0,R,0,R,743,R,182545,R,0,R,0,R,722204,R
192828,MarJon School of Beauty ltd-Tonawanda,490854,R,0,R,0,R,0,R,0,R,88747,R,0,R,0,R,579601,R
107275,Marsha Kay Beauty College,9968,R,58045,R,0,Z,0,Z,193,R,37625,R,0,Z,0,R,105831,R
163107,Maryland Beauty Academy,227589,R,0,R,0,R,0,R,2000,R,50545,R,0,R,0,R,280134,R
163815,Maryland Beauty Academy of Essex,244309,R,0,R,0,R,0,R,1116,R,39454,R,0,R,0,R,284879,R
166805,Massachusetts School of Barbering,50158,R,50276,R,750,R,0,R,0,R,15768,R,0,R,147294,R,264246,R
151829,Masters of Cosmetology College,366756,R,0,R,0,R,0,R,21860,R,140496,R,0,R,0,R,529112,R
436702,Mattia College,3640767,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3640767,R
242884,MBTI Business Training Institute,540690,R,4910388,R,266840,R,0,R,30279,R,139,R,0,R,0,R,5748336,R
438212,McCann School of Business & Technology,5648018,R,0,Z,0,Z,0,Z,0,Z,0,Z,535163,R,14755,R,6197936,R
182944,McIntosh College,17763445,R,0,R,0,R,0,R,0,Z,0,R,2029851,R,0,R,19793296,R
367194,McNally Smith College of Music,4812805,R,420797,R,255860,R,70590,R,14540,R,177072,R,0,R,0,R,5751664,R
439455,MDT College of Health Sciences,869453,R,0,R,0,R,0,R,722,R,0,R,0,R,40004,R,910179,R
414461,Mech-Tech College,5550178,R,0,Z,0,Z,0,Z,0,Z,2476847,R,0,Z,0,R,8027025,R
141848,Med-Assist School of Hawaii Inc,1098719,R,0,R,0,R,0,R,3317,R,0,R,0,R,0,R,1102036,R
439598,Medacom College,790549,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,790549,R
436650,Medical Training College,816923,R,0,R,0,R,0,R,0,R,66803,R,0,R,0,R,883726,R
231642,MedSpa Careers Institute,4361909,R,1343060,R,0,Z,20025,R,316467,R,0,Z,0,Z,0,R,6041461,R
131742,Medtech Institute,2566564,R,5018680,R,407895,R,0,R,103985,R,0,R,0,R,0,R,8097124,R
415011,Medvance Institute-Baton Rouge,1550482,R,0,Z,0,Z,0,Z,0,Z,4245,R,0,Z,0,R,1554727,R
372833,Melbourne Beauty School,90148,R,0,R,0,R,0,R,-85785,R,0,R,40413,R,85785,R,130561,R
237552,Meredith Manor International Equestrian Center,1554430,R,69513,R,0,R,0,R,10020,R,0,R,0,R,40340,R,1674303,R
244279,Meridian College,148391,R,0,R,0,R,0,R,3374,R,129610,R,0,R,82998,R,364373,R
