UnitID,Institution Name,Tuition and fees (F0607_F3_RV),Imputation/Status Flag For Tuition and fees (F0607_F3_RV),Federal appropriations  grants and contracts (F0607_F3_RV),Imputation/Status Flag For Federal appropriations  grants and contracts (F0607_F3_RV),State and local appropriations  grants and contracts (F0607_F3_RV),Imputation/Status Flag For State and local appropriations  grants and contracts (F0607_F3_RV),Private grants and contracts (F0607_F3_RV),Imputation/Status Flag For Private grants and contracts (F0607_F3_RV),Investment income and investment gains (losses) included in net income (F0607_F3_RV),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0607_F3_RV),Sales and services of educational activities (F0607_F3_RV),Imputation/Status Flag For Sales and services of educational activities (F0607_F3_RV),Sales and services of auxiliary enterprises (F0607_F3_RV),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0607_F3_RV),Other revenue (F0607_F3_RV),Imputation/Status Flag For Other revenue (F0607_F3_RV),Total revenues and investment return (F0607_F3_RV),Imputation/Status Flag For Total revenues and investment return (F0607_F3_RV)
376242,Colegio Mayor de Tecnologia Inc,355536,R,2002027,R,34220,R,0,R,0,R,0,R,0,R,9897,R,2401680,R
445498,Colegio Tecnico de Electricidad Galloza,240314,R,0,R,0,Z,0,Z,250,R,427,R,0,Z,0,R,240991,R
418755,Colegio Tecnologico y Comercial de Puerto Rico,202742,R,0,R,22373,R,0,R,12158,R,9057,R,0,R,0,R,246330,R
230144,Collectiv Academy,74153,R,133237,R,0,Z,0,R,0,R,133515,R,0,R,0,R,340905,R
420608,Colleen O'Haras Beauty Academy,2015155,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2015155,R
417318,College of Business and Technology-Miami Campus,3901399,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3901399,R
210340,College of Cosmetology,531289,R,0,R,0,R,0,R,0,R,112092,R,0,R,0,R,643381,R
150251,College of Court Reporting Inc,1537556,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1537556,R
208433,College of Hair Design Careers,487899,R,143241,R,0,Z,0,Z,0,Z,0,Z,0,Z,23568,R,654708,R
180957,College of Hair Design-Downtown,1584439,R,0,R,0,R,0,R,-6646,R,673788,R,0,R,6646,R,2258227,R
199078,College of Wilmington,110146,R,0,R,0,R,0,R,0,R,89257,R,0,R,0,R,199403,R
448752,CollegeAmerica-Colorado Springs,2062006,R,0,R,0,R,0,R,0,R,0,R,0,R,1153611,R,3215617,R
126872,CollegeAmerica-Denver,5326146,R,1196031,R,5000,R,0,R,82311,R,0,R,0,R,911449,R,7520937,R
103945,CollegeAmerica-Flagstaff,4912192,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4912192,R
448761,CollegeAmerica-Fort Collins,2476823,R,0,R,0,R,0,R,0,R,0,R,0,R,520746,R,2997569,R
103723,Collins College,34782472,R,0,R,0,R,0,R,0,R,0,R,6578240,R,3069448,R,44430160,R
156444,Collins School of Cosmetology,47890,R,0,R,0,R,0,R,28965,R,0,R,29814,R,62871,R,169540,R
377403,Colonial Heights Beauty Academy,259369,R,0,R,0,Z,0,R,0,R,72930,R,0,Z,0,R,332299,R
443632,Colorado Media School,1427645,R,191456,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1619101,R
381732,Colorado School of Healing Arts,1639890,R,284266,R,12182,R,5931,R,14185,R,180953,R,430900,R,0,R,2568307,R
126784,Colorado School of Trades,1759436,R,0,R,0,Z,0,Z,14855,R,322950,R,0,Z,53920,R,2151161,R
381352,Colorado School of Traditional Chinese Medicine,1100334,R,0,R,0,R,0,R,14202,R,0,Z,249727,R,0,R,1364263,R
126827,Colorado Technical University-Colorado Springs,19444776,R,0,R,0,R,0,R,0,R,0,R,1757760,R,3938507,R,25141043,R
430087,Colorado Technical University-Greenwood Village,6038841,R,0,R,0,R,0,R,0,R,0,R,390631,R,427189,R,6856661,R
409838,Colorado Technical University-Kansas City,6122981,R,0,R,0,R,0,R,0,R,0,R,709891,R,536330,R,7369202,R
444158,Colorado Technical University-Online,192649587,R,0,R,0,R,0,R,0,R,0,R,45405,R,981228,R,193676220,R
402615,Colorado Technical University-Sioux Falls,11396640,R,0,R,0,R,0,R,0,R,0,Z,881759,R,704757,R,12983156,R
241304,Columbia Central University-Caguas,5101115,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5101115,R
404806,Columbia Central University-Yauco,2363434,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2363434,R
441247,Community Business College,4300,R,0,R,420000,R,0,R,25,R,0,R,0,R,233998,R,658323,R
439570,Community Care College,6301961,R,0,R,0,R,0,R,0,R,93218,R,68448,R,0,R,6463627,R
447962,Compass Career College,268401,R,0,R,103666,R,60345,R,1338,R,0,R,0,R,0,R,433750,R
423120,Compu-Med Vocational Careers Corp,2629668,R,0,R,0,R,0,R,48268,R,287,R,0,R,567392,R,3245615,R
446172,Computer Labs,7300,R,68661,R,269918,R,9273,R,207628,R,0,Z,0,Z,6932,R,569712,R
427025,Computer Systems Institute,2802919,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2802919,R
126687,Concorde Career College-Aurora,6939000,R,1522000,R,285000,R,0,R,0,R,12000,R,0,R,0,R,8758000,R
123679,Concorde Career College-Garden Grove,6606000,R,1301000,R,212000,R,0,R,0,R,13000,R,0,R,0,R,8132000,R
441742,Concorde Career College-Grand Prairie,8268000,R,2361000,R,343000,R,0,R,0,R,68000,R,0,R,0,R,11040000,R
155283,Concorde Career College-Kansas City,5022000,R,1942000,R,195000,R,0,R,0,R,22000,R,0,R,0,R,7181000,R
219903,Concorde Career College-Memphis,8083000,R,3697000,R,447000,R,0,R,0,R,7000,R,0,R,0,R,12234000,R
124937,Concorde Career College-North Hollywood,4370000,R,2793000,R,299000,R,0,R,0,R,14000,R,0,R,0,R,7476000,R
208479,Concorde Career College-Portland,5330000,R,1490000,R,374000,R,0,R,0,R,22000,R,0,R,0,R,7216000,R
124706,Concorde Career College-San Bernardino,8030000,R,2122000,R,249000,R,0,R,0,R,22000,R,0,R,0,R,10423000,R
120661,Concorde Career College-San Diego,4601000,R,1523000,R,320000,R,0,R,0,R,64000,R,0,R,0,R,6508000,R
133845,Concorde Career Institute-Jacksonville,5119000,R,1864000,R,48000,R,0,R,0,R,7000,R,0,R,0,R,7038000,R
133854,Concorde Career Institute-Miramar,3454000,R,1562000,R,11000,R,0,R,0,R,3000,R,0,R,0,R,5030000,R
133863,Concorde Career Institute-Tampa,4728000,R,1804000,R,148000,R,0,R,0,R,14000,R,0,R,0,R,6694000,R
365569,Connecticut Institute of Hair Design,210475,R,0,R,0,R,0,R,0,R,11384,R,0,Z,0,R,221859,R
262341,Conservatory of Recording Arts and Sciences,8242066,R,651749,R,3366,R,2000,R,146944,R,0,R,0,R,0,R,9046125,R
260354,Consolidated School of Business-Lancaster,1957741,R,0,R,0,R,0,R,8078,R,0,R,0,R,0,R,1965819,R
211820,Consolidated School of Business-York,1183224,R,0,R,0,R,0,R,13069,R,0,Z,0,Z,0,R,1196293,R
182652,Continental Academie of Hair Design-Hudson,649525,R,49470,R,2000,R,0,R,36203,R,173198,R,2683,R,69977,R,983056,R
182883,Continental Academie of Hair Design-Manchester,313237,R,32671,R,1000,R,0,R,8048,R,64438,R,0,R,0,R,419394,R
190309,Continental School of Beauty Culture-Batavia,2607595,R,0,R,0,R,0,R,0,R,166720,R,0,R,314677,R,3088992,R
190293,Continental School of Beauty Culture-Buffalo,2607595,R,0,R,0,Z,0,Z,0,Z,166720,R,0,Z,314677,R,3088992,R
190318,Continental School of Beauty Culture-Rochester,1796741,R,0,R,0,Z,0,Z,0,Z,378967,R,0,Z,0,R,2175708,R
194435,Continental School of Beauty Culture-West Seneca,2607595,R,0,R,0,Z,0,Z,0,Z,166720,R,0,Z,314677,R,3088992,R
387235,Coral Ridge Nurses Assistant Training School Inc,43923,R,13850,R,8950,R,0,R,142,R,0,R,0,R,-22800,R,44065,R
387925,Cortiva Institute,8956057,R,1500378,R,82212,R,45583,R,59528,R,494490,R,345255,R,0,R,11483503,R
434308,Cortiva Institute,4318733,R,612577,R,36500,R,12355,R,35057,R,330747,R,274765,R,0,R,5620734,R
215044,Cortiva Institute,1013412,R,0,R,0,R,0,R,0,R,129967,R,0,R,-200,R,1143179,R
134574,Cortiva Institute,1161035,R,0,R,0,R,0,R,0,R,174788,R,0,R,0,R,1335823,R
128896,Cortiva Institute,1984503,R,69625,R,44458,R,0,R,75540,R,104123,R,1048628,R,2304651,R,5631528,R
166975,Cortiva Institute-Boston,2055029,R,0,R,0,R,0,R,0,R,614075,R,0,R,0,R,2669104,R
443313,Cortiva Institute-Brian Utting School of Massage,1222066,R,0,R,0,Z,0,Z,0,Z,96654,R,0,Z,0,R,1318720,R
244561,Cortiva Institute-Chicago,2923683,R,0,R,0,Z,0,Z,0,Z,407438,R,0,Z,0,R,3331121,R
443483,Cortiva Institute-Groton,831555,R,46404,R,24065,R,0,R,0,R,22005,R,0,R,0,R,924029,R
380474,Cortiva Institute-Salt Lake,20646000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,20646000,R
105482,Cortiva Institute-Scottsdale,646824,R,0,R,0,R,0,R,0,R,477567,R,0,R,0,R,1124391,R
419411,Cortiva Institute-Seattle,1653348,R,0,R,0,R,0,R,0,R,302821,R,0,R,0,R,1956169,R
441566,Cortiva Institute-Somerset School of Massage Therapy,1448203,R,0,R,0,Z,0,Z,0,Z,239782,R,0,Z,0,R,1687985,R
104504,Cortiva Institute-Tucson,1381734,R,0,R,0,Z,0,Z,0,Z,504644,R,0,Z,0,R,1886378,R
430254,Cortiva Institute-Virginia,1205605,R,292282,R,0,Z,15025,R,11542,R,47491,R,58881,R,0,R,1630826,R
407054,Cortiva Institute-Westport,1293718,R,37751,R,5984,R,0,R,0,R,28695,R,0,R,0,R,1366148,R
439604,Coryell Cosmetology College,83127,R,0,R,0,R,0,R,0,R,14126,R,0,R,0,R,97253,R
144795,Cosmetology & Spa Academy,1329585,R,0,R,0,R,0,R,0,R,0,R,0,R,93856,R,1423441,R
434502,Cosmetology Career Institute,517287,R,0,R,0,R,0,R,0,R,145621,R,0,R,0,R,662908,R
173726,Cosmetology Careers Unlimited College of Hair Skin and Nails,268310,R,0,R,0,R,0,R,0,R,80712,R,0,R,0,R,349022,R
173470,Cosmetology Careers Unlimited College of Hair Skin and Nails,402466,R,0,R,0,R,0,R,0,R,121067,R,0,R,0,R,523533,R
147642,Cosmetology Concepts Niles,330319,R,121174,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,451493,R
445780,Cosmetology School of Arts & Sciences,126290,R,0,R,11190,R,0,R,0,R,68344,R,0,R,14628,R,220452,R
407142,Cosmetology Training Center,536385,R,0,Z,0,Z,0,Z,0,Z,79235,R,0,Z,0,R,615620,R
224183,Court Reporting Institute of Dallas,7553790,R,0,R,0,R,0,R,0,R,0,R,41375,R,322275,R,7917440,R
144485,Coyne College,4378642,R,1255284,R,130735,R,125618,R,0,Z,0,Z,0,Z,1670904,R,7561183,R
417503,Crave Beauty Academy,2084460,R,0,R,0,R,0,R,0,Z,604061,R,0,R,2610,R,2691131,R
175591,Creations College of Cosmetology,113314,R,239027,R,0,R,0,R,3008,R,80125,R,0,Z,0,R,435474,R
169813,Creative Hair School of Cosmetology,126153,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,126153,R
434830,Creative Images Institute of Cosmetology-North Dayton,914891,R,928567,R,0,R,0,R,35719,R,263801,R,0,R,0,R,2142978,R
446190,Credence Institute of Beauty,129120,R,0,R,0,R,0,R,0,R,18254,R,0,R,0,R,147374,R
158617,Crescent City Bartending School,965747,R,633513,R,334074,R,0,R,2259,R,0,R,30000,R,0,R,1965593,R
371830,CRU Institute of Cosmetology and Barbering,197717,R,0,R,0,R,0,R,0,R,36536,R,0,R,0,R,234253,R
437529,Culinary Academy of Long Island,1873942,R,1454287,R,96656,R,0,Z,0,Z,0,Z,0,Z,0,R,3424885,R
444565,Culinary Institute Inc,1595711,R,0,R,0,R,0,R,0,R,40350,R,0,Z,30154,R,1666215,R
447838,Cuttin' Up Beauty Academy,315270,R,122745,R,0,Z,0,Z,0,Z,37737,R,0,R,0,R,475752,R
154819,Cutting Edge Hairstyling Academy,1173912,R,0,R,0,Z,0,Z,0,Z,217531,R,0,Z,91,R,1391534,R
158644,D'Jay's Institute of Cosmetology and Esthiology,287096,R,0,R,0,R,0,R,149050,R,35896,R,0,Z,23299,R,495341,R
418773,D'Mart Institute,5224209,R,0,R,0,R,0,R,0,R,514094,R,0,R,0,R,5738303,R
444574,Dade Medical College-Miami,1533356,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1533356,R
369020,Dahls College of Beauty,8400,R,96331,R,0,Z,0,Z,0,Z,148934,R,0,Z,95438,R,349103,R
443021,Dallas Barber & Stylist College,524404,R,0,R,0,R,0,R,366,R,120412,R,0,R,0,R,645182,R
434326,David Demuth Institute of Cosmetology,230460,R,0,R,75411,R,0,R,0,R,41105,R,0,R,0,R,346976,R
169503,David Pressley School of Cosmetology,1723092,R,0,R,0,R,0,R,15110,R,282301,R,0,R,0,R,2020503,R
442204,David's Academy of Beauty,384560,R,0,R,0,Z,0,Z,0,Z,102596,R,0,Z,0,R,487156,R
202435,Davis College,2972870,R,1025087,R,285598,R,0,R,0,R,28297,R,0,R,0,R,4311852,R
130873,Dawn Career Institute LLC,2175417,R,767994,R,313157,R,0,R,2998,R,216925,R,0,Z,0,R,3476491,R
446215,Day Spa Career College,435964,R,121096,R,0,Z,0,Z,0,Z,0,Z,0,Z,1117,R,558177,R
447476,Daymar College-Bellevue,1122993,R,0,R,10588,R,0,R,0,R,0,R,0,R,0,R,1133581,R
205568,Daymar College-Chillicothe,530967,R,540083,R,439229,R,0,R,0,R,135917,R,0,R,25273,R,1671469,R
406219,Daymar College-Louisville,2610228,R,0,R,22225,R,0,R,0,R,0,R,0,R,0,R,2632453,R
449302,Daymar College-Madisonville,527977,R,0,R,777,R,0,R,0,R,0,R,0,R,0,R,528754,R
157465,Daymar College-Owensboro,2746661,R,0,R,158619,R,0,R,0,R,0,R,0,R,0,R,2905280,R
156903,Daymar College-Paducah Main,766163,R,0,R,28071,R,0,Z,0,Z,0,Z,0,Z,130049,R,924283,R
202453,Dayton Barber College,321936,R,570,R,0,Z,0,Z,0,Z,0,Z,91227,R,0,R,413733,R
154484,Dayton School of Hair Design,52988,R,0,R,0,R,0,R,0,R,32708,R,0,R,-7883,R,77813,R
449700,Dayton School of Medical Massage,3436589,R,0,Z,0,Z,0,Z,6032,R,0,Z,0,Z,0,R,3442621,R
447014,Daytona College,298782,R,0,R,0,R,0,R,0,R,4927,R,0,R,0,R,303709,R
153038,Daytons School of Hair Design,107932,R,0,R,0,R,0,R,0,R,59860,R,0,R,58686,R,226478,R
406413,DCI Career Institute,1453038,R,0,R,0,R,0,R,0,R,6220,R,0,R,0,R,1459258,R
106838,De Luxe Beauty School,84808,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,84808,R
187602,De Wolff College Hair Styling and Cosmetology,726676,R,0,R,0,R,0,R,0,R,59529,R,0,R,0,R,786205,R
211909,Dean Institute of Technology,968328,R,0,R,0,R,0,R,32804,R,0,R,0,R,0,R,1001132,R
449472,Delaware Learning Institute of Cosmetology,416840,R,114826,R,0,R,0,R,7110,R,90316,R,0,R,0,R,629092,R
211954,Delaware Valley Academy of Medical and Dental Assistants,2015450,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2015450,R
162335,Delmarva Beauty Academy,513343,R,0,R,0,Z,0,Z,5231,R,65542,R,0,Z,0,R,584116,R
175607,Delta Beauty College,310037,R,0,R,0,Z,0,Z,0,Z,60710,R,0,Z,0,R,370747,R
402563,Delta College Inc,1897613,R,0,R,0,R,0,R,5816,R,41778,R,0,R,0,R,1945207,R
366270,Delta College of Arts & Technology,3710724,R,0,R,0,Z,0,R,6492,R,0,Z,0,R,228180,R,3945396,R
158723,Delta School of Business and Technology,3530458,R,0,R,0,R,0,R,139,R,51515,R,35937,R,294547,R,3912596,R
447023,Delta Technical College-Mississippi,2672634,R,0,R,0,R,0,R,0,R,12642,R,0,R,0,R,2685276,R
158787,Denham Springs Beauty School,443555,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,443555,R
449603,Denmark College,124545,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,124545,R
113582,Design Institute of San Diego,5529858,R,0,R,0,R,0,R,26504,R,0,R,0,R,235148,R,5791510,R
441256,Design's School of Cosmetology,165628,R,86170,R,83623,R,0,Z,0,Z,60485,R,0,Z,159683,R,555589,R
169576,Detroit Business Institute-Downriver,1837399,R,0,R,0,R,0,R,43544,R,31327,R,0,Z,0,R,1912270,R
104522,DeVoe College of Beauty,197877,R,0,R,0,R,0,R,3785,R,62326,R,0,R,0,R,263988,R
432199,DeVry College of New York,22364708,R,0,R,0,Z,0,Z,0,Z,0,Z,678474,R,0,R,23043182,R
144777,DeVry University-Administrative Office,1386587,R,0,Z,0,Z,0,Z,9100491,R,0,Z,0,R,664986,R,11152064,R
104531,DeVry University-Arizona,21315520,R,0,R,0,Z,0,Z,0,Z,0,Z,792423,R,0,R,22107943,R
113607,DeVry University-California,83440776,R,0,R,0,Z,0,Z,0,Z,0,Z,5074065,R,0,R,88514841,R
440590,DeVry University-Colorado,11689595,R,0,R,0,Z,0,Z,0,Z,0,Z,468613,R,0,R,12158208,R
439163,DeVry University-Florida,36254298,R,0,R,0,Z,0,Z,0,Z,0,Z,1597353,R,0,R,37851651,R
139533,DeVry University-Georgia,53626071,R,0,R,0,Z,0,Z,0,Z,0,Z,1873899,R,0,R,55499970,R
144759,DeVry University-Illinois,280262992,R,0,R,0,Z,0,Z,0,Z,0,Z,12769245,R,0,R,293032237,R
432214,DeVry University-Indiana,4780902,R,0,R,0,Z,0,Z,0,Z,0,Z,165222,R,0,R,4946124,R
439330,DeVry University-Maryland,1458740,R,0,R,0,Z,0,Z,0,Z,0,Z,28164,R,0,R,1486904,R
450508,DeVry University-Michigan,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R
445407,DeVry University-Minnesota,1678564,R,0,R,0,Z,0,Z,0,Z,0,Z,60426,R,0,R,1738990,R
177162,DeVry University-Missouri,18485815,R,0,R,0,Z,0,Z,0,Z,0,Z,945836,R,0,R,19431651,R
443997,DeVry University-Nevada,1888282,R,0,R,0,Z,0,Z,0,Z,0,Z,61894,R,0,R,1950176,R
184269,DeVry University-New Jersey,20836275,R,0,R,0,Z,0,Z,0,Z,0,Z,1065879,R,0,R,21902154,R
442365,DeVry University-North Carolina,3846645,R,0,R,0,Z,0,Z,0,Z,0,Z,120370,R,0,R,3967015,R
202541,DeVry University-Ohio,39354453,R,0,R,0,Z,0,Z,0,Z,0,Z,1682286,R,0,R,41036739,R
447485,DeVry University-Oklahoma,617181,R,0,R,0,Z,0,Z,0,Z,0,Z,27795,R,0,R,644976,R
444033,DeVry University-Oregon,1224300,R,0,R,0,Z,0,Z,0,Z,0,Z,45669,R,0,R,1269969,R
442824,DeVry University-Pennsylvania,19935751,R,0,R,0,Z,0,Z,0,Z,0,Z,1710703,R,0,R,21646454,R
450517,DeVry University-Tennessee,99724,R,0,R,0,Z,0,Z,0,Z,0,Z,4757,R,0,R,104481,R
224402,DeVry University-Texas,45635756,R,0,R,0,Z,0,Z,0,Z,0,Z,2338889,R,0,R,47974645,R
448877,DeVry University-Utah,452097,R,0,R,0,Z,0,Z,0,Z,0,Z,18471,R,0,R,470568,R
440536,DeVry University-Virginia,9366989,R,0,R,0,Z,0,Z,0,Z,0,Z,256348,R,0,R,9623337,R
440545,DeVry University-Washington,13303882,R,0,R,0,Z,0,Z,0,Z,0,Z,529512,R,0,R,13833394,R
238935,DeVry University-Wisconsin,2492207,R,0,R,0,Z,0,Z,0,Z,0,Z,67253,R,0,R,2559460,R
373526,Diesel Driving Academy-Baton Rouge,2966227,R,469851,R,474149,R,0,R,29000,R,0,R,0,R,0,R,3939227,R
260664,Diesel Driving Academy-Shreveport,1637801,R,507518,R,0,R,0,R,16254,R,0,R,0,R,0,R,2161573,R
443410,DigiPen Institute of Technology,10830851,R,0,R,0,R,0,R,49651,R,413546,R,159176,R,955321,R,12408545,R
449649,Divas Unlimited Academy,6000,N,94369,N,0,N,0,N,0,N,8847,N,0,N,32232,N,141448,N
184278,Divers Academy International,3088225,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3088225,R
235088,Divers Institute of Technology,4148502,R,0,R,0,R,0,R,0,R,14170,R,0,R,0,R,4162672,R
395690,Diversified Vocational College,4334393,R,1658803,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5993196,R
150437,Don Roberts Beauty School,349649,R,0,R,0,R,0,R,0,R,48770,R,0,R,0,R,398419,R
150428,Don Roberts School of Hair Design,324841,R,0,R,0,R,0,R,0,R,67431,R,0,R,0,R,392272,R
169761,Dorsey College,4913227,R,4437947,R,13515,R,42965,R,22286,R,0,R,0,R,0,R,9429940,R
212045,Douglas Education Center,3041216,R,668419,R,365479,R,0,R,24453,R,218649,R,0,R,0,R,4318216,R
261436,Douglas J Aveda Institute,3372296,R,0,R,0,R,0,R,0,R,6429914,R,3491168,R,0,R,13293378,R
184135,Dover Business College,4784805,R,0,R,0,R,0,R,22660,R,0,R,4527,R,974924,R,5786916,R
375948,DPT Business School,2879607,R,4824837,R,81842,R,0,Z,211569,R,0,Z,0,Z,0,R,7997855,R
449481,Dragon Rises College of Oriental Medicine,265838,R,0,R,0,R,0,R,1470,R,41851,R,0,R,30707,R,339866,R
184320,Drake College of Business-Elizabeth,342526,R,3234980,R,228351,R,0,Z,0,Z,0,Z,0,Z,0,R,3805857,R
212072,Du Bois Business College-Du Bois,1451485,R,781968,R,722936,R,0,R,0,R,0,R,0,R,0,R,2956389,R
131566,Dudley Beauty College,711856,R,0,R,0,R,0,R,0,R,22337,R,0,R,0,R,734193,R
173489,Duluth Business University,2090307,R,753537,R,339923,R,0,R,29826,R,0,R,0,R,0,R,3213593,R
417804,Durham Beauty Academy,583716,R,0,R,0,R,0,R,0,R,36250,R,0,R,0,R,619966,R
154466,E Q School of Hair Design,544840,R,0,R,0,R,0,R,0,R,198750,R,0,R,0,R,743590,R
447421,Eagle Gate College-Layton,3854648,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3854648,R
230366,Eagle Gate College-Murray,4245986,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4245986,R
447625,Eagle Gate College-Salt Lake City,1695849,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1695849,R
204884,East Ohio College,1508480,R,0,R,0,R,0,R,6961,R,8249,R,0,R,0,R,1523690,R
439394,East West College of Natural Medicine,1267128,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,802470,R,2069598,R
208637,East West College of the Healing Arts,2394720,R,0,R,0,R,0,R,808664,R,37249,R,26031,R,0,R,3266664,R
106892,Eastern College of Health Vocations-Little Rock,1682753,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,1558930,R,3241683,R
202639,Eastern Hills Academy of Hair Design,518848,R,0,R,0,R,0,R,12384,R,125706,R,0,R,20048,R,676986,R
448354,Eastern International College-Belleville,3904503,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3904503,R
446224,Eastern School of Acupuncture and Traditional Medicine,1108478,R,15462,R,0,Z,0,Z,11275,R,24313,R,0,Z,0,R,1159528,R
441858,Eastern Virginia Career College,1901051,R,0,R,0,R,0,R,0,R,0,R,0,R,188985,R,2090036,R
183488,Eastwick College-Hackensack,4165482,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,4165482,R
185721,Eastwick College-Nutley,2994326,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2994326,R
184959,Eastwick College-Ramsey,6950292,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6950292,R
446534,eClips School of Cosmetology and Barbering,126645,R,0,R,0,R,0,R,0,R,0,R,0,R,24454,R,151099,R
248934,ECPI University,79971475,R,11365499,R,36956,R,722286,R,1481714,R,0,Z,135436,R,0,R,93713366,R
376321,EDIC College,4284538,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4284538,R
243832,EDP University of Puerto Rico Inc-San Juan,6655645,R,0,R,0,R,0,R,0,R,163667,R,0,R,0,R,6819312,R
240985,Educational Technical College-Recinto de Bayamon,1901925,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1901925,R
448707,Educational Technical College-Recinto de Coamo,1458550,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1458550,R
448716,Educational Technical College-Recinto de san Sebastian,1332270,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1332270,R
146454,Educators of Beauty College of Cosmetology-Peru,482620,R,0,R,59150,R,0,R,3100,R,140446,R,0,R,0,R,685316,R
260965,Educators of Beauty College of Cosmetology-Rockford,670735,R,231212,R,4200,R,0,R,3100,R,165576,R,0,R,0,R,1074823,R
149204,Educators of Beauty College of Cosmetology-Sterling,501164,R,0,R,18563,R,0,R,6199,R,160886,R,0,R,1622228,R,2309040,R
410964,EINE Inc,298350,R,0,R,0,R,0,R,0,R,34882,R,0,R,0,R,333232,R
177287,Elaine Steven Beauty College,336293,R,0,R,0,R,0,R,0,R,267070,R,0,R,537933,R,1141296,R
114044,Elegance International,614642,R,0,R,0,R,0,R,0,R,40352,R,0,R,0,R,654994,R
448053,Elite Academy of Beauty Arts,500644,R,0,R,0,R,0,R,155614,R,61035,R,0,R,0,R,717293,R
362782,Elizabeth Grady School of Esthetics and Massage Therapy,1211402,R,18469,R,0,Z,0,Z,0,Z,29073,R,97794,R,0,R,1356738,R
156611,Elizabethtown Beauty School,80022,R,0,R,0,R,0,R,0,R,0,R,0,R,87796,R,167818,R
190974,Elmira Business Institute,4741541,R,0,R,0,R,0,R,255870,R,576477,R,0,R,40328,R,5614216,R
404684,Emma's Beauty Academy-Juana Diaz,2184537,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2184537,R
241906,Emma's Beauty Academy-Mayaguez,2023333,R,0,R,0,R,0,R,0,R,0,R,0,R,3419,R,2026752,R
114114,Emperor's College of Traditional Oriental Medicine,2394043,R,0,R,0,R,0,R,0,R,1066352,R,0,Z,0,R,3460395,R
212328,Empire Beauty  School-Lehigh Valley,1795629,R,0,R,0,Z,0,Z,0,Z,138752,R,0,Z,181795,R,2116176,R
407726,Empire Beauty School-Appleton,953200,R,0,R,0,Z,0,Z,0,Z,247212,R,0,Z,128262,R,1328674,R
450623,Empire Beauty School-Arlington Heights,1389422,R,0,R,0,Z,0,Z,0,Z,65797,R,0,Z,169142,R,1624361,R
381750,Empire Beauty School-Arvada,1051439,R,0,R,0,Z,0,Z,0,Z,81437,R,0,Z,99228,R,1232104,R
447175,Empire Beauty School-Aurora,822480,R,0,R,0,Z,0,Z,0,Z,31993,R,0,Z,82989,R,937462,R
447148,Empire Beauty School-Avondale,569117,R,0,R,0,Z,0,Z,0,Z,63739,R,0,Z,47913,R,680769,R
368230,Empire Beauty School-Bloomfield,1332830,R,0,R,0,Z,0,Z,0,Z,20512,R,0,Z,179604,R,1532946,R
174978,Empire Beauty School-Bloomington,2908869,R,0,R,0,R,0,R,0,R,318029,R,0,R,0,R,3226898,R
430218,Empire Beauty School-Bordentown,1391611,R,0,R,0,Z,0,Z,0,Z,56158,R,0,Z,188564,R,1636333,R
419101,Empire Beauty School-Boston,179628,R,0,R,0,Z,0,Z,0,Z,15080,R,0,Z,1716,R,196424,R
164845,Empire Beauty School-Boston,2991049,R,0,R,0,Z,0,Z,0,Z,167598,R,0,Z,336380,R,3495027,R
