UnitID,Institution Name,Tuition and fees (F0001_F3),Imputation/Status Flag For Tuition and fees (F0001_F3),Federal appropriations  grants and contracts (F0001_F3),Imputation/Status Flag For Federal appropriations  grants and contracts (F0001_F3),State and local appropriations  grants and contracts (F0001_F3),Imputation/Status Flag For State and local appropriations  grants and contracts (F0001_F3),Private grants and contracts (F0001_F3),Imputation/Status Flag For Private grants and contracts (F0001_F3),Investment income and investment gains (losses) included in net income (F0001_F3),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0001_F3),Sales and services of educational activities (F0001_F3),Imputation/Status Flag For Sales and services of educational activities (F0001_F3),Sales and services of auxiliary enterprises (F0001_F3),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0001_F3),Other revenue (F0001_F3),Imputation/Status Flag For Other revenue (F0001_F3),Total revenues and investment return (F0001_F3),Imputation/Status Flag For Total revenues and investment return (F0001_F3)
175591,Creations College of Cosmetology,5793,P,0,P,0,P,0,P,0,P,0,P,0,P,-271,P,5522,P
434830,Creative Images Institute of Cosmetology-North Dayton,307013,R,0,Z,0,Z,0,Z,0,Z,440,R,65103,R,188972,R,561528,R
158617,Crescent City Bartending School,2201348,P,0,P,22280,P,0,P,0,P,0,P,34724,P,-1131886,P,1126466,P
415525,CREST COMPUTER INSTITUTE,2646480,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,2646480,N
382975,CRI Career Training,835959,R,690966,R,389043,R,51546,R,0,R,0,R,57988,R,1415004,R,3440506,R
371830,CRU Institute of Cosmetology and Barbering,249339,R,0,R,0,R,0,R,0,R,57075,R,0,R,-26825,R,279589,R
434849,CSC Institute,1687533,R,1235177,R,168308,R,0,R,0,R,25000,R,0,R,0,R,3116018,R
437529,Culinary Academy of Long Island,431611,R,575109,R,238355,R,0,R,1130,R,0,R,0,R,0,R,1246205,R
417558,CULINARY ARTS INSTITUTE OF LOUISIANA,601014,R,0,R,0,R,0,R,0,R,29025,R,5147,R,6549,R,641735,R
436571,Culinary Institute of New Orleans LLC,3905897,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,3905897,N
206419,Cut Beauty School,104085,R,0,R,0,R,0,R,0,R,0,R,157779,R,502163,R,764027,R
154819,Cutting Edge Hairstyling Academy,447644,R,0,R,0,R,0,R,0,R,107732,R,0,R,0,R,555376,R
158644,D'Jay's Institute of Cosmetology and Esthiology,167608,R,0,Z,0,Z,0,Z,40670,R,27265,R,712,R,-300,R,235955,R
418773,D'Mart Institute,1272845,R,1245350,R,27495,R,237864,R,0,Z,0,Z,0,Z,-1272845,R,1510709,R
426271,DAHAN INSTITUTE OF MASSAGE STUDIES,412318,R,0,R,0,R,1959214,R,39722,R,241378,R,2625,R,-1446966,R,1208291,R
369020,Dahls College of Beauty,3108,P,20400,P,0,P,0,P,0,P,106,P,0,P,149694,P,173308,P
379074,Davenport Barber Styling College,130457,P,0,P,0,P,0,P,0,P,0,P,0,P,-30696,P,99761,P
202426,David Curtis School of Floral Design,76503,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,-1,R,76502,R
434326,David Demuth Institute of Cosmetology,151465,R,0,R,0,R,0,R,0,R,506,R,0,R,0,R,151971,R
169503,David Pressley School of Cosmetology,714043,R,0,R,0,R,0,R,0,R,113144,R,0,R,26828,R,854015,R
202435,Davis College,2072972,R,659614,R,204722,R,0,R,4527,R,22486,R,0,R,0,R,2964321,R
130873,Dawn Career Institute LLC,421851,R,148802,R,118811,R,0,R,0,R,8892,R,0,R,0,R,698356,R
205568,Daymar College-Chillicothe,1129102,R,825281,R,724179,R,0,R,1379,R,248292,R,0,R,18771,R,2947004,R
157465,Daymar College-Owensboro,2666145,C,171852,C,47279,C,2321,C,12024,C,92216,C,88615,C,74617,C,3155069,R
156903,Daymar College-Paducah Main,1027442,R,0,R,0,R,0,R,12537,R,10132,R,0,R,0,R,1050111,R
202453,Dayton Barber College,182784,R,0,Z,0,Z,0,Z,0,Z,0,Z,142143,R,0,R,324927,R
154484,Dayton School of Hair Design,39137,R,0,R,0,R,0,R,0,R,23122,R,0,R,0,R,62259,R
153038,Daytons School of Hair Design,94894,R,0,R,0,R,0,R,0,R,39884,R,0,R,0,R,134778,R
406413,DCI Career Institute,478298,C,0,C,0,C,0,C,0,C,0,C,0,C,183614,C,661912,R
106838,De Luxe Beauty School,108437,N,0,N,0,N,0,N,0,N,0,N,0,N,69021,N,177458,N
187602,De Wolff College Hair Styling and Cosmetology,380945,R,0,Z,0,Z,0,Z,0,Z,0,Z,81523,R,3252,R,465720,R
211909,Dean Institute of Technology,857577,R,151972,R,50738,R,0,R,37395,R,0,R,0,R,0,R,1097682,R
365639,Decker College Inc,250801,R,0,R,0,R,0,R,0,R,0,R,0,R,353297,R,604098,R
211954,Delaware Valley Academy of Medical and Dental Assistants,1301522,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1301522,R
162335,Delmarva Beauty Academy,221182,R,0,Z,0,Z,0,Z,5545,R,87930,R,0,Z,0,R,314657,R
175607,Delta Beauty College,196707,R,0,R,0,R,0,R,1154,R,35012,R,0,R,0,R,232873,R
402563,Delta College Inc,536496,R,0,R,0,R,0,R,0,R,29648,R,0,R,0,R,566144,R
366270,Delta College of Arts & Technology,788324,R,0,R,0,R,0,R,108260,R,8063,R,0,R,0,R,904647,R
158723,Delta School of Business and Technology,2703354,R,0,Z,0,Z,0,Z,0,Z,19423,R,0,Z,78769,R,2801546,R
422118,DEMARGE COLLEGE SOUTH,2075599,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,2075599,P
158787,Denham Springs Beauty School,53928,P,49541,P,0,P,0,P,2940,P,65099,P,0,P,12621,P,184129,P
363378,DENVER TECHNICAL AT COLORADO SPRINGS,574971,R,0,R,0,R,0,R,20052,R,0,R,404936,R,2450336,R,3450295,R
127042,DENVER TECHNICAL COLLEGE,751469,R,0,C,0,C,0,C,20052,R,0,C,788489,R,6981526,R,8541536,R
431035,DESERT CAREER COLLEGE,975954,P,0,P,0,P,0,P,0,P,0,P,0,P,-83313,P,892641,P
113582,Design Institute of San Diego,3062351,R,0,R,0,R,0,R,40511,R,0,R,0,R,17517,R,3120379,R
169576,Detroit Business Institute-Downriver,727756,R,0,R,0,R,0,R,-7487,R,5033,R,0,R,7487,R,732789,R
104522,DeVoe College of Beauty,133755,R,0,Z,0,Z,0,Z,3538,R,79822,R,0,R,3289,R,220404,R
432199,DeVry College of New York,18250656,R,0,Z,0,Z,0,Z,189535,R,0,Z,73730,R,0,R,18513921,R
144768,DEVRY UNIVERSITY,28428614,R,3925848,R,6868192,R,0,R,392386,R,0,Z,2879637,R,0,R,42494677,R
420282,DEVRY UNIVERSITY,30413782,R,0,Z,0,Z,0,Z,313013,R,0,Z,1885804,R,0,R,32612599,R
432171,DEVRY UNIVERSITY,24992836,R,0,Z,0,Z,0,Z,259186,R,0,Z,1482359,R,0,R,26734381,R
438744,DEVRY UNIVERSITY,14770232,R,0,R,0,R,0,R,151721,R,0,R,446362,R,0,R,15368315,R
439172,DEVRY UNIVERSITY,9114302,R,0,R,0,R,0,Z,93932,R,0,Z,47848,R,0,R,9256082,R
439181,DEVRY UNIVERSITY,8741650,R,0,R,0,R,0,Z,91908,R,0,Z,34050,R,0,R,8867608,R
420963,DEVRY UNIVERSITY KELLER GRADUATE SCHOOL OF MANAGEMENT,6146731,R,0,Z,0,Z,0,Z,31392,R,0,Z,449320,R,0,R,6627443,R
430333,DEVRY UNIVERSITY KELLER GRADUATE SCHOOL OF MANAGEMENT,1456729,R,0,Z,0,Z,0,Z,7497,R,0,Z,117632,R,0,R,1581858,R
437334,DEVRY UNIVERSITY KELLER GRADUATE SCHOOL OF MANAGEMENT,1092995,R,0,Z,0,Z,0,Z,5622,R,0,Z,90470,R,0,R,1189087,R
437389,DEVRY UNIVERSITY KELLER GRADUATE SCHOOL OF MANAGEMENT,380196,R,0,Z,0,Z,0,Z,1874,R,0,Z,38972,R,0,R,421042,R
440703,DEVRY UNIVERSITY KELLER GRADUATE SCHOOL OF MANAGEMENT,97310,R,0,Z,0,Z,0,Z,469,R,0,Z,10839,R,0,R,108618,R
366702,DeVry University's Keller Graduate School of Management-Arizona,2114764,R,0,Z,0,Z,0,Z,10776,R,0,Z,186243,R,0,R,2311783,R
419536,DeVry University's Keller Graduate School of Management-Georgia,7311552,R,0,Z,0,Z,0,Z,37015,R,0,Z,370306,R,0,R,7718873,R
146384,DeVry University's Keller Graduate School of Management-Illinois,21828115,R,0,Z,0,Z,0,Z,111513,R,0,Z,1070039,R,0,R,23009667,R
366757,DeVry University's Keller Graduate School of Management-Missouri,2513945,R,0,Z,0,Z,0,Z,12885,R,0,Z,235876,R,0,R,2762706,R
440572,DeVry University's Keller Graduate School of Management-Ohio,222191,R,0,Z,0,Z,0,Z,1171,R,0,Z,22280,R,0,R,245642,R
104531,DeVry University-Arizona,28165118,R,8418758,R,2806499,R,0,Z,394867,R,0,Z,2203398,R,0,R,41988640,R
113607,DeVry University-California,26681953,R,5060096,R,6875018,R,0,Z,395195,R,0,Z,2173792,R,0,R,41186054,R
439163,DeVry University-Florida,3080097,R,0,R,0,R,0,R,31743,R,0,Z,143887,R,0,R,3255727,R
139533,DeVry University-Georgia,17183607,R,5235937,R,7856183,R,0,R,312376,R,0,Z,937367,R,0,R,31525470,R
144759,DeVry University-Illinois,25572832,R,5469633,R,9621261,R,0,R,408291,R,0,R,1609675,R,0,R,42681692,R
432214,DeVry University-Indiana,608485,R,0,Z,0,Z,0,Z,3046,R,52016,R,0,Z,0,R,663547,R
439330,DeVry University-Maryland,128145,R,0,Z,0,Z,0,Z,703000,R,0,Z,22814,R,-702297,R,151662,R
177162,DeVry University-Missouri,22809969,R,2642480,R,1534562,R,0,Z,274673,R,2514905,R,0,Z,0,R,29776589,R
184269,DeVry University-New Jersey,30508442,R,3825712,R,2944032,R,0,R,381298,R,0,Z,1339867,R,0,R,38999351,R
202541,DeVry University-Ohio,22159834,R,8768392,R,5628842,R,0,R,365613,R,0,Z,2922674,R,0,R,39845355,R
224402,DeVry University-Texas,30813479,R,3232843,R,96460,R,0,R,349264,R,0,Z,1643644,R,0,R,36135690,R
238935,DeVry University-Wisconsin,2018769,R,0,Z,0,Z,0,Z,10308,R,0,Z,157015,R,0,R,2186092,R
260664,Diesel Driving Academy-Shreveport,180686,N,0,N,0,N,0,N,0,N,84598,N,0,N,0,N,265284,N
184278,Divers Academy International,1070450,R,75628,R,0,R,0,R,0,R,0,R,0,R,-75628,R,1070450,R
235088,Divers Institute of Technology,2097530,R,0,R,0,R,0,R,0,R,0,R,0,R,21009,R,2118539,R
373535,Domestic Health Care Institute,37787,N,85074,N,126045,N,0,N,0,N,72691,N,0,N,246802,N,568399,N
231563,DOMINION COLLEGE,202143,R,777602,R,91194,R,0,R,0,R,0,R,0,R,0,R,1070939,R
150437,Don Roberts Beauty School,181760,R,0,Z,0,Z,0,Z,4260,R,42443,R,3446,R,-1,R,231908,R
150428,Don Roberts School of Hair Design,134897,R,85850,R,0,R,0,R,2450,R,75990,R,0,R,517,R,299704,R
169761,Dorsey College,4746650,R,1651318,R,34785,R,67922,R,61197,R,0,R,0,R,-1754025,R,4807847,R
212045,Douglas Education Center,1150613,R,303298,R,108883,R,0,R,6559,R,53082,R,0,R,0,R,1622435,R
261436,Douglas J Aveda Institute,834854,R,0,R,0,R,0,R,0,R,1201211,R,0,R,1000,R,2037065,R
184135,Dover Business College,4287044,R,0,R,2013213,R,0,R,0,R,0,R,0,R,-2013213,R,4287044,R
375948,DPT Business School,4725841,R,0,R,0,R,0,R,41548,R,0,R,0,R,5211572,R,9978961,R
188322,DRAKE BUSINESS SCHOOL,548400,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,548400,R
366614,DRAKE BUSINESS SCHOOL-STATEN ISLAND,134500,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,134500,R
184320,Drake College of Business-Elizabeth,291033,R,727415,R,18900,R,0,R,0,R,0,R,0,R,0,R,1037348,R
190789,DRAKE SCHOOL OF MANHATTAN,3854500,R,0,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,3854500,R
437644,DSU TRAINING INSTITUTE,700,R,260212,R,0,R,0,R,-140975,R,0,R,0,R,346829,R,466766,R
212072,Du Bois Business College-Du Bois,0,C,0,C,0,C,0,C,0,C,0,C,0,C,2987348,C,2987348,R
144856,Du Quoin Beauty College,741357,N,0,N,0,N,0,N,0,N,0,N,0,N,-331213,N,410144,N
131566,Dudley Beauty College,1175835,R,0,R,0,R,0,R,0,R,631277,R,0,Z,15951035,R,17758147,R
173489,Duluth Business University,1278182,R,489919,R,552917,R,0,Z,46049,R,0,Z,0,Z,52335,R,2419402,R
395733,DVS College,2646480,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,2646480,N
154466,E Q School of Hair Design,248927,P,0,P,0,P,0,P,0,P,142403,P,1023,P,-58129,P,334224,P
181677,E Q SCHOOL OF HAIR DESIGN,188218,P,0,P,0,P,0,P,0,P,80380,P,641,P,-10208,P,259031,P
230366,Eagle Gate College-Murray,256041,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,256041,R
204884,East Ohio College,863598,R,0,Z,0,Z,0,Z,12001,R,0,Z,0,Z,6409,R,882008,R
439394,East West College of Natural Medicine,541897,R,0,R,0,Z,0,R,3601,R,163773,R,0,Z,0,R,709271,R
106892,Eastern College of Health Vocations-Little Rock,1666160,R,393293,R,0,R,0,R,0,R,0,R,0,R,-1300960,R,758493,R
364751,Eastern College of Health Vocations-New Orleans,1617000,R,608476,R,0,R,0,R,0,R,0,R,0,R,-787810,R,1437666,R
202639,Eastern Hills Academy of Hair Design,417866,R,0,R,0,R,0,R,6675,R,15369,R,0,R,-22044,R,417866,R
421878,Eastern International College-Jersey City,646073,N,180599,N,0,N,0,N,0,N,0,N,0,N,-180599,N,646073,N
183488,Eastwick College-Hackensack,1900591,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1900591,R
185721,Eastwick College-Nutley,2931749,R,0,R,0,R,0,R,20185,R,0,R,0,R,0,R,2951934,R
184959,Eastwick College-Ramsey,2700988,R,0,R,0,R,0,R,0,R,0,R,0,R,45312,R,2746300,R
248934,ECPI University,23982669,R,2982594,R,0,Z,77758,R,645811,R,48544,R,68885,R,276964,R,28083225,R
187675,Eddy County Beauty College,184423,P,0,P,0,P,0,P,0,P,0,P,0,P,-96271,P,88152,P
376321,EDIC College,1725965,R,0,R,0,R,0,R,0,R,0,R,0,R,42879,R,1768844,R
243832,EDP University of Puerto Rico Inc-San Juan,901734,R,3943059,R,9362,R,0,R,0,R,190217,R,0,R,0,R,5044372,R
240985,Educational Technical College-Recinto de Bayamon,196656,C,0,C,0,C,0,C,0,C,7380,C,0,C,622499,C,826535,R
149204,Educators of Beauty College of Cosmetology-Sterling,467400,R,324633,R,0,R,50482,R,643,R,327290,R,0,R,0,R,1170448,R
177287,Elaine Steven Beauty College,75069,R,0,R,0,R,0,R,0,R,145753,R,0,R,302665,R,523487,R
114044,Elegance International,155029,R,0,R,0,R,0,R,0,R,9001,R,0,Z,0,R,164030,R
434371,Elite Beauty College,140126,R,0,Z,0,Z,0,Z,0,Z,150368,R,0,Z,44020,R,334514,R
362782,Elizabeth Grady School of Esthetics and Massage Therapy,652225,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,652225,R
156611,Elizabethtown Beauty School,121356,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,13915,R,135271,R
190974,Elmira Business Institute,1569904,P,0,P,0,P,0,P,46954,P,109054,P,0,P,-210627,P,1515285,P
404684,Emma's Beauty Academy-Juana Diaz,1145453,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,250864,R,1396317,R
241906,Emma's Beauty Academy-Mayaguez,2901568,N,0,N,0,N,0,N,0,N,289487,N,0,N,-1949702,N,1241353,N
114114,Emperor's College of Traditional Oriental Medicine,1865847,R,0,R,0,R,0,R,0,R,1212990,R,0,R,0,R,3078837,R
212328,Empire Beauty  School-Lehigh Valley,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212258,EMPIRE BEAUTY SCHOOL,0,Z,,B,,B,,B,0,Z,0,Z,0,Z,0,Z,0,Z
212346,EMPIRE BEAUTY SCHOOL,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212939,EMPIRE BEAUTY SCHOOL,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
438878,EMPIRE BEAUTY SCHOOL,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
407726,Empire Beauty School-Appleton,357876,R,0,R,0,R,0,R,0,R,222363,R,0,R,6263,R,586502,R
420796,EMPIRE BEAUTY SCHOOL-BALTIMORE,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
368230,Empire Beauty School-Bloomfield,405943,R,0,R,0,R,0,R,0,R,24464,R,0,R,687268,R,1117675,R
174978,Empire Beauty School-Bloomington,471799,R,0,R,0,R,0,R,0,Z,347679,R,0,Z,207929,R,1027407,R
430218,Empire Beauty School-Bordentown,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
164845,Empire Beauty School-Boston,1180097,R,0,Z,0,Z,0,Z,0,Z,393366,R,0,Z,0,R,1573463,R
419101,Empire Beauty School-Boston,749989,R,0,R,0,R,0,R,170,R,72343,R,0,R,0,R,822502,R
383765,Empire Beauty School-Brooklyn,993873,R,0,R,0,R,0,R,23849,R,105660,R,0,R,0,R,1123382,R
375984,Empire Beauty School-Center City Philadelphia,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
157614,Empire Beauty School-Chenoweth,261391,R,0,R,0,R,0,R,0,R,201483,R,0,R,0,R,462874,R
184816,Empire Beauty School-Cherry Hill,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
407470,Empire Beauty School-Cincinnati,287736,R,52487,R,0,Z,0,Z,4222,R,156972,R,30308,R,-58700,R,473025,R
157669,Empire Beauty School-Dixie,105072,R,0,R,0,R,0,R,0,R,84387,R,0,R,37775,R,227234,R
417381,Empire Beauty School-Dunwoody,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
157650,Empire Beauty School-Elizabethtown,257021,R,0,R,0,R,0,R,0,R,126543,R,0,R,32045,R,415609,R
212683,Empire Beauty School-Exton,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
157678,Empire Beauty School-Florence,148761,R,0,R,0,R,0,R,0,R,120787,R,0,R,256,R,269804,R
407735,Empire Beauty School-Green Bay,644756,R,0,R,0,R,0,R,0,R,364707,R,0,R,10369,R,1019832,R
212337,Empire Beauty School-Gwinnett,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
415039,Empire Beauty School-Hanover,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
143543,Empire Beauty School-Hanover Park,487154,R,0,R,0,R,0,R,0,R,120663,R,0,R,12235,R,620052,R
212382,Empire Beauty School-Harrisburg,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
262660,Empire Beauty School-Highland,223485,R,0,R,0,R,0,R,0,R,78049,R,0,R,684,R,302218,R
248305,Empire Beauty School-Hurstborne,646433,R,0,R,0,R,0,R,0,R,253091,R,0,R,1132,R,900656,R
151652,Empire Beauty School-Indianapolis,463760,R,406767,R,0,R,30000,R,0,R,294570,R,0,R,0,R,1195097,R
185730,Empire Beauty School-Jersey City,762781,R,0,R,0,R,0,R,0,R,28141,R,0,R,0,R,790922,R
440101,Empire Beauty School-Kennesaw,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
182704,Empire Beauty School-Laconia,593425,R,201056,R,8213,R,0,R,0,R,129326,R,0,R,-88404,R,843616,R
126854,Empire Beauty School-Lakewood,673740,R,290425,R,752,R,300,R,0,R,391442,R,0,R,-10921,R,1345738,R
212276,Empire Beauty School-Lancaster,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212708,Empire Beauty School-Laurel Springs,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212230,Empire Beauty School-Lebanon,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
239132,Empire Beauty School-Madison,463925,R,0,R,0,R,0,R,0,R,192367,R,0,R,8901,R,665193,R
161493,Empire Beauty School-Maine,939098,R,0,R,0,R,0,R,1619,R,302680,R,28774,R,383665,R,1655836,R
368993,Empire Beauty School-Malden,502494,R,0,R,0,R,0,R,69627,R,50841,R,0,R,0,R,622962,R
407179,Empire Beauty School-Malden,1260645,R,0,Z,0,Z,0,Z,0,Z,335109,R,0,Z,113092,R,1708846,R
195067,Empire Beauty School-Manhattan,2149336,R,0,R,0,R,0,R,114709,R,323742,R,0,R,0,R,2587787,R
246594,Empire Beauty School-Manitowoc,263668,R,0,R,0,R,0,R,0,R,162860,R,0,R,5400,R,431928,R
199713,Empire Beauty School-Matthews,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
169284,Empire Beauty School-Michigan,1364463,R,0,R,0,R,0,R,29175,R,201353,R,390530,R,0,R,1985521,R
430227,Empire Beauty School-Monroeville,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212753,Empire Beauty School-NE Philadelphia,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
106111,Empire Beauty School-NW Phoenix,553614,R,132213,R,0,R,0,R,0,R,70380,R,100,R,0,R,756307,R
184144,Empire Beauty School-Ocean,20123,R,0,R,4516,R,0,R,33,R,33245,R,0,R,312135,R,370052,R
103732,Empire Beauty School-Paradise Valley,4306902,R,852252,R,0,R,0,R,-42269,R,576356,R,0,R,5088,R,5698329,R
193991,Empire Beauty School-Peekskill,143036,N,0,N,0,N,0,N,0,N,65994,N,0,N,-28002,N,181028,N
383376,Empire Beauty School-Philadelphia Broad St,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212364,Empire Beauty School-Pottstown,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212300,Empire Beauty School-Pottsville,14056755,R,0,C,0,C,0,C,62791,R,1790158,R,1416516,R,0,R,17326220,R
217095,Empire Beauty School-Providence,898029,R,17380,R,0,R,0,R,0,R,25727,R,0,R,0,R,941136,R
190239,Empire Beauty School-Queens,1574355,R,0,R,0,R,0,R,895,R,127804,R,0,R,0,R,1703054,R
212391,Empire Beauty School-Reading,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212294,Empire Beauty School-Shamokin Dam,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
182722,Empire Beauty School-Somersworth,269911,R,0,R,14883,R,0,R,0,R,122370,R,0,R,700544,R,1107708,R
212212,Empire Beauty School-State College,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
184506,Empire Beauty School-Union,421588,R,0,R,0,R,0,R,0,R,40193,R,0,R,0,R,461781,R
212373,Empire Beauty School-Warminster,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
217581,Empire Beauty School-Warwick,491296,R,239366,R,25294,R,0,R,-7246,R,0,R,0,R,-256978,R,491732,R
212285,Empire Beauty School-Williamsport,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212355,Empire Beauty School-Wyoming Valley,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212267,Empire Beauty School-York,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
114123,Empire College,5533252,R,0,Z,0,Z,0,Z,137966,R,230884,R,0,Z,0,R,5902102,R
207087,Enid Beauty College,184971,R,0,R,0,R,0,R,0,R,50089,R,0,R,0,R,235060,R
212425,Erie Business Center-Erie,3482313,R,0,R,0,R,0,R,0,R,0,R,625555,R,0,R,4107868,R
212434,Erie Institute of Technology Inc,261315,R,52195,R,87690,R,0,R,2841,R,0,Z,23118,R,0,R,427159,R
420255,Escuela de Peritos Electricistas de Isabela Inc,546246,R,0,R,0,R,145925,R,0,R,0,R,0,R,0,R,692171,R
431123,Escuela Tecnica de Electricidad,1251201,R,0,R,0,R,0,R,0,R,0,R,0,R,340157,R,1591358,R
396000,Escuelas Leicester,400208,R,198885,R,0,Z,0,Z,3459,R,0,Z,0,Z,0,R,602552,R
437149,ESI Technology Training Center,3293080,R,88583,R,0,R,0,R,0,R,2992,R,252526,R,0,R,3637181,R
417062,Estes Institute of Cosmetology Arts and Science,61896,R,99303,R,135319,R,0,R,0,R,84228,R,0,R,0,R,380746,R
407382,Esthetics Institute at Concord Academy,247818,R,9414,R,0,R,0,R,0,R,116594,R,0,R,0,R,373826,R
244613,ETI School of Skilled Trades,3257851,R,0,R,0,R,0,R,7887,R,167862,R,0,R,0,R,3433600,R
200590,ETI Technical College,1756380,R,0,Z,0,Z,0,Z,27308,R,360791,R,0,Z,-388099,R,1756380,R
136853,EURO HAIR DESIGN INSTITUTE,29422,R,0,Z,0,Z,0,Z,0,Z,135026,R,0,Z,581561,R,746009,R
223612,EURO HAIR SCHOOL,438707,R,0,R,0,R,0,R,0,R,168788,R,600,R,93333,R,701428,R
230199,Evans Hairstyling College-Cedar City,173460,N,0,N,0,N,0,N,0,N,0,N,134892,N,16575,N,324927,N
230205,Evans Hairstyling College-St George,40942,R,0,Z,0,Z,0,Z,0,Z,151111,R,0,Z,7140,R,199193,R
150525,Evansville Tri-State Beauty College,311915,R,55957,R,0,R,0,R,4031,R,0,R,0,R,2759,R,374662,R
119465,Everest College-Alhambra,6303061,R,0,R,0,R,0,R,0,R,0,R,0,R,48651,R,6351712,R
371982,Everest College-Anaheim,3477331,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,934,R,3478265,R
366544,Everest College-Aurora,3958441,R,0,Z,0,Z,0,Z,0,Z,0,Z,324414,R,44051,R,4326906,R
234739,Everest College-Bremerton,3502550,R,1090254,R,237216,R,12977,R,0,Z,0,Z,0,Z,28878,R,4871875,R
372037,Everest College-City of Industry,3738130,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,36935,R,3775065,R
119456,Everest College-Gardena,4685998,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,5144,R,4691142,R
109332,Everest College-Hayward,437847,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,9847,R,447694,R
119368,Everest College-LA Wilshire,3192597,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,18776,R,3211373,R
430175,Everest College-Merrillville,1437295,R,0,R,0,R,0,R,0,R,0,R,197,R,20854,R,1458346,R
232502,Everest College-Newport News,2956846,R,0,R,0,R,0,R,0,R,0,R,71700,R,12333,R,3040879,R
371265,Everest College-Ontario,3311688,R,0,Z,0,Z,0,Z,0,Z,0,Z,3636,R,499,R,3315823,R
440299,Everest College-Ontario Metro,645238,R,0,Z,0,Z,0,Z,0,Z,0,Z,78422,R,234,R,723894,R
103644,Everest College-Phoenix,1922637,R,0,R,0,R,0,R,0,R,0,R,45329,R,45355,R,2013321,R
210359,Everest College-Portland,4309749,R,0,R,0,R,0,R,0,Z,0,R,333050,R,17800,R,4660599,R
